Node	Time	Res_CapacityUpVolume
1	1	10.0
1	2	10.0
1	3	10.0
1	4	10.0
1	5	10.0
1	6	103.0
1	7	103.0
1	8	103.0
1	9	0.0
1	10	0.0
1	11	0.0
1	12	0.0
1	13	0.0
1	14	0.0
1	15	0.0
1	16	10.0
1	17	10.0
1	18	153.0
1	19	188.0
1	20	188.0
1	21	188.0
1	22	188.0
1	23	170.0
1	24	120.0
2	1	0.0
2	2	0.0
2	3	0.0
2	4	0.0
2	5	25.0
2	6	25.0
2	7	197.0
2	8	197.0
2	9	197.0
2	10	25.0
2	11	25.0
2	12	25.0
2	13	0.0
2	14	0.0
2	15	0.0
2	16	0.0
2	17	83.0
2	18	197.0
2	19	159.0
2	20	25.0
2	21	25.0
2	22	25.0
2	23	25.0
2	24	103.0
3	1	145.0
3	2	145.0
3	3	145.0
3	4	145.0
3	5	160.0
3	6	160.0
3	7	160.0
3	8	160.0
3	9	160.0
3	10	160.0
3	11	160.0
3	12	145.0
3	13	145.0
3	14	145.0
3	15	145.0
3	16	160.0
3	17	160.0
3	18	160.0
3	19	160.0
3	20	160.0
3	21	160.0
3	22	160.0
3	23	160.0
3	24	160.0
4	1	40.0
4	2	115.0
4	3	115.0
4	4	125.0
4	5	160.0
4	6	160.0
4	7	160.0
4	8	160.0
4	9	160.0
4	10	160.0
4	11	160.0
4	12	145.0
4	13	145.0
4	14	115.0
4	15	145.0
4	16	160.0
4	17	160.0
4	18	160.0
4	19	160.0
4	20	160.0
4	21	160.0
4	22	160.0
4	23	160.0
4	24	185.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	25.0
5	6	66.0
5	7	227.0
5	8	227.0
5	9	141.0
5	10	25.0
5	11	25.0
5	12	25.0
5	13	0.0
5	14	0.0
5	15	0.0
5	16	0.0
5	17	35.0
5	18	163.0
5	19	204.0
5	20	70.0
5	21	70.0
5	22	25.0
5	23	25.0
5	24	0.0
6	1	173.0
6	2	173.0
6	3	173.0
6	4	173.0
6	5	173.0
6	6	173.0
6	7	270.0
6	8	270.0
6	9	270.0
6	10	270.0
6	11	270.0
6	12	213.0
6	13	213.0
6	14	213.0
6	15	213.0
6	16	170.0
6	17	260.0
6	18	268.0
6	19	270.0
6	20	270.0
6	21	213.0
6	22	193.0
6	23	203.0
6	24	193.0
7	1	170.0
7	2	170.0
7	3	170.0
7	4	170.0
7	5	170.0
7	6	195.0
7	7	193.0
7	8	153.0
7	9	133.0
7	10	195.0
7	11	113.0
7	12	195.0
7	13	170.0
7	14	170.0
7	15	170.0
7	16	158.0
7	17	195.0
7	18	113.0
7	19	183.0
7	20	195.0
7	21	195.0
7	22	195.0
7	23	170.0
7	24	116.0
8	1	80.0
8	2	80.0
8	3	80.0
8	4	80.0
8	5	80.0
8	6	90.0
8	7	90.0
8	8	90.0
8	9	30.0
8	10	0.0
8	11	0.0
8	12	0.0
8	13	0.0
8	14	30.0
8	15	0.0
8	16	80.0
8	17	80.0
8	18	90.0
8	19	105.0
8	20	105.0
8	21	105.0
8	22	105.0
8	23	90.0
8	24	0.0
9	1	179.0
9	2	179.0
9	3	179.0
9	4	179.0
9	5	190.0
9	6	205.0
9	7	205.0
9	8	205.0
9	9	205.0
9	10	205.0
9	11	205.0
9	12	205.0
9	13	205.0
9	14	190.0
9	15	190.0
9	16	190.0
9	17	149.0
9	18	199.0
9	19	205.0
9	20	205.0
9	21	205.0
9	22	205.0
9	23	100.0
9	24	183.0
10	1	0.0
10	2	0.0
10	3	0.0
10	4	0.0
10	5	0.0
10	6	15.0
10	7	15.0
10	8	0.0
10	9	115.0
10	10	115.0
10	11	115.0
10	12	115.0
10	13	115.0
10	14	115.0
10	15	115.0
10	16	0.0
10	17	0.0
10	18	15.0
10	19	89.0
10	20	126.0
10	21	126.0
10	22	103.0
10	23	99.0
10	24	155.0
11	1	40.0
11	2	40.0
11	3	30.0
11	4	30.0
11	5	30.0
11	6	50.0
11	7	60.0
11	8	60.0
11	9	60.0
11	10	60.0
11	11	60.0
11	12	60.0
11	13	60.0
11	14	60.0
11	15	60.0
11	16	60.0
11	17	60.0
11	18	60.0
11	19	60.0
11	20	40.0
11	21	40.0
11	22	30.0
11	23	30.0
11	24	25.0
12	1	0.0
12	2	0.0
12	3	0.0
12	4	0.0
12	5	189.0
12	6	326.0
12	7	326.0
12	8	326.0
12	9	326.0
12	10	272.0
12	11	214.0
12	12	189.0
12	13	189.0
12	14	189.0
12	15	189.0
12	16	189.0
12	17	301.0
12	18	326.0
12	19	326.0
12	20	326.0
12	21	326.0
12	22	268.0
12	23	243.0
12	24	55.0
13	1	55.0
13	2	55.0
13	3	55.0
13	4	55.0
13	5	55.0
13	6	55.0
13	7	60.0
13	8	70.0
13	9	70.0
13	10	70.0
13	11	60.0
13	12	60.0
13	13	60.0
13	14	60.0
13	15	60.0
13	16	60.0
13	17	60.0
13	18	70.0
13	19	70.0
13	20	70.0
13	21	60.0
13	22	60.0
13	23	55.0
13	24	55.0
14	1	186.0
14	2	161.0
14	3	161.0
14	4	161.0
14	5	161.0
14	6	161.0
14	7	186.0
14	8	186.0
14	9	186.0
14	10	186.0
14	11	186.0
14	12	186.0
14	13	186.0
14	14	161.0
14	15	161.0
14	16	161.0
14	17	161.0
14	18	186.0
14	19	186.0
14	20	186.0
14	21	186.0
14	22	186.0
14	23	186.0
14	24	186.0
