Node	Time	Res_CapacityUpVolume
1	1	179.0
1	2	179.0
1	3	179.0
1	4	179.0
1	5	190.0
1	6	205.0
1	7	205.0
1	8	205.0
1	9	205.0
1	10	205.0
1	11	205.0
1	12	205.0
1	13	205.0
1	14	190.0
1	15	190.0
1	16	190.0
1	17	149.0
1	18	199.0
1	19	205.0
1	20	205.0
1	21	205.0
1	22	205.0
1	23	100.0
1	24	183.0
2	1	0.0
2	2	0.0
2	3	0.0
2	4	0.0
2	5	0.0
2	6	10.0
2	7	15.0
2	8	65.0
2	9	65.0
2	10	65.0
2	11	15.0
2	12	15.0
2	13	15.0
2	14	5.0
2	15	5.0
2	16	15.0
2	17	36.0
2	18	45.0
2	19	55.0
2	20	65.0
2	21	15.0
2	22	5.0
2	23	0.0
2	24	10.0
3	1	152.0
3	2	152.0
3	3	152.0
3	4	152.0
3	5	152.0
3	6	215.0
3	7	215.0
3	8	202.0
3	9	52.0
3	10	10.0
3	11	10.0
3	12	10.0
3	13	10.0
3	14	52.0
3	15	52.0
3	16	102.0
3	17	102.0
3	18	215.0
3	19	215.0
3	20	231.0
3	21	231.0
3	22	231.0
3	23	215.0
3	24	140.0
4	1	75.0
4	2	75.0
4	3	75.0
4	4	75.0
4	5	75.0
4	6	75.0
4	7	75.0
4	8	75.0
4	9	75.0
4	10	73.0
4	11	16.0
4	12	0.0
4	13	46.0
4	14	75.0
4	15	53.0
4	16	75.0
4	17	75.0
4	18	75.0
4	19	100.0
4	20	100.0
4	21	100.0
4	22	100.0
4	23	100.0
4	24	75.0
5	1	155.0
5	2	155.0
5	3	155.0
5	4	155.0
5	5	175.0
5	6	175.0
5	7	175.0
5	8	175.0
5	9	175.0
5	10	175.0
5	11	175.0
5	12	155.0
5	13	155.0
5	14	155.0
5	15	155.0
5	16	170.0
5	17	175.0
5	18	175.0
5	19	175.0
5	20	175.0
5	21	175.0
5	22	175.0
5	23	170.0
5	24	155.0
6	1	130.0
6	2	130.0
6	3	130.0
6	4	130.0
6	5	145.0
6	6	150.0
6	7	150.0
6	8	150.0
6	9	150.0
6	10	145.0
6	11	145.0
6	12	130.0
6	13	130.0
6	14	130.0
6	15	135.0
6	16	145.0
6	17	150.0
6	18	142.0
6	19	150.0
6	20	150.0
6	21	150.0
6	22	85.0
6	23	85.0
6	24	70.0
7	1	76.0
7	2	75.0
7	3	76.0
7	4	76.0
7	5	114.0
7	6	115.0
7	7	116.0
7	8	116.0
7	9	116.0
7	10	109.0
7	11	106.0
7	12	60.0
7	13	60.0
7	14	60.0
7	15	60.0
7	16	76.0
7	17	110.0
7	18	115.0
7	19	116.0
7	20	111.0
7	21	105.0
7	22	75.0
7	23	75.0
7	24	116.0
8	1	15.0
8	2	15.0
8	3	0.0
8	4	0.0
8	5	0.0
8	6	5.0
8	7	74.0
8	8	30.0
8	9	20.0
8	10	37.0
8	11	37.0
8	12	20.0
8	13	20.0
8	14	20.0
8	15	20.0
8	16	30.0
8	17	30.0
8	18	105.0
8	19	20.0
8	20	20.0
8	21	5.0
8	22	0.0
8	23	0.0
8	24	0.0
9	1	183.0
9	2	183.0
9	3	183.0
9	4	183.0
9	5	183.0
9	6	183.0
9	7	183.0
9	8	183.0
9	9	168.0
9	10	150.0
9	11	150.0
9	12	150.0
9	13	150.0
9	14	183.0
9	15	183.0
9	16	183.0
9	17	168.0
9	18	168.0
9	19	168.0
9	20	183.0
9	21	183.0
9	22	193.0
9	23	183.0
9	24	10.0
10	1	0.0
10	2	0.0
10	3	0.0
10	4	0.0
10	5	0.0
10	6	30.0
10	7	30.0
10	8	30.0
10	9	30.0
10	10	30.0
10	11	30.0
10	12	30.0
10	13	30.0
10	14	30.0
10	15	30.0
10	16	30.0
10	17	30.0
10	18	30.0
10	19	30.0
10	20	30.0
10	21	30.0
10	22	20.0
10	23	0.0
10	24	34.0
11	1	0.0
11	2	0.0
11	3	0.0
11	4	0.0
11	5	0.0
11	6	0.0
11	7	0.0
11	8	0.0
11	9	0.0
11	10	0.0
11	11	0.0
11	12	0.0
11	13	0.0
11	14	0.0
11	15	0.0
11	16	0.0
11	17	0.0
11	18	0.0
11	19	15.0
11	20	15.0
11	21	15.0
11	22	15.0
11	23	0.0
11	24	0.0
12	1	115.0
12	2	135.0
12	3	135.0
12	4	135.0
12	5	150.0
12	6	150.0
12	7	150.0
12	8	150.0
12	9	150.0
12	10	150.0
12	11	150.0
12	12	150.0
12	13	135.0
12	14	135.0
12	15	135.0
12	16	135.0
12	17	150.0
12	18	150.0
12	19	150.0
12	20	150.0
12	21	150.0
12	22	150.0
12	23	150.0
12	24	130.0
13	1	0.0
13	2	0.0
13	3	0.0
13	4	0.0
13	5	0.0
13	6	25.0
13	7	25.0
13	8	25.0
13	9	25.0
13	10	0.0
13	11	0.0
13	12	0.0
13	13	0.0
13	14	0.0
13	15	0.0
13	16	25.0
13	17	25.0
13	18	25.0
13	19	185.0
13	20	229.0
13	21	186.0
13	22	199.0
13	23	25.0
13	24	0.0
14	1	0.0
14	2	0.0
14	3	0.0
14	4	0.0
14	5	30.0
14	6	55.0
14	7	55.0
14	8	55.0
14	9	55.0
14	10	55.0
14	11	55.0
14	12	55.0
14	13	55.0
14	14	30.0
14	15	30.0
14	16	14.0
14	17	30.0
14	18	55.0
14	19	55.0
14	20	55.0
14	21	55.0
14	22	55.0
14	23	55.0
14	24	30.0
15	1	0.0
15	2	0.0
15	3	0.0
15	4	0.0
15	5	0.0
15	6	0.0
15	7	0.0
15	8	0.0
15	9	0.0
15	10	0.0
15	11	0.0
15	12	0.0
15	13	0.0
15	14	0.0
15	15	0.0
15	16	0.0
15	17	0.0
15	18	0.0
15	19	0.0
15	20	0.0
15	21	0.0
15	22	0.0
15	23	0.0
15	24	76.0
16	1	70.0
16	2	70.0
16	3	70.0
16	4	70.0
16	5	70.0
16	6	70.0
16	7	70.0
16	8	85.0
16	9	85.0
16	10	85.0
16	11	85.0
16	12	85.0
16	13	70.0
16	14	70.0
16	15	70.0
16	16	70.0
16	17	85.0
16	18	85.0
16	19	85.0
16	20	85.0
16	21	85.0
16	22	70.0
16	23	70.0
16	24	70.0
17	1	0.0
17	2	0.0
17	3	0.0
17	4	0.0
17	5	0.0
17	6	15.0
17	7	15.0
17	8	0.0
17	9	115.0
17	10	115.0
17	11	115.0
17	12	115.0
17	13	115.0
17	14	115.0
17	15	115.0
17	16	0.0
17	17	0.0
17	18	15.0
17	19	89.0
17	20	126.0
17	21	126.0
17	22	103.0
17	23	99.0
17	24	155.0
18	1	170.0
18	2	170.0
18	3	170.0
18	4	170.0
18	5	170.0
18	6	195.0
18	7	193.0
18	8	153.0
18	9	133.0
18	10	195.0
18	11	113.0
18	12	195.0
18	13	170.0
18	14	170.0
18	15	170.0
18	16	158.0
18	17	195.0
18	18	113.0
