Node	Time	ActivationDownPrice
3	1	0.0
3	2	-1.0
3	3	-6.0
3	4	-6.0
3	5	-7.0
3	6	-7.0
3	7	-7.0
3	8	-7.0
3	9	-5.0
3	10	1.56
3	11	0.77
3	12	-0.1
3	13	-6.0
3	14	-6.0
3	15	-5.0
3	16	-0.08
3	17	4.93
3	18	29.21
3	19	35.37
3	20	42.73
3	21	44.99
3	22	37.62
3	23	33.99
3	24	30.5
4	1	19.62
4	2	19.34
4	3	19.39
4	4	19.63
4	5	19.79
4	6	20.46
4	7	20.97
4	8	21.88
4	9	22.48
4	10	21.99
4	11	21.55
4	12	20.99
4	13	17.8
4	14	17.92
4	15	20.24
4	16	14.0
4	17	14.0
4	18	16.0
4	19	16.0
4	20	18.0
4	21	21.77
4	22	21.63
4	23	20.75
4	24	21.75
5	1	36.5
5	2	36.5
5	3	40.5
5	4	47.16
5	5	44.0
5	6	44.0
5	7	49.47
5	8	46.5
5	9	48.37
5	10	39.85
5	11	7.0
5	12	0.0
5	13	0.0
5	14	12.0
5	15	10.966
5	16	34.0
5	17	49.17
5	18	49.82
5	19	50.48
5	20	50.5
5	21	49.99
5	22	49.92
5	23	48.57
5	24	43.84
6	1	0.983
6	2	3.0
6	3	4.0
6	4	4.0
6	5	7.373
6	6	37.59
6	7	41.06
6	8	41.55
6	9	40.28
6	10	38.91
6	11	39.09
6	12	8.0
6	13	11.5
6	14	23.0
6	15	30.0
6	16	33.5
6	17	45.61
6	18	37.0
6	19	40.5
6	20	41.0
6	21	59.81
6	22	41.5
6	23	34.0
6	24	33.51
7	1	-4.0
7	2	-4.0
7	3	-4.0
7	4	-5.0
7	5	-5.0
7	6	-5.0
7	7	0.0
7	8	33.36
7	9	33.63
7	10	33.03
7	11	32.51
7	12	32.24
7	13	32.02
7	14	32.02
7	15	32.49
7	16	34.26
7	17	34.18
7	18	33.34
7	19	33.57
7	20	33.66
7	21	33.82
7	22	17.0
7	23	17.0
7	24	21.5
8	1	67.53
8	2	67.33
8	3	67.27
8	4	67.15
8	5	67.39
8	6	68.54
8	7	170.64
8	8	131.92
8	9	64.5
8	10	59.0
8	11	59.0
8	12	64.0
8	13	66.0
8	14	66.0
8	15	62.188
8	16	62.5
8	17	64.0
8	18	70.63
8	19	69.99
8	20	62.0
8	21	64.0
8	22	62.0
8	23	62.0
8	24	64.0
9	1	21.63
9	2	21.34
9	3	20.64
9	4	20.33
9	5	20.23
9	6	20.48
9	7	21.63
9	8	22.25
9	9	22.26
9	10	13.4
9	11	1.5
9	12	1.5
9	13	-2.0
9	14	-2.0
9	15	14.0
9	16	23.03
9	17	23.75
9	18	23.22
9	19	23.03
9	20	22.9
9	21	19.0
9	22	22.35
9	23	22.26
9	24	19.74
10	1	55.72
10	2	54.67
10	3	49.0
10	4	49.0
10	5	49.0
10	6	49.0
10	7	64.5
10	8	114.28
10	9	63.5
10	10	50.5
10	11	52.0
10	12	76.22
10	13	67.98
10	14	59.94
10	15	57.07
10	16	54.0
10	17	52.294
10	18	54.003
10	19	64.23
10	20	61.53
10	21	58.46
10	22	57.67
10	23	55.33
10	24	48.0
11	1	17.15
11	2	16.18
11	3	18.33
11	4	19.01
11	5	19.5
11	6	18.0
11	7	35.0
11	8	29.0
11	9	35.0
11	10	35.04
11	11	38.09
11	12	14.0
11	13	-1.5
11	14	-1.5
11	15	10.5
11	16	28.09
11	17	28.5
11	18	34.59
11	19	33.13
11	20	34.47
11	21	34.22
11	22	17.0
11	23	0.0
11	24	0.0
12	1	32.0
12	2	33.0
12	3	30.29
12	4	31.68
12	5	35.0
12	6	39.58
12	7	72.05
12	8	107.41
12	9	82.1
12	10	60.18
12	11	46.95
12	12	40.56
12	13	34.0
12	14	31.5
12	15	31.5
12	16	33.0
12	17	37.0
12	18	104.71
12	19	134.97
12	20	47.98
12	21	41.02
12	22	39.64
12	23	36.72
12	24	35.52
13	1	0.8
13	2	0.8
13	3	0.8
13	4	0.2
13	5	1.0
13	6	3.0
13	7	3.0
13	8	3.0
13	9	13.95
13	10	15.0
13	11	10.15
13	12	-1.0
13	13	-3.8
13	14	10.01
13	15	10.01
13	16	15.72
13	17	16.8
13	18	16.97
13	19	17.03
13	20	16.81
13	21	16.29
13	22	15.71
13	23	14.95
13	24	15.57
14	1	-0.03
14	2	-0.06
14	3	-0.07
14	4	-0.05
14	5	0.09
14	6	1.95
14	7	3.68
14	8	-1.0
14	9	6.6
14	10	-2.0
14	11	-3.0
14	12	-4.0
14	13	-6.0
14	14	-6.0
14	15	-4.0
14	16	3.6
14	17	-1.0
14	18	0.0
14	19	0.5
14	20	-1.0
14	21	-2.0
14	22	-3.0
14	23	-6.0
