Node	Time	Res_CapacityUpVolume
1	1	0.0
1	2	0.0
1	3	0.0
1	4	0.0
1	5	0.0
1	6	20.0
1	7	20.0
1	8	20.0
1	9	20.0
1	10	20.0
1	11	20.0
1	12	20.0
1	13	0.0
1	14	0.0
1	15	0.0
1	16	0.0
1	17	20.0
1	18	20.0
1	19	20.0
1	20	20.0
1	21	20.0
1	22	20.0
1	23	15.0
1	24	0.0
2	1	20.0
2	2	0.0
2	3	0.0
2	4	0.0
2	5	0.0
2	6	25.0
2	7	35.0
2	8	45.0
2	9	45.0
2	10	45.0
2	11	35.0
2	12	35.0
2	13	15.0
2	14	15.0
2	15	15.0
2	16	15.0
2	17	35.0
2	18	45.0
2	19	45.0
2	20	45.0
2	21	35.0
2	22	15.0
2	23	35.0
2	24	5.0
3	1	170.0
3	2	170.0
3	3	170.0
3	4	170.0
3	5	170.0
3	6	195.0
3	7	193.0
3	8	153.0
3	9	133.0
3	10	195.0
3	11	113.0
3	12	195.0
3	13	170.0
3	14	170.0
3	15	170.0
3	16	158.0
3	17	195.0
3	18	113.0
3	19	183.0
3	20	195.0
3	21	195.0
3	22	195.0
3	23	170.0
3	24	116.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	25.0
4	6	83.0
4	7	228.0
4	8	228.0
4	9	223.0
4	10	181.0
4	11	25.0
4	12	0.0
4	13	0.0
4	14	0.0
4	15	0.0
4	16	25.0
4	17	25.0
4	18	228.0
4	19	228.0
4	20	228.0
4	21	228.0
4	22	79.0
4	23	25.0
4	24	25.0
5	1	60.0
5	2	60.0
5	3	60.0
5	4	50.0
5	5	50.0
5	6	50.0
5	7	65.0
5	8	115.0
5	9	115.0
5	10	105.0
5	11	65.0
5	12	65.0
5	13	65.0
5	14	65.0
5	15	65.0
5	16	65.0
5	17	105.0
5	18	115.0
5	19	103.0
5	20	115.0
5	21	65.0
5	22	65.0
5	23	60.0
5	24	50.0
6	1	55.0
6	2	55.0
6	3	55.0
6	4	55.0
6	5	30.0
6	6	30.0
6	7	30.0
6	8	30.0
6	9	55.0
6	10	55.0
6	11	55.0
6	12	55.0
6	13	55.0
6	14	55.0
6	15	25.0
6	16	75.0
6	17	35.0
6	18	25.0
6	19	25.0
6	20	25.0
6	21	25.0
6	22	25.0
6	23	84.0
6	24	35.0
7	1	45.0
7	2	45.0
7	3	45.0
7	4	45.0
7	5	45.0
7	6	159.0
7	7	159.0
7	8	159.0
7	9	159.0
7	10	159.0
7	11	105.0
7	12	45.0
7	13	20.0
7	14	20.0
7	15	20.0
7	16	20.0
7	17	45.0
7	18	159.0
7	19	159.0
7	20	159.0
7	21	159.0
7	22	159.0
7	23	159.0
7	24	45.0
8	1	40.0
8	2	40.0
8	3	40.0
8	4	40.0
8	5	115.0
8	6	216.0
8	7	216.0
8	8	206.0
8	9	206.0
8	10	35.0
8	11	40.0
8	12	40.0
8	13	15.0
8	14	15.0
8	15	15.0
8	16	25.0
8	17	79.0
8	18	206.0
8	19	216.0
8	20	216.0
8	21	216.0
8	22	216.0
8	23	193.0
8	24	160.0
9	1	70.0
9	2	70.0
9	3	70.0
9	4	70.0
9	5	95.0
9	6	95.0
9	7	95.0
9	8	95.0
9	9	95.0
9	10	95.0
9	11	95.0
9	12	95.0
9	13	70.0
9	14	70.0
9	15	70.0
9	16	70.0
9	17	95.0
9	18	95.0
9	19	95.0
9	20	95.0
9	21	95.0
9	22	95.0
9	23	95.0
9	24	148.0
10	1	100.0
10	2	100.0
10	3	100.0
10	4	100.0
10	5	116.0
10	6	116.0
10	7	115.0
10	8	116.0
10	9	116.0
10	10	116.0
10	11	115.0
10	12	116.0
10	13	100.0
10	14	100.0
10	15	100.0
10	16	100.0
10	17	116.0
10	18	116.0
10	19	115.0
10	20	116.0
10	21	116.0
10	22	116.0
10	23	115.0
10	24	76.0
11	1	201.0
11	2	176.0
11	3	176.0
11	4	176.0
11	5	176.0
11	6	201.0
11	7	256.0
11	8	256.0
11	9	256.0
11	10	226.0
11	11	226.0
11	12	226.0
11	13	201.0
11	14	176.0
11	15	176.0
11	16	176.0
11	17	201.0
11	18	226.0
11	19	226.0
11	20	256.0
11	21	256.0
11	22	256.0
11	23	256.0
11	24	201.0
12	1	152.0
12	2	115.0
12	3	115.0
12	4	115.0
12	5	117.0
12	6	127.0
12	7	170.0
12	8	207.0
12	9	229.0
12	10	80.0
12	11	40.0
12	12	55.0
12	13	91.0
12	14	246.0
12	15	284.0
12	16	284.0
12	17	284.0
12	18	284.0
12	19	284.0
12	20	284.0
12	21	284.0
12	22	252.0
12	23	114.0
12	24	142.0
13	1	114.0
13	2	114.0
13	3	114.0
13	4	114.0
13	5	114.0
13	6	114.0
13	7	114.0
13	8	109.0
13	9	109.0
13	10	109.0
13	11	99.0
13	12	99.0
13	13	99.0
13	14	99.0
13	15	99.0
13	16	99.0
13	17	109.0
13	18	109.0
13	19	109.0
13	20	99.0
13	21	99.0
13	22	94.0
13	23	55.0
13	24	114.0
14	1	153.0
14	2	153.0
14	3	128.0
14	4	128.0
14	5	128.0
14	6	128.0
14	7	250.0
14	8	250.0
14	9	250.0
14	10	250.0
14	11	250.0
14	12	250.0
14	13	250.0
14	14	250.0
14	15	250.0
14	16	250.0
14	17	250.0
14	18	250.0
14	19	250.0
14	20	250.0
14	21	225.0
14	22	225.0
14	23	171.0
14	24	163.0
