Node	Time	EnergyCarrier	ReferenceDemand
3	1	Electricity	33.66335499444204
3	2	Electricity	33.06561182773082
3	3	Electricity	32.448404023904786
3	4	Electricity	32.38776121288877
3	5	Electricity	33.29561748423257
3	6	Electricity	37.64747208130561
3	7	Electricity	46.044989733960925
3	8	Electricity	54.933493618751356
3	9	Electricity	68.60773049506966
3	10	Electricity	80.32363255567071
3	11	Electricity	85.38963580893015
3	12	Electricity	87.03445318352794
3	13	Electricity	81.19587591969473
3	14	Electricity	81.8357645456019
3	15	Electricity	89.02711772130284
3	16	Electricity	90.21164913133741
3	17	Electricity	88.70011901850961
3	18	Electricity	84.5340723584393
3	19	Electricity	77.08695587191775
3	20	Electricity	62.635017995444244
3	21	Electricity	46.15282427051916
3	22	Electricity	39.67975520791653
3	23	Electricity	37.12424674742156
3	24	Electricity	35.73231368160764
3	1	LT	1.3864412860465598
3	2	LT	1.3864412860465598
3	3	LT	1.3864412860465598
3	4	LT	1.3864412860465598
3	5	LT	1.3864412860465598
3	6	LT	1.3864412860465598
3	7	LT	1.3864412860465598
3	8	LT	3.8196457430582718
3	9	LT	4.261920513307125
3	10	LT	4.704195283555976
3	11	LT	4.704195283555976
3	12	LT	5.6289516213490325
3	13	LT	5.6289516213490325
3	14	LT	3.7392321484675715
3	15	LT	5.6289516213490325
3	16	LT	5.6289516213490325
3	17	LT	4.703502062912954
3	18	LT	3.7399253691105954
3	19	LT	1.3864412860465598
3	20	LT	1.3864412860465598
3	21	LT	1.3864412860465598
3	22	LT	1.3864412860465598
3	23	LT	1.3864412860465598
3	24	LT	1.3864412860465598
3	1	MT	33.65902497559631
3	2	MT	33.65902497559631
3	3	MT	33.65902497559631
3	4	MT	33.65902497559631
3	5	MT	33.65902497559631
3	6	MT	33.65902497559631
3	7	MT	33.65902497559631
3	8	MT	135.59205952254405
3	9	MT	151.29219273041758
3	10	MT	166.99232593829115
3	11	MT	166.99232593829115
3	12	MT	199.8198771911176
3	13	MT	199.8198771911176
3	14	MT	132.73748984838528
3	15	MT	199.8198771911176
3	16	MT	199.8198771911176
3	17	MT	119.25297711893519
3	18	MT	52.77438417367669
3	19	MT	33.65902497559631
3	20	MT	33.65902497559631
3	21	MT	33.65902497559631
3	22	MT	33.65902497559631
3	23	MT	33.65902497559631
3	24	MT	33.65902497559631
3	1	H2	0.0
3	2	H2	0.0
3	3	H2	0.0
3	4	H2	0.0
3	5	H2	0.0
3	6	H2	0.0
3	7	H2	0.0
3	8	H2	0.0
3	9	H2	0.0
3	10	H2	0.0
3	11	H2	0.0
3	12	H2	0.0
3	13	H2	0.0
3	14	H2	0.0
3	15	H2	0.0
3	16	H2	0.0
