Node	Time	Res_CapacityDownVolume
1	1	0.0
1	2	0.0
1	3	0.0
1	4	0.0
1	5	42.0
1	6	50.0
1	7	79.0
1	8	79.0
1	9	71.0
1	10	79.0
1	11	79.0
1	12	79.0
1	13	79.0
1	14	79.0
1	15	79.0
1	16	79.0
1	17	79.0
1	18	79.0
1	19	50.0
1	20	50.0
1	21	42.0
1	22	0.0
1	23	0.0
1	24	0.0
2	1	25.0
2	2	25.0
2	3	25.0
2	4	31.0
2	5	41.0
2	6	34.0
2	7	34.0
2	8	34.0
2	9	41.0
2	10	34.0
2	11	34.0
2	12	34.0
2	13	34.0
2	14	34.0
2	15	34.0
2	16	34.0
2	17	41.0
2	18	41.0
2	19	34.0
2	20	25.0
2	21	25.0
2	22	25.0
2	23	25.0
2	24	25.0
3	1	233.0
3	2	233.0
3	3	233.0
3	4	233.0
3	5	233.0
3	6	233.0
3	7	250.0
3	8	250.0
3	9	250.0
3	10	250.0
3	11	263.0
3	12	263.0
3	13	263.0
3	14	263.0
3	15	263.0
3	16	200.0
3	17	200.0
3	18	200.0
3	19	233.0
3	20	233.0
3	21	233.0
3	22	233.0
3	23	233.0
3	24	260.0
4	1	50.0
4	2	50.0
4	3	100.0
4	4	100.0
4	5	100.0
4	6	100.0
4	7	100.0
4	8	150.0
4	9	100.0
4	10	100.0
4	11	100.0
4	12	100.0
4	13	100.0
4	14	100.0
4	15	100.0
4	16	150.0
4	17	150.0
4	18	100.0
4	19	50.0
4	20	50.0
4	21	50.0
4	22	50.0
4	23	50.0
4	24	50.0
5	1	185.0
5	2	185.0
5	3	185.0
5	4	185.0
5	5	185.0
5	6	185.0
5	7	131.0
5	8	131.0
5	9	130.0
5	10	130.0
5	11	131.0
5	12	131.0
5	13	87.0
5	14	83.0
5	15	33.0
5	16	63.0
5	17	10.0
5	18	0.0
5	19	60.0
5	20	70.0
5	21	70.0
5	22	129.0
5	23	185.0
5	24	185.0
6	1	175.0
6	2	175.0
6	3	175.0
6	4	175.0
6	5	175.0
6	6	175.0
6	7	175.0
6	8	175.0
6	9	175.0
6	10	175.0
6	11	175.0
6	12	175.0
6	13	175.0
6	14	175.0
6	15	87.0
6	16	55.0
6	17	55.0
6	18	18.0
6	19	55.0
6	20	105.0
6	21	105.0
6	22	105.0
6	23	87.0
6	24	175.0
7	1	0.0
7	2	0.0
7	3	35.0
7	4	35.0
7	5	35.0
7	6	35.0
7	7	35.0
7	8	69.0
7	9	35.0
7	10	35.0
7	11	35.0
7	12	35.0
7	13	35.0
7	14	35.0
7	15	35.0
7	16	35.0
7	17	35.0
7	18	35.0
7	19	35.0
7	20	35.0
7	21	35.0
7	22	35.0
7	23	35.0
7	24	0.0
8	1	237.0
8	2	237.0
8	3	237.0
8	4	237.0
8	5	237.0
8	6	237.0
8	7	223.0
8	8	223.0
8	9	223.0
8	10	223.0
8	11	287.0
8	12	287.0
8	13	287.0
8	14	287.0
8	15	237.0
8	16	200.0
8	17	200.0
8	18	173.0
8	19	173.0
8	20	173.0
8	21	173.0
8	22	237.0
8	23	237.0
8	24	254.0
9	1	350.0
9	2	350.0
9	3	350.0
9	4	350.0
9	5	397.0
9	6	330.0
9	7	175.0
9	8	175.0
9	9	175.0
9	10	175.0
9	11	275.0
9	12	383.0
9	13	397.0
9	14	512.0
9	15	397.0
9	16	175.0
9	17	200.0
9	18	200.0
9	19	300.0
9	20	300.0
9	21	300.0
9	22	300.0
9	23	350.0
9	24	450.0
10	1	398.0
10	2	398.0
10	3	398.0
10	4	398.0
10	5	398.0
10	6	320.0
10	7	155.0
10	8	155.0
10	9	155.0
10	10	170.0
10	11	202.0
10	12	248.0
10	13	248.0
10	14	248.0
10	15	398.0
10	16	200.0
10	17	120.0
10	18	55.0
10	19	155.0
10	20	155.0
10	21	248.0
10	22	155.0
10	23	270.0
10	24	450.0
11	1	209.0
11	2	209.0
11	3	209.0
11	4	209.0
11	5	209.0
11	6	209.0
11	7	151.0
11	8	151.0
11	9	139.0
11	10	95.0
11	11	95.0
11	12	73.0
11	13	70.0
11	14	79.0
11	15	45.0
11	16	20.0
11	17	0.0
11	18	0.0
11	19	68.0
11	20	68.0
11	21	95.0
11	22	128.0
11	23	128.0
11	24	175.0
12	1	441.0
12	2	441.0
12	3	441.0
12	4	441.0
12	5	441.0
12	6	341.0
12	7	191.0
12	8	191.0
12	9	191.0
12	10	191.0
12	11	291.0
12	12	521.0
12	13	571.0
12	14	571.0
12	15	521.0
12	16	191.0
12	17	141.0
12	18	141.0
12	19	241.0
12	20	241.0
12	21	241.0
12	22	241.0
12	23	291.0
12	24	399.0
13	1	287.0
13	2	289.0
13	3	289.0
13	4	289.0
13	5	294.0
13	6	289.0
13	7	245.0
13	8	191.0
13	9	173.0
13	10	157.0
13	11	115.0
13	12	164.0
13	13	302.0
13	14	302.0
13	15	302.0
13	16	302.0
13	17	195.0
13	18	135.0
13	19	120.0
13	20	152.0
13	21	152.0
13	22	147.0
13	23	245.0
13	24	182.0
14	1	365.0
14	2	365.0
14	3	365.0
14	4	365.0
14	5	365.0
14	6	365.0
14	7	365.0
14	8	253.0
14	9	253.0
14	10	250.0
14	11	253.0
14	12	253.0
14	13	253.0
14	14	253.0
14	15	253.0
14	16	170.0
14	17	192.0
14	18	170.0
14	19	210.0
14	20	210.0
14	21	210.0
14	22	210.0
14	23	210.0
14	24	355.0
