Node	Time	Res_CapacityDownVolume
1	1	310.0
1	2	310.0
1	3	310.0
1	4	310.0
1	5	310.0
1	6	310.0
1	7	300.0
1	8	300.0
1	9	300.0
1	10	263.0
1	11	310.0
1	12	310.0
1	13	310.0
1	14	310.0
1	15	310.0
1	16	280.0
1	17	280.0
1	18	205.0
1	19	250.0
1	20	250.0
1	21	300.0
1	22	310.0
1	23	310.0
1	24	347.0
2	1	250.0
2	2	250.0
2	3	250.0
2	4	250.0
2	5	250.0
2	6	250.0
2	7	250.0
2	8	250.0
2	9	153.0
2	10	102.0
2	11	118.0
2	12	160.0
2	13	207.0
2	14	207.0
2	15	207.0
2	16	207.0
2	17	115.0
2	18	118.0
2	19	118.0
2	20	206.0
2	21	206.0
2	22	206.0
2	23	250.0
2	24	250.0
3	1	234.0
3	2	234.0
3	3	234.0
3	4	234.0
3	5	234.0
3	6	234.0
3	7	234.0
3	8	234.0
3	9	234.0
3	10	234.0
3	11	234.0
3	12	234.0
3	13	234.0
3	14	234.0
3	15	234.0
3	16	234.0
3	17	200.0
3	18	200.0
3	19	234.0
3	20	234.0
3	21	234.0
3	22	234.0
3	23	234.0
3	24	306.0
4	1	306.0
4	2	306.0
4	3	306.0
4	4	306.0
4	5	306.0
4	6	306.0
4	7	250.0
4	8	250.0
4	9	250.0
4	10	250.0
4	11	300.0
4	12	386.0
4	13	386.0
4	14	386.0
4	15	386.0
4	16	228.0
4	17	200.0
4	18	200.0
4	19	300.0
4	20	300.0
4	21	300.0
4	22	300.0
4	23	306.0
4	24	276.0
5	1	50.0
5	2	50.0
5	3	50.0
5	4	79.0
5	5	79.0
5	6	79.0
5	7	79.0
5	8	79.0
5	9	79.0
5	10	79.0
5	11	79.0
5	12	79.0
5	13	79.0
5	14	79.0
5	15	79.0
5	16	79.0
5	17	79.0
5	18	79.0
5	19	50.0
5	20	50.0
5	21	50.0
5	22	50.0
5	23	50.0
5	24	50.0
6	1	366.0
6	2	366.0
6	3	366.0
6	4	366.0
6	5	279.0
6	6	35.0
6	7	35.0
6	8	35.0
6	9	0.0
6	10	0.0
6	11	0.0
6	12	0.0
6	13	0.0
6	14	0.0
6	15	0.0
6	16	0.0
6	17	0.0
6	18	35.0
6	19	35.0
6	20	35.0
6	21	35.0
6	22	250.0
6	23	312.0
6	24	307.0
7	1	450.0
7	2	450.0
7	3	450.0
7	4	450.0
7	5	450.0
7	6	450.0
7	7	457.0
7	8	457.0
7	9	457.0
7	10	457.0
7	11	545.0
7	12	559.0
7	13	559.0
7	14	559.0
7	15	478.0
7	16	407.0
7	17	333.0
7	18	200.0
7	19	250.0
7	20	250.0
7	21	300.0
7	22	350.0
7	23	350.0
7	24	450.0
8	1	305.0
8	2	305.0
8	3	305.0
8	4	305.0
8	5	305.0
8	6	305.0
8	7	300.0
8	8	300.0
8	9	206.0
8	10	212.0
8	11	305.0
8	12	305.0
8	13	305.0
8	14	305.0
8	15	305.0
8	16	212.0
8	17	201.0
8	18	200.0
8	19	224.0
8	20	243.0
8	21	300.0
8	22	305.0
8	23	305.0
8	24	450.0
9	1	33.0
9	2	33.0
9	3	83.0
9	4	83.0
9	5	83.0
9	6	83.0
9	7	83.0
9	8	133.0
9	9	83.0
9	10	83.0
9	11	83.0
9	12	100.0
9	13	100.0
9	14	100.0
9	15	100.0
9	16	133.0
9	17	133.0
9	18	83.0
9	19	33.0
9	20	33.0
9	21	33.0
9	22	33.0
9	23	50.0
9	24	50.0
10	1	352.0
10	2	352.0
10	3	352.0
10	4	352.0
10	5	352.0
10	6	352.0
10	7	297.0
10	8	297.0
10	9	297.0
10	10	278.0
10	11	355.0
10	12	385.0
10	13	385.0
10	14	385.0
10	15	385.0
10	16	278.0
10	17	278.0
10	18	248.0
10	19	250.0
10	20	250.0
10	21	300.0
10	22	350.0
10	23	350.0
10	24	450.0
11	1	25.0
11	2	25.0
11	3	25.0
11	4	31.0
11	5	31.0
11	6	31.0
11	7	31.0
11	8	31.0
11	9	31.0
11	10	31.0
11	11	31.0
11	12	31.0
11	13	31.0
11	14	31.0
11	15	31.0
11	16	31.0
11	17	31.0
11	18	31.0
11	19	31.0
11	20	25.0
11	21	25.0
11	22	25.0
11	23	25.0
11	24	31.0
12	1	425.0
12	2	425.0
12	3	425.0
12	4	425.0
12	5	425.0
12	6	425.0
12	7	425.0
12	8	425.0
12	9	425.0
12	10	425.0
12	11	425.0
12	12	425.0
12	13	425.0
12	14	475.0
12	15	475.0
12	16	475.0
12	17	443.0
12	18	343.0
12	19	210.0
12	20	250.0
12	21	250.0
12	22	300.0
12	23	350.0
12	24	350.0
13	1	260.0
13	2	260.0
13	3	260.0
13	4	260.0
13	5	260.0
13	6	230.0
13	7	240.0
13	8	250.0
13	9	250.0
13	10	250.0
13	11	300.0
13	12	320.0
13	13	320.0
13	14	320.0
13	15	290.0
13	16	210.0
13	17	200.0
13	18	200.0
13	19	210.0
13	20	240.0
13	21	240.0
13	22	260.0
13	23	258.0
13	24	410.0
14	1	355.0
14	2	355.0
14	3	355.0
14	4	355.0
14	5	355.0
14	6	355.0
14	7	243.0
14	8	243.0
14	9	243.0
14	10	220.0
14	11	243.0
14	12	243.0
14	13	240.0
14	14	243.0
14	15	243.0
14	16	170.0
14	17	170.0
14	18	170.0
14	19	220.0
14	20	220.0
14	21	243.0
14	22	243.0
14	23	243.0
14	24	365.0
