Node	Time	Res_CapacityUpVolume
1	1	0.0
1	2	0.0
1	3	0.0
1	4	0.0
1	5	0.0
1	6	0.0
1	7	0.0
1	8	0.0
1	9	0.0
1	10	36.0
1	11	36.0
1	12	36.0
1	13	36.0
1	14	0.0
1	15	0.0
1	16	0.0
1	17	0.0
1	18	15.0
1	19	225.0
1	20	270.0
1	21	270.0
1	22	270.0
1	23	130.0
1	24	126.0
2	1	144.0
2	2	156.0
2	3	144.0
2	4	144.0
2	5	144.0
2	6	155.0
2	7	155.0
2	8	210.0
2	9	210.0
2	10	210.0
2	11	190.0
2	12	190.0
2	13	190.0
2	14	190.0
2	15	190.0
2	16	190.0
2	17	244.0
2	18	244.0
2	19	234.0
2	20	244.0
2	21	234.0
2	22	209.0
2	23	155.0
2	24	155.0
3	1	115.0
3	2	115.0
3	3	115.0
3	4	115.0
3	5	140.0
3	6	140.0
3	7	140.0
3	8	152.0
3	9	140.0
3	10	140.0
3	11	140.0
3	12	140.0
3	13	115.0
3	14	115.0
3	15	115.0
3	16	115.0
3	17	140.0
3	18	140.0
3	19	152.0
3	20	152.0
3	21	140.0
3	22	140.0
3	23	140.0
3	24	25.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	25.0
4	6	85.0
4	7	95.0
4	8	85.0
4	9	85.0
4	10	25.0
4	11	25.0
4	12	25.0
4	13	0.0
4	14	0.0
4	15	0.0
4	16	0.0
4	17	85.0
4	18	85.0
4	19	85.0
4	20	85.0
4	21	85.0
4	22	25.0
4	23	25.0
4	24	15.0
5	1	100.0
5	2	100.0
5	3	100.0
5	4	100.0
5	5	100.0
5	6	100.0
5	7	100.0
5	8	110.0
5	9	110.0
5	10	120.0
5	11	110.0
5	12	110.0
5	13	120.0
5	14	120.0
5	15	120.0
5	16	120.0
5	17	120.0
5	18	110.0
5	19	110.0
5	20	90.0
5	21	30.0
5	22	0.0
5	23	0.0
5	24	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	20.0
6	6	205.0
6	7	362.0
6	8	293.0
6	9	350.0
6	10	293.0
6	11	293.0
6	12	328.0
6	13	293.0
6	14	303.0
6	15	293.0
6	16	371.0
6	17	293.0
6	18	371.0
6	19	371.0
6	20	371.0
6	21	117.0
6	22	47.0
6	23	64.0
6	24	89.0
7	1	0.0
7	2	0.0
7	3	0.0
7	4	0.0
7	5	0.0
7	6	0.0
7	7	0.0
7	8	0.0
7	9	0.0
7	10	0.0
7	11	0.0
7	12	0.0
7	13	0.0
7	14	0.0
7	15	0.0
7	16	0.0
7	17	0.0
7	18	0.0
7	19	25.0
7	20	25.0
7	21	25.0
7	22	25.0
7	23	25.0
7	24	25.0
8	1	92.0
8	2	92.0
8	3	92.0
8	4	92.0
8	5	92.0
8	6	170.0
8	7	170.0
8	8	170.0
8	9	96.0
8	10	46.0
8	11	10.0
8	12	0.0
8	13	0.0
8	14	32.0
8	15	32.0
8	16	62.0
8	17	72.0
8	18	170.0
8	19	170.0
8	20	170.0
8	21	170.0
8	22	170.0
8	23	170.0
8	24	0.0
9	1	95.0
9	2	95.0
9	3	95.0
9	4	95.0
9	5	95.0
9	6	95.0
9	7	40.0
9	8	40.0
9	9	69.0
9	10	115.0
9	11	115.0
9	12	115.0
9	13	115.0
9	14	110.0
9	15	115.0
9	16	115.0
9	17	115.0
9	18	40.0
9	19	40.0
9	20	40.0
9	21	25.0
9	22	20.0
9	23	20.0
9	24	103.0
10	1	0.0
10	2	0.0
10	3	0.0
10	4	0.0
10	5	0.0
10	6	0.0
10	7	25.0
10	8	25.0
10	9	25.0
10	10	25.0
10	11	25.0
10	12	0.0
10	13	0.0
10	14	0.0
10	15	0.0
10	16	0.0
10	17	25.0
10	18	25.0
10	19	25.0
10	20	25.0
10	21	25.0
10	22	25.0
10	23	25.0
10	24	0.0
11	1	55.0
11	2	55.0
11	3	55.0
11	4	55.0
11	5	55.0
11	6	55.0
11	7	55.0
11	8	55.0
11	9	65.0
11	10	65.0
11	11	65.0
11	12	55.0
11	13	55.0
11	14	55.0
11	15	55.0
11	16	55.0
11	17	55.0
11	18	55.0
11	19	65.0
11	20	65.0
11	21	65.0
11	22	55.0
11	23	55.0
11	24	55.0
12	1	90.0
12	2	88.0
12	3	88.0
12	4	88.0
12	5	88.0
12	6	90.0
12	7	90.0
12	8	90.0
12	9	90.0
12	10	90.0
12	11	52.0
12	12	90.0
12	13	90.0
12	14	65.0
12	15	90.0
12	16	57.0
12	17	57.0
12	18	57.0
12	19	82.0
12	20	82.0
12	21	115.0
12	22	115.0
12	23	102.0
12	24	95.0
13	1	0.0
13	2	0.0
13	3	0.0
13	4	0.0
13	5	25.0
13	6	134.0
13	7	134.0
13	8	134.0
13	9	25.0
13	10	25.0
13	11	25.0
13	12	0.0
13	13	0.0
13	14	0.0
13	15	0.0
13	16	25.0
13	17	134.0
13	18	134.0
13	19	106.0
13	20	25.0
13	21	25.0
13	22	25.0
13	23	25.0
13	24	25.0
14	1	10.0
14	2	10.0
14	3	10.0
14	4	10.0
14	5	10.0
14	6	20.0
14	7	20.0
14	8	20.0
14	9	55.0
14	10	45.0
14	11	45.0
14	12	45.0
14	13	35.0
14	14	45.0
14	15	75.0
14	16	45.0
14	17	75.0
14	18	75.0
14	19	74.0
14	20	45.0
14	21	45.0
14	22	35.0
14	23	10.0
14	24	0.0
