Node	Time	ActivationDownPrice
3	1	19.0
3	2	18.5
3	3	10.0
3	4	5.5
3	5	8.5
3	6	13.0
3	7	40.0
3	8	30.0
3	9	30.0
3	10	17.0
3	11	11.0
3	12	0.0
3	13	-2.0
3	14	-1.34
3	15	0.0
3	16	10.0
3	17	23.0
3	18	37.5
3	19	40.0
3	20	61.21
3	21	58.82
3	22	57.53
3	23	41.14
3	24	34.93
4	1	46.0
4	2	46.0
4	3	46.0
4	4	36.0
4	5	36.0
4	6	58.08
4	7	63.08
4	8	63.99
4	9	63.5
4	10	61.27
4	11	50.0
4	12	40.08
4	13	40.08
4	14	46.38
4	15	47.31
4	16	40.0
4	17	49.38
4	18	60.04
4	19	54.5
4	20	62.2
4	21	62.08
4	22	62.09
4	23	61.19
4	24	60.24
5	1	10.0
5	2	10.0
5	3	11.0
5	4	11.0
5	5	10.0
5	6	10.0
5	7	23.01
5	8	23.6
5	9	23.73
5	10	23.81
5	11	18.76
5	12	19.0
5	13	16.0
5	14	16.0
5	15	19.0
5	16	23.25
5	17	23.06
5	18	23.07
5	19	22.93
5	20	22.87
5	21	22.64
5	22	22.91
5	23	17.0
5	24	16.0
6	1	32.0
6	2	33.0
6	3	30.29
6	4	31.68
6	5	35.0
6	6	39.58
6	7	72.05
6	8	107.41
6	9	82.1
6	10	60.18
6	11	46.95
6	12	40.56
6	13	34.0
6	14	31.5
6	15	31.5
6	16	33.0
6	17	37.0
6	18	104.71
6	19	134.97
6	20	47.98
6	21	41.02
6	22	39.64
6	23	36.72
6	24	35.52
7	1	26.0
7	2	24.6
7	3	22.92
7	4	22.0
7	5	22.92
7	6	23.46
7	7	32.5
7	8	29.5
7	9	11.0
7	10	2.0
7	11	0.5
7	12	16.5
7	13	-4.0
7	14	-4.5
7	15	-3.0
7	16	5.0
7	17	10.0
7	18	14.0
7	19	30.0
7	20	32.0
7	21	32.0
7	22	40.0
7	23	31.0
7	24	31.0
8	1	32.99
8	2	30.03
8	3	28.73
8	4	30.0
8	5	32.68
8	6	36.49
8	7	22.0
8	8	22.0
8	9	28.39
8	10	38.06
8	11	34.5
8	12	34.5
8	13	37.2
8	14	36.87
8	15	36.46
8	16	37.27
8	17	38.36
8	18	38.16
8	19	38.03
8	20	18.0
8	21	18.0
8	22	33.5
8	23	33.5
8	24	31.0
9	1	0.0
9	2	-1.0
9	3	-6.0
9	4	-6.0
9	5	-7.0
9	6	-7.0
9	7	-7.0
9	8	-7.0
9	9	-5.0
9	10	1.56
9	11	0.77
9	12	-0.1
9	13	-6.0
9	14	-6.0
9	15	-5.0
9	16	-0.08
9	17	4.93
9	18	29.21
9	19	35.37
9	20	42.73
9	21	44.99
9	22	37.62
9	23	33.99
9	24	30.5
10	1	4.0
10	2	4.0
10	3	4.0
10	4	10.0
10	5	26.88
10	6	34.37
10	7	36.61
10	8	37.89
10	9	36.01
10	10	18.53
10	11	-4.021
10	12	-4.021
10	13	-4.021
10	14	-4.021
10	15	0.83
10	16	6.68
10	17	5.0
10	18	14.0
10	19	34.37
10	20	36.08
10	21	34.19
10	22	34.38
10	23	32.02
10	24	20.39
11	1	12.68
11	2	10.88
11	3	10.47
11	4	10.5
11	5	10.76
11	6	13.19
11	7	55.56
11	8	90.0
11	9	65.35
11	10	57.88
11	11	55.86
11	12	55.03
11	13	54.62
11	14	40.0
11	15	40.0
11	16	54.07
11	17	54.53
11	18	55.34
11	19	50.52
11	20	43.92
11	21	20.94
11	22	13.97
11	23	13.28
11	24	19.22
12	1	0.0
12	2	-1.0
12	3	-6.0
12	4	-6.0
12	5	-7.0
12	6	-7.0
12	7	-7.0
12	8	-7.0
12	9	-5.0
12	10	1.56
12	11	0.77
12	12	-0.1
12	13	-6.0
12	14	-6.0
12	15	-5.0
12	16	-0.08
12	17	4.93
12	18	29.21
12	19	35.37
12	20	42.73
12	21	44.99
12	22	37.62
12	23	33.99
12	24	30.5
13	1	1.0
13	2	-10.0
13	3	-10.0
13	4	-10.0
13	5	32.42
13	6	50.58
13	7	55.59
13	8	56.05
13	9	51.96
13	10	46.97
13	11	44.94
13	12	44.95
13	13	44.95
13	14	46.95
13	15	47.96
13	16	49.98
13	17	52.44
13	18	55.42
13	19	56.85
13	20	57.5
13	21	57.83
13	22	57.55
13	23	57.2
13	24	56.88
14	1	6.9
14	2	7.42
14	3	8.81
14	4	9.98
14	5	12.18
14	6	13.92
14	7	51.08
14	8	124.47
14	9	85.93
14	10	50.1
14	11	40.1
14	12	42.31
14	13	40.14
14	14	41.85
14	15	42.96
14	16	43.05
14	17	45.74
14	18	45.97
14	19	45.53
14	20	44.04
14	21	23.9
14	22	18.21
14	23	9.0
14	24	9.0
15	1	21.63
15	2	21.34
15	3	20.64
15	4	20.33
15	5	20.23
15	6	20.48
15	7	21.63
15	8	22.25
15	9	22.26
15	10	13.4
15	11	1.5
15	12	1.5
15	13	-2.0
15	14	-2.0
15	15	14.0
15	16	23.03
15	17	23.75
15	18	23.22
15	19	23.03
15	20	22.9
15	21	19.0
15	22	22.35
15	23	22.26
15	24	19.74
16	1	-4.0
16	2	-4.0
16	3	-4.0
16	4	-5.0
16	5	-5.0
16	6	-5.0
16	7	0.0
16	8	33.36
16	9	33.63
16	10	33.03
16	11	32.51
16	12	32.24
16	13	32.02
16	14	32.02
16	15	32.49
16	16	34.26
16	17	34.18
16	18	33.34
16	19	33.57
16	20	33.66
16	21	33.82
16	22	17.0
16	23	17.0
16	24	21.5
17	1	35.5
17	2	32.0
17	3	30.0
17	4	27.0
17	5	22.79
17	6	31.0
17	7	44.4
17	8	49.21
17	9	38.0
17	10	37.5
17	11	33.0
17	12	21.0
17	13	21.0
17	14	0.0
17	15	3.71
17	16	5.0
17	17	9.0
17	18	33.0
17	19	33.0
17	20	43.0
17	21	40.0
17	22	34.0
17	23	30.0
17	24	33.23
18	1	32.99
18	2	30.03
18	3	28.73
18	4	30.0
18	5	32.68
18	6	36.49
18	7	22.0
18	8	22.0
18	9	28.39
18	10	38.06
18	11	34.5
18	12	34.5
18	13	37.2
18	14	36.87
18	15	36.46
18	16	37.27
18	17	38.36
18	18	38.16
18	19	38.03
18	20	18.0
18	21	18.0
18	22	33.5
18	23	33.5
18	24	31.0
19	1	35.65
19	2	35.14
19	3	34.72
19	4	34.64
19	5	35.41
19	6	36.03
19	7	38.54
19	8	38.67
19	9	35.5
19	10	25.0
19	11	20.0
19	12	20.0
19	13	15.0
19	14	23.0
19	15	10.0
19	16	17.0
19	17	25.0
19	18	29.0
19	19	29.0
19	20	38.45
19	21	38.39
19	22	30.0
19	23	26.0
19	24	34.94
20	1	3.0
20	2	-0.263
20	3	5.49
20	4	17.9
20	5	36.22
20	6	49.0
20	7	53.29
20	8	47.0
20	9	37.5
20	10	37.5
