Node	Time	Res_CapacityUpVolume
1	1	20.0
1	2	20.0
1	3	20.0
1	4	20.0
1	5	45.0
1	6	45.0
1	7	103.0
1	8	103.0
1	9	81.0
1	10	25.0
1	11	25.0
1	12	0.0
1	13	0.0
1	14	0.0
1	15	0.0
1	16	25.0
1	17	25.0
1	18	25.0
1	19	25.0
1	20	103.0
1	21	103.0
1	22	45.0
1	23	45.0
1	24	58.0
2	1	147.0
2	2	132.0
2	3	132.0
2	4	132.0
2	5	132.0
2	6	157.0
2	7	166.0
2	8	289.0
2	9	279.0
2	10	279.0
2	11	222.0
2	12	222.0
2	13	168.0
2	14	77.0
2	15	77.0
2	16	77.0
2	17	156.0
2	18	191.0
2	19	236.0
2	20	236.0
2	21	236.0
2	22	226.0
2	23	157.0
2	24	112.0
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
3	5	25.0
3	6	83.0
3	7	228.0
3	8	228.0
3	9	223.0
3	10	181.0
3	11	25.0
3	12	0.0
3	13	0.0
3	14	0.0
3	15	0.0
3	16	25.0
3	17	25.0
3	18	228.0
3	19	228.0
3	20	228.0
3	21	228.0
3	22	79.0
3	23	25.0
3	24	25.0
4	1	0.0
4	2	10.0
4	3	0.0
4	4	10.0
4	5	159.0
4	6	195.0
4	7	195.0
4	8	195.0
4	9	195.0
4	10	195.0
4	11	170.0
4	12	170.0
4	13	170.0
4	14	170.0
4	15	170.0
4	16	170.0
4	17	88.0
4	18	168.0
4	19	195.0
4	20	170.0
4	21	170.0
4	22	170.0
4	23	170.0
4	24	92.0
5	1	50.0
5	2	50.0
5	3	60.0
5	4	60.0
5	5	50.0
5	6	0.0
5	7	0.0
5	8	25.0
5	9	68.0
5	10	99.0
5	11	65.0
5	12	65.0
5	13	65.0
5	14	65.0
5	15	65.0
5	16	65.0
5	17	65.0
5	18	75.0
5	19	104.0
5	20	75.0
5	21	65.0
5	22	50.0
5	23	50.0
5	24	50.0
6	1	261.0
6	2	236.0
6	3	236.0
6	4	236.0
6	5	236.0
6	6	260.0
6	7	271.0
6	8	271.0
6	9	271.0
6	10	271.0
6	11	271.0
6	12	261.0
6	13	236.0
6	14	236.0
6	15	236.0
6	16	236.0
6	17	186.0
6	18	196.0
6	19	196.0
6	20	196.0
6	21	196.0
6	22	196.0
6	23	196.0
6	24	196.0
7	1	0.0
7	2	0.0
7	3	70.0
7	4	70.0
7	5	43.0
7	6	85.0
7	7	85.0
7	8	85.0
7	9	85.0
7	10	85.0
7	11	85.0
7	12	85.0
7	13	70.0
7	14	70.0
7	15	70.0
7	16	70.0
7	17	85.0
7	18	85.0
7	19	85.0
7	20	85.0
7	21	85.0
7	22	85.0
7	23	85.0
7	24	160.0
8	1	115.0
8	2	135.0
8	3	135.0
8	4	135.0
8	5	150.0
8	6	150.0
8	7	150.0
8	8	150.0
8	9	150.0
8	10	150.0
8	11	150.0
8	12	150.0
8	13	135.0
8	14	135.0
8	15	135.0
8	16	135.0
8	17	150.0
8	18	150.0
8	19	150.0
8	20	150.0
8	21	150.0
8	22	150.0
8	23	150.0
8	24	130.0
9	1	0.0
9	2	0.0
9	3	0.0
9	4	0.0
9	5	30.0
9	6	55.0
9	7	55.0
9	8	55.0
9	9	55.0
9	10	55.0
9	11	55.0
9	12	55.0
9	13	55.0
9	14	30.0
9	15	30.0
9	16	14.0
9	17	30.0
9	18	55.0
9	19	55.0
9	20	55.0
9	21	55.0
9	22	55.0
9	23	55.0
9	24	30.0
10	1	0.0
10	2	0.0
10	3	0.0
10	4	0.0
10	5	25.0
10	6	79.0
10	7	109.0
10	8	109.0
10	9	109.0
10	10	109.0
10	11	25.0
10	12	25.0
10	13	25.0
10	14	0.0
10	15	0.0
10	16	0.0
10	17	54.0
10	18	109.0
10	19	109.0
10	20	109.0
10	21	79.0
10	22	25.0
10	23	25.0
10	24	25.0
11	1	45.0
11	2	45.0
11	3	45.0
11	4	45.0
11	5	156.0
11	6	221.0
11	7	275.0
11	8	250.0
11	9	250.0
11	10	250.0
11	11	250.0
11	12	275.0
11	13	275.0
11	14	275.0
11	15	275.0
11	16	275.0
11	17	275.0
11	18	301.0
11	19	308.0
11	20	275.0
11	21	275.0
11	22	275.0
11	23	221.0
11	24	88.0
12	1	25.0
12	2	0.0
12	3	0.0
12	4	0.0
12	5	0.0
12	6	25.0
12	7	50.0
12	8	50.0
12	9	50.0
12	10	50.0
12	11	50.0
12	12	50.0
12	13	50.0
12	14	25.0
12	15	25.0
12	16	25.0
12	17	25.0
12	18	50.0
12	19	50.0
12	20	50.0
12	21	50.0
12	22	50.0
12	23	50.0
12	24	50.0
13	1	80.0
13	2	80.0
13	3	80.0
13	4	80.0
13	5	80.0
13	6	80.0
13	7	70.0
13	8	76.0
13	9	50.0
13	10	69.0
13	11	80.0
13	12	90.0
13	13	90.0
13	14	90.0
13	15	90.0
13	16	90.0
13	17	80.0
13	18	90.0
13	19	90.0
13	20	90.0
13	21	70.0
13	22	70.0
13	23	70.0
13	24	90.0
14	1	167.0
14	2	142.0
14	3	142.0
14	4	142.0
14	5	142.0
14	6	142.0
14	7	167.0
14	8	167.0
14	9	167.0
14	10	167.0
14	11	167.0
14	12	167.0
14	13	167.0
14	14	167.0
14	15	167.0
14	16	167.0
14	17	167.0
14	18	167.0
14	19	167.0
14	20	167.0
14	21	142.0
14	22	142.0
14	23	142.0
14	24	195.0
