Node	Time	EnergyCarrier	ReferenceDemand
3	1	Electricity	32.21175582821868
3	2	Electricity	31.77875451983788
3	3	Electricity	31.617927130328574
3	4	Electricity	31.676081937727517
3	5	Electricity	32.92308540404162
3	6	Electricity	37.51768604417417
3	7	Electricity	47.233615985921205
3	8	Electricity	58.91651212471292
3	9	Electricity	73.03346560159967
3	10	Electricity	83.7276335825212
3	11	Electricity	88.47948731602094
3	12	Electricity	88.26348929445429
3	13	Electricity	79.59622527279718
3	14	Electricity	80.45052864524196
3	15	Electricity	87.38847542082698
3	16	Electricity	87.03783975887612
3	17	Electricity	85.35248855205747
3	18	Electricity	80.00100519595365
3	19	Electricity	71.3794504908484
3	20	Electricity	58.17304945656225
3	21	Electricity	43.1638474673076
3	22	Electricity	37.635834912295174
3	23	Electricity	35.889461525659435
3	24	Electricity	33.62873643218322
3	1	LT	1.2468870604499565
3	2	LT	1.2468870604499565
3	3	LT	1.2468870604499565
3	4	LT	1.2468870604499565
3	5	LT	1.2468870604499565
3	6	LT	1.2468870604499565
3	7	LT	1.2468870604499565
3	8	LT	3.4351738515396297
3	9	LT	3.832930823823166
3	10	LT	4.230687796106702
3	11	LT	4.230687796106702
3	12	LT	5.0623614654268225
3	13	LT	5.0623614654268225
3	14	LT	3.3628544020335323
3	15	LT	5.0623614654268225
3	16	LT	5.0623614654268225
3	17	LT	4.230064352576478
3	18	LT	3.3634778455637577
3	19	LT	1.2468870604499565
3	20	LT	1.2468870604499565
3	21	LT	1.2468870604499565
3	22	LT	1.2468870604499565
3	23	LT	1.2468870604499565
3	24	LT	1.2468870604499565
3	1	MT	33.20315998471502
3	2	MT	33.20315998471502
3	3	MT	33.20315998471502
3	4	MT	33.20315998471502
3	5	MT	33.20315998471502
3	6	MT	33.20315998471502
3	7	MT	33.20315998471502
3	8	MT	133.93004830216185
3	9	MT	149.43773810557005
3	10	MT	164.94542790897827
3	11	MT	164.94542790897827
3	12	MT	197.3705974979227
3	13	MT	197.3705974979227
3	14	MT	131.1104683379058
3	15	MT	197.3705974979227
3	16	MT	197.3705974979227
