Node	Time	Res_CapacityDownVolume
1	1	407.0
1	2	407.0
1	3	407.0
1	4	407.0
1	5	407.0
1	6	400.0
1	7	250.0
1	8	250.0
1	9	250.0
1	10	250.0
1	11	300.0
1	12	354.0
1	13	422.0
1	14	457.0
1	15	407.0
1	16	200.0
1	17	200.0
1	18	200.0
1	19	295.0
1	20	295.0
1	21	295.0
1	22	300.0
1	23	339.0
1	24	348.0
2	1	290.0
2	2	380.0
2	3	380.0
2	4	340.0
2	5	259.0
2	6	285.0
2	7	200.0
2	8	200.0
2	9	200.0
2	10	152.0
2	11	150.0
2	12	167.0
2	13	167.0
2	14	150.0
2	15	100.0
2	16	120.0
2	17	120.0
2	18	115.0
2	19	165.0
2	20	157.0
2	21	172.0
2	22	222.0
2	23	285.0
2	24	416.0
3	1	270.0
3	2	270.0
3	3	270.0
3	4	270.0
3	5	270.0
3	6	290.0
3	7	250.0
3	8	250.0
3	9	250.0
3	10	250.0
3	11	270.0
3	12	270.0
3	13	270.0
3	14	270.0
3	15	270.0
3	16	216.0
3	17	200.0
3	18	200.0
3	19	290.0
3	20	290.0
3	21	290.0
3	22	290.0
3	23	270.0
3	24	270.0
4	1	470.0
4	2	480.0
4	3	486.0
4	4	480.0
4	5	470.0
4	6	400.0
4	7	250.0
4	8	250.0
4	9	250.0
4	10	250.0
4	11	350.0
4	12	480.0
4	13	486.0
4	14	486.0
4	15	486.0
4	16	200.0
4	17	200.0
4	18	200.0
4	19	300.0
4	20	300.0
4	21	300.0
4	22	300.0
4	23	350.0
4	24	450.0
5	1	276.0
5	2	276.0
5	3	276.0
5	4	276.0
5	5	276.0
5	6	276.0
5	7	250.0
5	8	250.0
5	9	250.0
5	10	250.0
5	11	300.0
5	12	356.0
5	13	356.0
5	14	356.0
5	15	356.0
5	16	200.0
5	17	200.0
5	18	200.0
5	19	276.0
5	20	276.0
5	21	276.0
5	22	276.0
5	23	276.0
5	24	366.0
6	1	420.0
6	2	420.0
6	3	420.0
6	4	420.0
6	5	420.0
6	6	420.0
6	7	420.0
6	8	420.0
6	9	420.0
6	10	420.0
6	11	420.0
6	12	420.0
6	13	420.0
6	14	420.0
6	15	420.0
6	16	420.0
6	17	420.0
6	18	218.0
6	19	233.0
6	20	250.0
6	21	300.0
6	22	350.0
6	23	350.0
6	24	420.0
7	1	200.0
7	2	200.0
7	3	200.0
7	4	200.0
7	5	200.0
7	6	200.0
7	7	200.0
7	8	200.0
7	9	200.0
7	10	200.0
7	11	200.0
7	12	200.0
7	13	200.0
7	14	200.0
7	15	200.0
7	16	200.0
7	17	200.0
7	18	200.0
7	19	200.0
7	20	200.0
7	21	200.0
7	22	200.0
7	23	200.0
7	24	200.0
8	1	306.0
8	2	306.0
8	3	306.0
8	4	306.0
8	5	306.0
8	6	306.0
8	7	250.0
8	8	250.0
8	9	250.0
8	10	250.0
8	11	300.0
8	12	386.0
8	13	386.0
8	14	386.0
8	15	386.0
8	16	228.0
8	17	200.0
8	18	200.0
8	19	300.0
8	20	300.0
