Node	Time	Res_CapacityUpVolume
1	1	20.0
1	2	20.0
1	3	20.0
1	4	20.0
1	5	35.0
1	6	35.0
1	7	147.0
1	8	147.0
1	9	147.0
1	10	147.0
1	11	93.0
1	12	93.0
1	13	20.0
1	14	20.0
1	15	20.0
1	16	20.0
1	17	35.0
1	18	141.0
1	19	168.0
1	20	184.0
1	21	160.0
1	22	89.0
1	23	35.0
1	24	45.0
2	1	45.0
2	2	45.0
2	3	45.0
2	4	35.0
2	5	45.0
2	6	99.0
2	7	142.0
2	8	109.0
2	9	89.0
2	10	35.0
2	11	35.0
2	12	10.0
2	13	10.0
2	14	10.0
2	15	0.0
2	16	35.0
2	17	35.0
2	18	35.0
2	19	35.0
2	20	35.0
2	21	35.0
2	22	35.0
2	23	35.0
2	24	10.0
3	1	76.0
3	2	76.0
3	3	75.0
3	4	76.0
3	5	76.0
3	6	114.0
3	7	115.0
3	8	116.0
3	9	116.0
3	10	116.0
3	11	109.0
3	12	106.0
3	13	60.0
3	14	60.0
3	15	60.0
3	16	60.0
3	17	76.0
3	18	110.0
3	19	115.0
3	20	116.0
3	21	111.0
3	22	105.0
3	23	75.0
3	24	76.0
4	1	30.0
4	2	30.0
4	3	30.0
4	4	30.0
4	5	55.0
4	6	115.0
4	7	115.0
4	8	115.0
4	9	55.0
4	10	55.0
4	11	55.0
4	12	30.0
4	13	30.0
4	14	30.0
4	15	30.0
4	16	55.0
4	17	55.0
4	18	115.0
4	19	115.0
4	20	115.0
4	21	115.0
4	22	115.0
4	23	55.0
4	24	25.0
5	1	15.0
5	2	15.0
5	3	15.0
5	4	15.0
5	5	15.0
5	6	15.0
5	7	129.0
5	8	129.0
5	9	129.0
5	10	75.0
5	11	129.0
5	12	114.0
5	13	114.0
5	14	114.0
5	15	60.0
5	16	75.0
5	17	129.0
5	18	129.0
5	19	129.0
5	20	129.0
5	21	129.0
5	22	75.0
5	23	75.0
5	24	25.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
6	7	0.0
6	8	0.0
6	9	0.0
6	10	0.0
6	11	0.0
6	12	0.0
6	13	0.0
6	14	0.0
6	15	0.0
6	16	0.0
6	17	0.0
6	18	0.0
6	19	0.0
6	20	0.0
6	21	0.0
6	22	0.0
6	23	0.0
6	24	0.0
7	1	128.0
7	2	128.0
7	3	128.0
7	4	128.0
7	5	128.0
7	6	128.0
7	7	128.0
7	8	128.0
7	9	123.0
7	10	0.0
7	11	0.0
7	12	0.0
7	13	0.0
7	14	44.0
7	15	44.0
7	16	94.0
7	17	128.0
7	18	139.0
7	19	171.0
7	20	171.0
7	21	171.0
7	22	171.0
7	23	171.0
7	24	33.0
8	1	0.0
8	2	0.0
8	3	0.0
8	4	0.0
8	5	25.0
8	6	85.0
8	7	95.0
8	8	85.0
8	9	85.0
8	10	25.0
8	11	25.0
8	12	25.0
8	13	0.0
8	14	0.0
8	15	0.0
8	16	0.0
8	17	85.0
8	18	85.0
8	19	85.0
8	20	85.0
8	21	85.0
8	22	25.0
8	23	25.0
8	24	15.0
9	1	70.0
9	2	70.0
9	3	70.0
9	4	70.0
9	5	70.0
9	6	70.0
9	7	90.0
9	8	90.0
9	9	90.0
