Node	Time	Res_CapacityUpVolume
1	1	30.0
1	2	30.0
1	3	30.0
1	4	30.0
1	5	30.0
1	6	35.0
1	7	35.0
1	8	35.0
1	9	35.0
1	10	35.0
1	11	35.0
1	12	35.0
1	13	35.0
1	14	35.0
1	15	35.0
1	16	35.0
1	17	35.0
1	18	35.0
1	19	35.0
1	20	35.0
1	21	35.0
1	22	35.0
1	23	35.0
1	24	145.0
2	1	147.0
2	2	132.0
2	3	132.0
2	4	132.0
2	5	132.0
2	6	157.0
2	7	166.0
2	8	289.0
2	9	279.0
2	10	279.0
2	11	222.0
2	12	222.0
2	13	168.0
2	14	77.0
2	15	77.0
2	16	77.0
2	17	156.0
2	18	191.0
2	19	236.0
2	20	236.0
2	21	236.0
2	22	226.0
2	23	157.0
2	24	112.0
3	1	30.0
3	2	30.0
3	3	30.0
3	4	30.0
3	5	30.0
3	6	30.0
3	7	30.0
3	8	30.0
3	9	30.0
3	10	30.0
3	11	30.0
3	12	30.0
3	13	30.0
3	14	30.0
3	15	30.0
3	16	30.0
3	17	30.0
3	18	30.0
3	19	30.0
3	20	30.0
3	21	30.0
3	22	30.0
3	23	30.0
3	24	30.0
4	1	40.0
4	2	115.0
4	3	115.0
4	4	125.0
4	5	160.0
4	6	160.0
4	7	160.0
4	8	160.0
4	9	160.0
4	10	160.0
4	11	160.0
4	12	145.0
4	13	145.0
4	14	115.0
4	15	145.0
4	16	160.0
4	17	160.0
4	18	160.0
4	19	160.0
4	20	160.0
4	21	160.0
4	22	160.0
4	23	160.0
4	24	185.0
5	1	79.0
5	2	54.0
5	3	54.0
5	4	54.0
5	5	54.0
5	6	79.0
5	7	112.0
5	8	223.0
5	9	223.0
5	10	223.0
5	11	223.0
5	12	223.0
5	13	112.0
5	14	122.0
5	15	112.0
5	16	248.0
5	17	359.0
5	18	359.0
5	19	324.0
5	20	324.0
5	21	324.0
5	22	290.0
5	23	112.0
5	24	112.0
6	1	10.0
6	2	10.0
6	3	10.0
6	4	10.0
6	5	10.0
6	6	0.0
6	7	15.0
6	8	65.0
6	9	65.0
6	10	65.0
6	11	55.0
6	12	45.0
6	13	25.0
6	14	15.0
6	15	45.0
6	16	40.0
6	17	45.0
6	18	65.0
6	19	55.0
6	20	49.0
6	21	15.0
6	22	15.0
6	23	15.0
6	24	0.0
7	1	0.0
7	2	0.0
7	3	0.0
7	4	0.0
7	5	25.0
7	6	83.0
7	7	137.0
7	8	161.0
7	9	161.0
7	10	161.0
7	11	103.0
7	12	79.0
7	13	25.0
7	14	0.0
7	15	0.0
7	16	0.0
7	17	54.0
7	18	137.0
7	19	137.0
7	20	137.0
7	21	137.0
7	22	137.0
7	23	83.0
7	24	0.0
8	1	0.0
8	2	0.0
8	3	0.0
8	4	0.0
8	5	16.0
8	6	16.0
8	7	15.0
8	8	15.0
8	9	16.0
8	10	16.0
8	11	15.0
8	12	16.0
8	13	0.0
8	14	0.0
8	15	0.0
8	16	0.0
8	17	16.0
8	18	16.0
8	19	15.0
8	20	16.0
8	21	16.0
8	22	16.0
8	23	15.0
8	24	16.0
9	1	20.0
9	2	20.0
9	3	20.0
9	4	20.0
9	5	45.0
9	6	45.0
9	7	103.0
9	8	103.0
9	9	81.0
9	10	25.0
9	11	25.0
9	12	0.0
9	13	0.0
9	14	0.0
9	15	0.0
9	16	25.0
9	17	25.0
9	18	25.0
9	19	25.0
9	20	103.0
9	21	103.0
9	22	45.0
9	23	45.0
9	24	58.0
10	1	236.0
10	2	236.0
10	3	236.0
10	4	236.0
10	5	236.0
10	6	256.0
10	7	256.0
10	8	256.0
10	9	256.0
10	10	256.0
10	11	256.0
10	12	256.0
10	13	241.0
10	14	241.0
10	15	236.0
10	16	241.0
10	17	256.0
10	18	256.0
10	19	256.0
10	20	256.0
10	21	256.0
10	22	256.0
10	23	236.0
10	24	310.0
11	1	0.0
11	2	0.0
11	3	0.0
11	4	0.0
11	5	55.0
11	6	138.0
11	7	138.0
11	8	138.0
11	9	138.0
11	10	138.0
11	11	80.0
11	12	80.0
11	13	55.0
11	14	55.0
11	15	55.0
11	16	55.0
11	17	138.0
11	18	138.0
11	19	138.0
11	20	138.0
11	21	138.0
11	22	138.0
11	23	113.0
11	24	13.0
12	1	227.0
12	2	162.0
12	3	162.0
12	4	162.0
12	5	162.0
12	6	162.0
12	7	204.0
12	8	204.0
12	9	204.0
12	10	229.0
12	11	229.0
12	12	229.0
12	13	229.0
12	14	229.0
12	15	229.0
12	16	229.0
12	17	229.0
12	18	229.0
12	19	229.0
12	20	269.0
12	21	269.0
12	22	269.0
12	23	269.0
12	24	204.0
13	1	78.0
13	2	78.0
13	3	78.0
13	4	78.0
13	5	103.0
13	6	212.0
13	7	287.0
13	8	287.0
13	9	257.0
13	10	103.0
13	11	103.0
13	12	103.0
13	13	78.0
13	14	78.0
13	15	78.0
13	16	153.0
13	17	287.0
13	18	287.0
13	19	212.0
13	20	212.0
13	21	103.0
13	22	103.0
13	23	103.0
13	24	106.0
14	1	124.0
14	2	124.0
14	3	124.0
14	4	124.0
14	5	125.0
14	6	127.0
14	7	127.0
14	8	152.0
14	9	152.0
14	10	152.0
14	11	152.0
14	12	152.0
14	13	152.0
14	14	152.0
14	15	152.0
14	16	152.0
14	17	152.0
14	18	152.0
14	19	132.0
14	20	148.0
14	21	152.0
14	22	33.0
14	23	18.0
14	24	55.0
