Node	Time	Intraday_Price
3	1	23.361955550181058
3	2	4.965140327033337
3	3	2.1924984250981834
3	4	3.4059752062858406
3	5	5.703754469118555
3	6	16.73686157847432
3	7	33.81691844709872
3	8	30.575326668389025
3	9	27.156490727158456
3	10	3.5324565203595997
3	11	0.4395412009146324
3	12	0.38880843016526107
3	13	-0.05090687660963291
3	14	-0.05365923366485903
3	15	7.740799369552877
3	16	40.55188489358653
3	17	27.652714076515604
3	18	33.60556133539296
3	19	39.905663501158294
3	20	35.68673415844382
3	21	52.99763731602701
3	22	44.868883939401584
3	23	26.93028830159056
3	24	38.62704994659342
4	1	65.05876454889871
4	2	57.1462328123369
4	3	84.52075398305583
4	4	56.66786850678512
4	5	81.3438793284178
4	6	80.52482842457533
4	7	93.14349658355758
4	8	180.05113360809364
4	9	101.2471304095336
4	10	80.66924561256542
4	11	86.13781074096504
4	12	41.05674631448878
4	13	40.85425169684181
4	14	61.34248639347215
4	15	66.94421209173052
4	16	85.16329744845856
4	17	67.61721053103535
4	18	55.671351722133764
4	19	80.37949906104771
4	20	80.76685119854595
4	21	53.96194870171672
4	22	104.37797673558454
4	23	77.67892728502414
4	24	74.64021214984419
5	1	25.080980011546504
5	2	43.842844750251096
5	3	45.34954099697707
5	4	41.145829544836715
5	5	40.97740517266498
5	6	37.16663105208041
5	7	41.15855493723993
5	8	80.40028429749886
5	9	21.45831556861439
5	10	62.96714927236209
5	11	66.7304685664657
5	12	65.61777805203755
5	13	46.12723594257834
5	14	32.70077168175432
5	15	41.91592329039955
5	16	35.587982868672185
5	17	40.76248267041162
5	18	28.07425236709763
5	19	46.852438123628474
5	20	39.89645581981158
5	21	28.499406434033357
5	22	46.572674289930134
5	23	43.71784584394288
5	24	35.634407815504105
6	1	30.684453498064254
6	2	29.818980626506583
6	3	29.501726686779236
6	4	23.39617058148661
6	5	35.87796849481975
6	6	25.448870322423666
6	7	34.69117091607925
6	8	36.85165616705963
6	9	39.11320404992183
6	10	31.582767096439532
6	11	47.59996985520952
6	12	39.65342285180983
6	13	35.331541321647954
6	14	29.6171294179885
6	15	34.30229777419293
6	16	39.779854981203776
6	17	38.072906847743965
6	18	35.3213604074066
6	19	27.596570299305164
6	20	28.700012261565288
6	21	29.586865492915415
6	22	35.90793501843087
6	23	45.72656986436624
6	24	37.02544378444909
7	1	4.939500678888679
7	2	4.477940697848644
7	3	2.877164258200346
7	4	3.560629971362202
7	5	4.742240629413462
7	6	2.4006100962235855
7	7	3.3842902145184794
7	8	5.46846694531113
7	9	2.9232865089433955
7	10	7.982383028306857
7	11	2.4300348318669913
7	12	0.03600161703247061
7	13	0.004148125563259535
7	14	1.387295338229796
7	15	3.3127751518397237
7	16	4.692416031120088
7	17	4.660102138288593
7	18	5.2073479555018425
7	19	4.549893980233141
7	20	4.3951676271959
7	21	2.446264633721704
7	22	0.9262944525602235
7	23	1.51412887358693
7	24	0.400194509828502
8	1	5.268451486422021
8	2	2.037535807368513
8	3	10.609753955446763
8	4	24.253967875561592
8	5	30.217587681082062
8	6	37.7093056021635
8	7	34.280123951807994
8	8	46.79343691682683
8	9	33.2734804095491
8	10	37.47368136264955
8	11	57.31674931593143
8	12	44.65868464458579
8	13	33.42453348110395
8	14	6.949129546119218
8	15	20.132879866741508
8	16	39.67673467809502
8	17	47.62641458243772
8	18	70.77298949896306
8	19	64.05037007243979
8	20	125.61928693048162
8	21	59.460072160563186
8	22	44.05415873031038
8	23	55.23448973557755
8	24	37.12240676550384
9	1	74.55005308761353
9	2	26.63542656466355
9	3	57.695402312746154
9	4	57.65067862682106
9	5	63.98963505063222
9	6	32.50844988977161
9	7	60.09288089357373
9	8	46.68398164884516
9	9	93.3534139614211
9	10	75.27447581400497
9	11	34.23562677799071
9	12	50.24924657617496
9	13	61.608791629461194
9	14	54.54594003856332
9	15	62.82250510716672
9	16	49.77325142229525
9	17	67.12285180703834
9	18	71.58385538364176
9	19	44.155088458902966
9	20	52.02276548267002
9	21	56.772597017965076
9	22	79.35358822768883
9	23	61.82580889155453
9	24	44.564370868034935
10	1	26.443473792268076
10	2	11.844367543507955
10	3	13.977439911961998
10	4	19.41895324512968
10	5	10.720440424972328
10	6	24.978588500366325
10	7	17.564177605633052
10	8	7.257275935922021
10	9	16.11674029664835
10	10	28.999191434748393
10	11	30.833281201511134
10	12	34.916164944187834
10	13	15.269693551513507
10	14	25.110956216695946
10	15	21.719560879700094
10	16	43.12645763100783
10	17	32.662979168033615
10	18	28.726251786091645
10	19	27.59670842635117
10	20	29.3100026575067
10	21	13.154143861160103
10	22	22.23892989542807
10	23	22.382336831228606
10	24	32.97925426474699
11	1	26.591191222648593
11	2	26.225004443672667
11	3	26.79960446276573
11	4	21.54520520460383
11	5	39.4462918020518
11	6	20.59547243679103
11	7	23.934281311462126
11	8	17.968774004325983
11	9	35.05487553192738
11	10	20.583644663266426
11	11	31.90436182799677
11	12	35.43244157514725
11	13	41.64776198100863
11	14	28.14548038018195
11	15	22.684368335463294
11	16	35.9623400899455
11	17	38.8400107951088
11	18	36.995928507761555
11	19	31.84278688949881
11	20	21.67147636530321
11	21	20.60089917103893
11	22	32.50426808704947
11	23	27.669701632328113
11	24	16.54825644209322
12	1	62.287507828115835
12	2	66.62871569019154
12	3	75.60504279583358
12	4	53.00171053166148
12	5	71.39263662079313
12	6	49.25127253683764
12	7	63.624429346877704
12	8	81.8037618141251
12	9	107.8514649520001
12	10	74.38980860706317
12	11	70.73311228899809
12	12	55.67631318926257
12	13	65.09233133448042
12	14	56.54326905914984
12	15	72.90602071459914
12	16	66.03153189207532
12	17	97.81773168922476
12	18	110.30306513678339
12	19	120.68434369393937
12	20	108.4455198742112
12	21	65.95585122529735
12	22	61.20549513797927
12	23	66.09466846608349
12	24	68.02513028696654
13	1	72.58927904274353
13	2	57.65428574588064
13	3	38.82522785811693
13	4	56.83055510809447
13	5	47.915026610235934
13	6	36.72721597574669
13	7	64.28491466395273
13	8	56.84010462254367
13	9	101.44347020929851
13	10	45.26104279199597
13	11	43.38205397578648
13	12	55.17607941980348
13	13	43.43416875215431
13	14	26.954355131480476
13	15	68.89861630427079
13	16	26.625451034681937
13	17	55.608521999413526
13	18	69.31054672056344
13	19	52.69410304213626
13	20	70.87440757510757
13	21	56.72409488210052
13	22	65.62700996650887
13	23	63.8414649320122
13	24	60.806338047116235
14	1	52.082206284407086
14	2	79.50560731832236
