Node	Time	Intraday_Price
13	20	49.00052881657054
13	21	95.24589387225795
13	22	68.07262728829163
13	23	54.46626703779423
13	24	51.62917072704727
14	1	66.24063000109841
14	2	25.223443460278872
14	3	44.290890370754234
14	4	32.88052712674869
14	5	43.88725714224162
14	6	36.944922425578454
14	7	41.064225215961415
14	8	40.49193539644263
14	9	66.27529694841827
14	10	51.01997352028555
14	11	39.65657806177483
14	12	54.69483827365807
14	13	53.19476949296807
14	14	38.45521310753977
14	15	32.45446016235296
14	16	37.66795511362132
14	17	48.06477881441341
14	18	39.8105422484395
14	19	38.8829848370604
14	20	44.18159017761166
14	21	35.89108042956285
14	22	46.30034599355639
14	23	30.077766784566943
14	24	40.572286611349554
