Node	Time	Res_CapacityDownVolume
1	1	348.0
1	2	348.0
1	3	348.0
1	4	348.0
1	5	348.0
1	6	348.0
1	7	250.0
1	8	250.0
1	9	250.0
1	10	250.0
1	11	350.0
1	12	368.0
1	13	368.0
1	14	368.0
1	15	368.0
1	16	210.0
1	17	200.0
1	18	200.0
1	19	288.0
1	20	300.0
1	21	300.0
1	22	300.0
1	23	348.0
1	24	404.0
2	1	307.0
2	2	307.0
2	3	307.0
2	4	307.0
2	5	274.0
2	6	70.0
2	7	70.0
2	8	70.0
2	9	70.0
2	10	70.0
2	11	35.0
2	12	50.0
2	13	50.0
2	14	35.0
2	15	0.0
2	16	70.0
2	17	70.0
2	18	70.0
2	19	70.0
2	20	70.0
2	21	70.0
2	22	103.0
2	23	103.0
2	24	369.0
3	1	569.0
3	2	569.0
3	3	569.0
3	4	569.0
3	5	569.0
3	6	569.0
3	7	555.0
3	8	509.0
3	9	511.0
3	10	468.0
3	11	569.0
3	12	569.0
3	13	569.0
3	14	569.0
3	15	569.0
3	16	358.0
3	17	286.0
3	18	285.0
3	19	250.0
3	20	247.0
3	21	297.0
3	22	347.0
3	23	347.0
3	24	409.0
4	1	244.0
4	2	244.0
4	3	244.0
4	4	244.0
4	5	244.0
4	6	190.0
4	7	222.0
4	8	222.0
4	9	232.0
4	10	232.0
4	11	275.0
4	12	294.0
4	13	294.0
4	14	294.0
4	15	294.0
4	16	200.0
4	17	200.0
4	18	200.0
4	19	240.0
4	20	240.0
4	21	240.0
4	22	274.0
4	23	294.0
4	24	250.0
5	1	31.0
5	2	30.0
5	3	30.0
5	4	31.0
5	5	31.0
5	6	31.0
5	7	31.0
5	8	31.0
5	9	31.0
5	10	31.0
5	11	31.0
5	12	31.0
5	13	31.0
5	14	31.0
5	15	24.0
5	16	31.0
5	17	31.0
5	18	31.0
5	19	51.0
5	20	31.0
5	21	31.0
5	22	31.0
5	23	31.0
5	24	31.0
6	1	279.0
6	2	311.0
6	3	285.0
6	4	311.0
6	5	311.0
6	6	283.0
6	7	257.0
6	8	207.0
6	9	257.0
6	10	257.0
6	11	267.0
6	12	306.0
6	13	309.0
6	14	311.0
6	15	311.0
6	16	257.0
6	17	227.0
6	18	200.0
6	19	227.0
6	20	250.0
6	21	300.0
6	22	311.0
6	23	311.0
6	24	50.0
7	1	166.0
7	2	166.0
7	3	166.0
7	4	166.0
7	5	166.0
7	6	166.0
7	7	166.0
7	8	246.0
7	9	246.0
7	10	246.0
7	11	246.0
7	12	246.0
7	13	246.0
7	14	246.0
7	15	246.0
7	16	166.0
7	17	166.0
7	18	166.0
7	19	166.0
7	20	166.0
7	21	166.0
7	22	166.0
7	23	166.0
7	24	146.0
8	1	299.0
8	2	299.0
8	3	286.0
8	4	270.0
8	5	299.0
8	6	299.0
8	7	299.0
8	8	299.0
8	9	299.0
8	10	296.0
8	11	299.0
8	12	299.0
8	13	299.0
8	14	299.0
8	15	299.0
8	16	254.0
8	17	255.0
8	18	276.0
8	19	250.0
8	20	250.0
8	21	299.0
8	22	299.0
8	23	299.0
8	24	307.0
9	1	413.0
9	2	413.0
9	3	413.0
9	4	413.0
9	5	413.0
9	6	413.0
9	7	299.0
9	8	299.0
9	9	180.0
9	10	170.0
9	11	240.0
9	12	298.0
9	13	298.0
9	14	290.0
9	15	280.0
9	16	90.0
9	17	80.0
9	18	200.0
9	19	250.0
9	20	250.0
9	21	299.0
9	22	350.0
9	23	350.0
9	24	450.0
10	1	230.0
10	2	230.0
10	3	230.0
10	4	230.0
10	5	230.0
10	6	230.0
10	7	250.0
10	8	250.0
10	9	250.0
10	10	250.0
10	11	290.0
10	12	290.0
10	13	290.0
10	14	290.0
10	15	290.0
10	16	200.0
10	17	200.0
10	18	200.0
10	19	230.0
10	20	230.0
10	21	230.0
10	22	230.0
10	23	230.0
10	24	230.0
11	1	202.0
11	2	202.0
11	3	202.0
11	4	202.0
11	5	202.0
11	6	202.0
11	7	195.0
11	8	69.0
11	9	70.0
11	10	58.0
11	11	20.0
11	12	20.0
11	13	20.0
11	14	20.0
11	15	20.0
11	16	50.0
11	17	50.0
11	18	50.0
11	19	50.0
11	20	50.0
11	21	10.0
11	22	17.0
11	23	70.0
11	24	136.0
12	1	0.0
12	2	0.0
12	3	0.0
12	4	0.0
12	5	0.0
12	6	0.0
12	7	0.0
12	8	0.0
12	9	29.0
12	10	0.0
12	11	0.0
12	12	0.0
12	13	0.0
12	14	0.0
12	15	0.0
12	16	0.0
12	17	25.0
12	18	31.0
12	19	0.0
12	20	0.0
12	21	0.0
12	22	0.0
12	23	0.0
12	24	0.0
13	1	369.0
13	2	369.0
13	3	369.0
13	4	369.0
13	5	369.0
13	6	156.0
13	7	156.0
13	8	156.0
13	9	156.0
13	10	156.0
13	11	156.0
13	12	156.0
13	13	156.0
13	14	156.0
13	15	100.0
13	16	100.0
13	17	140.0
13	18	100.0
13	19	140.0
13	20	140.0
13	21	150.0
13	22	156.0
13	23	156.0
13	24	272.0
14	1	369.0
14	2	369.0
14	3	369.0
14	4	369.0
14	5	369.0
14	6	156.0
14	7	156.0
14	8	156.0
14	9	156.0
14	10	156.0
14	11	156.0
14	12	156.0
14	13	156.0
14	14	156.0
14	15	100.0
14	16	100.0
14	17	140.0
14	18	100.0
14	19	140.0
14	20	140.0
14	21	150.0
14	22	156.0
14	23	156.0
14	24	272.0
