Node	Time	Res_CapacityDownVolume
1	1	413.0
1	2	413.0
1	3	413.0
1	4	413.0
1	5	413.0
1	6	413.0
1	7	299.0
1	8	299.0
1	9	180.0
1	10	170.0
1	11	240.0
1	12	298.0
1	13	298.0
1	14	290.0
1	15	280.0
1	16	90.0
1	17	80.0
1	18	200.0
1	19	250.0
1	20	250.0
1	21	299.0
1	22	350.0
1	23	350.0
1	24	450.0
2	1	269.0
2	2	339.0
2	3	374.0
2	4	374.0
2	5	374.0
2	6	269.0
2	7	269.0
2	8	269.0
2	9	269.0
2	10	269.0
2	11	269.0
2	12	269.0
2	13	319.0
2	14	340.0
2	15	348.0
2	16	330.0
2	17	214.0
2	18	241.0
2	19	200.0
2	20	249.0
2	21	249.0
2	22	298.0
2	23	249.0
2	24	249.0
3	1	240.0
3	2	240.0
3	3	240.0
3	4	241.0
3	5	260.0
3	6	260.0
3	7	260.0
3	8	255.0
3	9	260.0
3	10	214.0
3	11	260.0
3	12	260.0
3	13	260.0
3	14	260.0
3	15	260.0
3	16	200.0
3	17	200.0
3	18	200.0
3	19	200.0
3	20	198.0
3	21	227.0
3	22	260.0
3	23	260.0
3	24	388.0
4	1	200.0
4	2	200.0
4	3	200.0
4	4	200.0
4	5	200.0
4	6	200.0
4	7	200.0
4	8	170.0
4	9	160.0
4	10	197.0
4	11	200.0
4	12	200.0
4	13	200.0
4	14	200.0
4	15	200.0
4	16	200.0
4	17	200.0
4	18	200.0
4	19	200.0
4	20	200.0
4	21	200.0
4	22	200.0
4	23	200.0
4	24	200.0
5	1	255.0
5	2	255.0
5	3	255.0
5	4	255.0
5	5	255.0
5	6	255.0
5	7	201.0
5	8	154.0
5	9	152.0
5	10	116.0
5	11	151.0
5	12	193.0
5	13	335.0
5	14	335.0
5	15	335.0
5	16	255.0
5	17	176.0
5	18	123.0
5	19	83.0
5	20	176.0
5	21	176.0
5	22	160.0
5	23	157.0
5	24	207.0
6	1	181.0
6	2	181.0
6	3	181.0
6	4	181.0
6	5	181.0
6	6	181.0
6	7	171.0
6	8	181.0
6	9	171.0
6	10	171.0
6	11	171.0
6	12	181.0
6	13	181.0
6	14	181.0
6	15	181.0
6	16	170.0
6	17	170.0
6	18	170.0
6	19	171.0
6	20	171.0
6	21	171.0
6	22	171.0
6	23	171.0
6	24	253.0
7	1	5.0
7	2	5.0
7	3	15.0
7	4	15.0
7	5	100.0
7	6	100.0
7	7	100.0
7	8	150.0
7	9	84.0
7	10	100.0
7	11	100.0
7	12	100.0
7	13	100.0
7	14	100.0
7	15	100.0
7	16	150.0
7	17	110.0
7	18	60.0
7	19	0.0
7	20	10.0
7	21	26.0
7	22	25.0
7	23	50.0
7	24	200.0
8	1	457.0
8	2	557.0
8	3	557.0
8	4	507.0
8	5	496.0
8	6	379.0
8	7	196.0
8	8	196.0
8	9	250.0
8	10	250.0
8	11	350.0
8	12	527.0
8	13	613.0
8	14	613.0
8	15	613.0
8	16	250.0
8	17	200.0
8	18	200.0
8	19	264.0
8	20	254.0
8	21	254.0
8	22	264.0
8	23	347.0
8	24	450.0
9	1	427.0
9	2	430.0
9	3	422.0
9	4	422.0
9	5	450.0
9	6	400.0
9	7	250.0
9	8	250.0
9	9	250.0
9	10	250.0
9	11	300.0
9	12	472.0
9	13	489.0
9	14	489.0
9	15	387.0
9	16	200.0
9	17	200.0
9	18	200.0
9	19	300.0
9	20	300.0
9	21	300.0
9	22	300.0
9	23	350.0
9	24	378.0
10	1	348.0
10	2	348.0
10	3	348.0
10	4	348.0
10	5	348.0
10	6	348.0
10	7	250.0
10	8	200.0
10	9	200.0
10	10	200.0
10	11	310.0
10	12	348.0
10	13	348.0
10	14	348.0
10	15	348.0
10	16	210.0
10	17	150.0
10	18	200.0
10	19	300.0
10	20	300.0
10	21	300.0
10	22	300.0
10	23	348.0
10	24	348.0
11	1	230.0
11	2	230.0
11	3	230.0
11	4	230.0
11	5	240.0
11	6	230.0
11	7	145.0
11	8	125.0
11	9	125.0
11	10	170.0
11	11	75.0
11	12	75.0
11	13	75.0
11	14	75.0
11	15	27.0
11	16	25.0
11	17	25.0
11	18	130.0
11	19	170.0
11	20	170.0
11	21	175.0
11	22	176.0
11	23	176.0
11	24	379.0
12	1	31.0
12	2	30.0
12	3	30.0
12	4	31.0
12	5	31.0
12	6	31.0
12	7	31.0
12	8	31.0
12	9	31.0
12	10	31.0
12	11	31.0
12	12	31.0
12	13	31.0
12	14	31.0
12	15	24.0
12	16	31.0
12	17	31.0
12	18	31.0
12	19	51.0
12	20	31.0
12	21	31.0
12	22	31.0
12	23	31.0
12	24	31.0
13	1	31.0
13	2	31.0
13	3	31.0
13	4	31.0
13	5	31.0
13	6	31.0
13	7	31.0
13	8	31.0
13	9	31.0
13	10	31.0
13	11	31.0
13	12	31.0
13	13	31.0
13	14	31.0
13	15	31.0
13	16	31.0
13	17	31.0
13	18	31.0
13	19	31.0
13	20	31.0
13	21	31.0
13	22	31.0
13	23	31.0
13	24	31.0
14	1	185.0
14	2	185.0
14	3	185.0
14	4	185.0
14	5	185.0
14	6	185.0
14	7	185.0
14	8	185.0
14	9	185.0
14	10	185.0
14	11	185.0
14	12	185.0
14	13	185.0
14	14	185.0
14	15	185.0
14	16	24.0
14	17	125.0
14	18	131.0
14	19	130.0
14	20	131.0
14	21	131.0
14	22	185.0
14	23	185.0
14	24	185.0
