Node	Time	Res_CapacityUpVolume
1	1	0.0
1	2	0.0
1	3	0.0
1	4	0.0
1	5	0.0
1	6	25.0
1	7	25.0
1	8	25.0
1	9	0.0
1	10	0.0
1	11	0.0
1	12	0.0
1	13	0.0
1	14	0.0
1	15	0.0
1	16	0.0
1	17	0.0
1	18	75.0
1	19	152.0
1	20	180.0
1	21	153.0
1	22	152.0
1	23	123.0
1	24	115.0
2	1	166.0
2	2	166.0
2	3	163.0
2	4	163.0
2	5	163.0
2	6	166.0
2	7	191.0
2	8	191.0
2	9	191.0
2	10	159.0
2	11	135.0
2	12	135.0
2	13	135.0
2	14	135.0
2	15	166.0
2	16	166.0
2	17	191.0
2	18	191.0
2	19	131.0
2	20	131.0
2	21	131.0
2	22	131.0
2	23	151.0
2	24	131.0
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
3	8	0.0
3	9	0.0
3	10	0.0
3	11	0.0
3	12	0.0
3	13	0.0
3	14	0.0
3	15	0.0
3	16	0.0
3	17	0.0
3	18	0.0
3	19	15.0
3	20	15.0
3	21	15.0
3	22	15.0
3	23	0.0
3	24	0.0
4	1	33.0
4	2	33.0
4	3	33.0
4	4	33.0
4	5	33.0
4	6	133.0
4	7	133.0
4	8	116.0
4	9	0.0
4	10	0.0
4	11	0.0
4	12	0.0
4	13	0.0
4	14	0.0
4	15	0.0
4	16	16.0
4	17	16.0
4	18	91.0
4	19	141.0
4	20	171.0
4	21	171.0
4	22	171.0
4	23	156.0
4	24	75.0
5	1	147.0
5	2	132.0
5	3	132.0
5	4	132.0
5	5	132.0
5	6	157.0
5	7	166.0
5	8	289.0
5	9	279.0
5	10	279.0
5	11	222.0
5	12	222.0
5	13	168.0
5	14	77.0
5	15	77.0
5	16	77.0
5	17	156.0
5	18	191.0
5	19	236.0
5	20	236.0
5	21	236.0
5	22	226.0
5	23	157.0
5	24	112.0
6	1	124.0
6	2	124.0
6	3	124.0
6	4	124.0
6	5	125.0
6	6	127.0
6	7	127.0
6	8	152.0
6	9	152.0
6	10	152.0
6	11	152.0
6	12	152.0
6	13	152.0
6	14	152.0
6	15	152.0
6	16	152.0
6	17	152.0
6	18	152.0
6	19	132.0
6	20	148.0
6	21	152.0
6	22	33.0
6	23	18.0
6	24	55.0
7	1	143.0
7	2	143.0
7	3	143.0
7	4	143.0
7	5	20.0
7	6	95.0
7	7	148.0
7	8	81.0
7	9	20.0
7	10	95.0
7	11	148.0
7	12	133.0
7	13	133.0
7	14	128.0
7	15	133.0
7	16	148.0
7	17	148.0
7	18	148.0
7	19	148.0
7	20	148.0
7	21	95.0
7	22	20.0
7	23	30.0
7	24	171.0
8	1	185.0
8	2	185.0
8	3	185.0
8	4	185.0
8	5	185.0
8	6	218.0
8	7	240.0
8	8	220.0
8	9	200.0
8	10	105.0
8	11	180.0
8	12	180.0
8	13	129.0
8	14	90.0
8	15	74.0
8	16	60.0
8	17	172.0
8	18	172.0
8	19	240.0
8	20	240.0
8	21	240.0
8	22	240.0
8	23	165.0
8	24	210.0
9	1	179.0
9	2	179.0
9	3	179.0
9	4	179.0
9	5	190.0
9	6	205.0
9	7	205.0
9	8	205.0
9	9	205.0
9	10	205.0
9	11	205.0
9	12	205.0
9	13	205.0
9	14	190.0
9	15	190.0
9	16	190.0
9	17	149.0
9	18	199.0
9	19	205.0
9	20	205.0
9	21	205.0
9	22	205.0
9	23	100.0
9	24	183.0
10	1	150.0
10	2	150.0
10	3	150.0
10	4	150.0
10	5	165.0
10	6	165.0
10	7	149.0
10	8	149.0
10	9	149.0
10	10	149.0
10	11	149.0
10	12	149.0
10	13	134.0
10	14	134.0
10	15	134.0
10	16	134.0
10	17	149.0
10	18	165.0
10	19	165.0
10	20	165.0
10	21	165.0
10	22	165.0
10	23	165.0
10	24	165.0
11	1	173.0
11	2	77.0
11	3	76.0
11	4	76.0
11	5	149.0
11	6	174.0
11	7	228.0
11	8	228.0
11	9	228.0
11	10	228.0
11	11	228.0
11	12	228.0
11	13	228.0
11	14	228.0
11	15	228.0
11	16	228.0
11	17	228.0
11	18	228.0
11	19	228.0
11	20	203.0
11	21	203.0
11	22	203.0
11	23	125.0
11	24	35.0
12	1	100.0
12	2	100.0
12	3	100.0
12	4	100.0
12	5	100.0
12	6	100.0
12	7	100.0
12	8	100.0
12	9	130.0
12	10	130.0
12	11	120.0
12	12	100.0
12	13	100.0
12	14	100.0
12	15	100.0
12	16	100.0
12	17	110.0
12	18	110.0
12	19	120.0
12	20	110.0
12	21	80.0
12	22	80.0
12	23	80.0
12	24	50.0
13	1	50.0
13	2	50.0
13	3	50.0
13	4	60.0
13	5	50.0
13	6	50.0
13	7	65.0
13	8	105.0
13	9	115.0
13	10	105.0
13	11	75.0
13	12	65.0
13	13	65.0
13	14	65.0
13	15	65.0
13	16	65.0
13	17	75.0
13	18	95.0
13	19	105.0
13	20	105.0
13	21	65.0
13	22	65.0
13	23	55.0
13	24	65.0
14	1	88.0
14	2	88.0
14	3	88.0
14	4	88.0
14	5	88.0
14	6	63.0
14	7	63.0
14	8	63.0
14	9	63.0
14	10	112.0
14	11	112.0
14	12	88.0
14	13	88.0
14	14	88.0
14	15	112.0
14	16	184.0
14	17	260.0
14	18	260.0
14	19	260.0
14	20	166.0
14	21	166.0
14	22	112.0
14	23	88.0
14	24	88.0
