Node	Time	ActivationUpPrice
3	1	57.97
3	2	60.0
3	3	62.0
3	4	60.0
3	5	60.88
3	6	61.93
3	7	61.81
3	8	60.7
3	9	58.16
3	10	52.85
3	11	40.65
3	12	34.47
3	13	29.8
3	14	28.76
3	15	42.11
3	16	51.4
3	17	56.13
3	18	63.0
3	19	68.0
3	20	73.0
3	21	74.0
3	22	73.0
3	23	69.5
3	24	68.0
4	1	47.28
4	2	47.29
4	3	42.63
4	4	43.09
4	5	40.78
4	6	38.29
4	7	40.0
4	8	14.99
4	9	25.0
4	10	14.0
4	11	4.17
4	12	2.29
4	13	1.5
4	14	0.44
4	15	0.66
4	16	3.29
4	17	4.37
4	18	40.0
4	19	48.0
4	20	48.0
4	21	48.0
4	22	48.0
4	23	22.65
4	24	14.99
5	1	5.15
5	2	5.12
5	3	5.15
5	4	5.17
5	5	5.19
5	6	5.21
5	7	8.0
5	8	17.5
5	9	18.0
5	10	18.0
5	11	7.56
5	12	5.27
5	13	1.24
5	14	3.1
5	15	5.75
5	16	14.0
5	17	18.0
5	18	23.0
5	19	23.0
5	20	7.97
5	21	7.55
5	22	6.41
5	23	5.87
5	24	5.19
6	1	18.7
6	2	18.38
6	3	18.07
6	4	17.94
6	5	18.19
6	6	19.67
6	7	51.41
6	8	56.74
6	9	54.42
6	10	56.14
6	11	56.81
6	12	60.5
6	13	60.5
6	14	60.0
6	15	28.33
6	16	30.3
6	17	50.35
6	18	54.51
6	19	21.96
6	20	19.9
6	21	19.71
6	22	18.79
6	23	17.92
6	24	15.52
7	1	46.0
7	2	46.0
7	3	46.0
7	4	46.0
7	5	46.0
7	6	47.0
7	7	50.0
7	8	50.0
7	9	40.0
7	10	0.33
7	11	-1.46
7	12	-3.0
7	13	-3.72
7	14	-4.99
7	15	2.31
7	16	6.702
7	17	4.21
7	18	45.0
7	19	46.0
7	20	42.5
7	21	42.5
7	22	32.42
7	23	26.85
7	24	29.62
8	1	9.17
8	2	8.91
8	3	8.83
8	4	8.79
8	5	11.24
8	6	11.24
8	7	11.75
8	8	14.99
8	9	26.0
8	10	26.0
8	11	4.82
8	12	0.23
8	13	0.23
8	14	1.6
8	15	8.34
8	16	17.83
8	17	34.92
8	18	35.92
8	19	54.23
8	20	54.76
8	21	54.22
8	22	52.22
8	23	48.19
8	24	13.5
9	1	43.57
9	2	42.0
9	3	40.82
9	4	39.98
9	5	40.0
9	6	41.29
9	7	54.0
9	8	64.09
9	9	61.87
9	10	42.16
9	11	25.74
9	12	20.09
9	13	4.98
9	14	0.81
9	15	0.43
9	16	27.32
9	17	39.4
9	18	43.54
9	19	45.55
9	20	48.09
9	21	49.0
9	22	49.0
9	23	49.0
9	24	50.0
10	1	11.47
10	2	11.23
10	3	11.9
10	4	13.0
10	5	15.8
10	6	17.27
10	7	19.73
10	8	25.26
10	9	23.86
10	10	19.16
10	11	17.7
10	12	15.24
10	13	11.77
10	14	11.92
10	15	13.94
10	16	17.42
10	17	17.62
10	18	23.0
10	19	19.58
10	20	16.85
10	21	15.03
10	22	13.52
10	23	11.47
10	24	7.53
11	1	35.17
11	2	35.0
11	3	34.82
11	4	34.79
11	5	34.98
11	6	35.69
11	7	37.16
11	8	37.95
11	9	37.91
11	10	37.0
11	11	37.0
11	12	35.33
11	13	40.0
11	14	40.0
11	15	37.0
11	16	37.0
11	17	35.15
11	18	35.09
11	19	35.82
11	20	37.54
11	21	36.98
11	22	37.76
11	23	36.18
11	24	36.12
12	1	35.0
12	2	34.79
12	3	35.2
12	4	35.19
12	5	35.27
12	6	36.38
12	7	201.11
12	8	59.5
12	9	57.0
12	10	39.31
12	11	39.12
12	12	38.0
12	13	38.5
12	14	37.95
12	15	37.49
12	16	37.93
12	17	37.6
12	18	37.15
12	19	40.0
12	20	45.0
12	21	45.0
12	22	39.0
12	23	37.33
12	24	37.59
13	1	70.59
13	2	70.17
13	3	69.16
13	4	68.45
13	5	69.65
13	6	70.98
13	7	92.72
13	8	104.0
13	9	81.0
13	10	77.37
13	11	73.16
13	12	70.98
13	13	69.65
13	14	69.45
13	15	68.21
13	16	69.39
13	17	68.96
13	18	70.37
13	19	71.56
13	20	80.5
13	21	120.0
13	22	120.0
13	23	96.0
13	24	73.21
14	1	11.27
14	2	10.3
14	3	8.05
14	4	12.16
14	5	30.42
14	6	39.82
14	7	49.63
14	8	46.9
14	9	31.45
14	10	20.32
14	11	8.69
14	12	4.97
14	13	0.08
14	14	1.51
14	15	6.55
14	16	22.02
14	17	34.92
14	18	39.05
14	19	41.92
14	20	41.99
14	21	41.92
14	22	37.87
14	23	33.93
14	24	29.78
15	1	10.36
15	2	4.92
15	3	2.92
15	4	2.19
15	5	2.53
15	6	2.95
15	7	0.69
15	8	-0.02
15	9	-0.8
15	10	-0.58
15	11	-0.59
15	12	-0.89
15	13	-0.8
15	14	-0.11
15	15	0.0
15	16	6.7
15	17	26.34
15	18	35.07
15	19	40.0
15	20	40.0
15	21	40.0
15	22	40.0
15	23	36.26
15	24	35.39
16	1	38.0
16	2	39.0
16	3	38.0
16	4	38.0
16	5	29.0
16	6	22.0
16	7	22.5
16	8	18.0
16	9	-0.05
16	10	-0.03
16	11	-0.05
16	12	-0.22
16	13	-0.64
16	14	-0.95
16	15	4.42
16	16	4.42
16	17	9.47
16	18	20.51
16	19	33.02
16	20	36.33
16	21	36.09
16	22	35.83
16	23	35.47
16	24	25.7
17	1	32.02
17	2	32.02
17	3	32.01
17	4	32.02
17	5	32.24
17	6	32.46
17	7	38.5
17	8	42.0
17	9	37.5
17	10	33.03
17	11	32.51
17	12	32.24
17	13	32.02
17	14	32.02
17	15	43.5
17	16	43.0
17	17	34.18
17	18	33.34
17	19	44.0
17	20	45.0
17	21	55.0
17	22	34.18
17	23	33.63
17	24	32.22
18	1	11.27
18	2	10.3
18	3	8.05
18	4	12.16
18	5	30.42
18	6	39.82
18	7	49.63
18	8	46.9
18	9	31.45
18	10	20.32
18	11	8.69
18	12	4.97
18	13	0.08
18	14	1.51
18	15	6.55
18	16	22.02
18	17	34.92
18	18	39.05
18	19	41.92
18	20	41.99
18	21	41.92
18	22	37.87
18	23	33.93
18	24	29.78
19	1	46.0
19	2	46.0
19	3	46.0
19	4	46.0
19	5	46.0
19	6	47.0
19	7	50.0
19	8	50.0
19	9	40.0
19	10	0.33
19	11	-1.46
19	12	-3.0
19	13	-3.72
19	14	-4.99
19	15	2.31
19	16	6.702
19	17	4.21
19	18	45.0
19	19	46.0
19	20	42.5
19	21	42.5
19	22	32.42
19	23	26.85
19	24	29.62
20	1	18.7
20	2	18.38
20	3	18.07
20	4	17.94
20	5	18.19
20	6	19.67
20	7	51.41
20	8	56.74
20	9	54.42
20	10	56.14
20	11	56.81
20	12	60.5
20	13	60.5
20	14	60.0
20	15	28.33
20	16	30.3
20	17	50.35
20	18	54.51
20	19	21.96
20	20	19.9
20	21	19.71
20	22	18.79
20	23	17.92
20	24	15.52
21	1	5.0
21	2	5.0
21	3	5.0
21	4	8.58
21	5	9.5
21	6	18.0
21	7	50.0
21	8	89.89
21	9	51.9
21	10	50.3
21	11	11.33
21	12	9.97
21	13	11.07
21	14	9.33
21	15	9.31
21	16	9.99
21	17	14.0
21	18	15.0
21	19	18.0
21	20	18.0
21	21	18.0
21	22	15.0
21	23	12.0
21	24	8.4
22	1	52.23
22	2	50.87
22	3	50.43
22	4	52.26
22	5	53.06
22	6	79.5
22	7	115.51
22	8	106.71
22	9	89.55
22	10	82.75
22	11	77.02
22	12	63.95
22	13	59.95
22	14	60.11
22	15	80.0
22	16	80.0
22	17	72.69
22	18	79.91
22	19	98.43
22	20	83.95
22	21	85.0
22	22	72.45
22	23	70.94
22	24	69.0
23	1	31.34
23	2	29.64
23	3	29.62
23	4	28.97
23	5	26.88
23	6	34.37
23	7	38.0
23	8	39.0
23	9	37.0
23	10	30.0
23	11	5.65
23	12	0.85
23	13	-0.01
23	14	-0.19
23	15	0.83
23	16	7.0
23	17	18.81
23	18	28.92
23	19	34.37
23	20	36.08
23	21	34.19
23	22	34.38
23	23	32.02
23	24	20.39
24	1	22.83
24	2	21.54
24	3	21.07
24	4	21.0
24	5	20.82
24	6	20.09
24	7	20.84
24	8	23.16
24	9	28.07
24	10	21.49
24	11	0.74
24	12	-0.02
24	13	-1.26
24	14	10.5
24	15	10.5
24	16	18.85
24	17	21.95
24	18	42.5
24	19	42.5
24	20	42.5
24	21	42.5
24	22	42.5
24	23	32.0
24	24	26.09
25	1	21.87
25	2	20.98
25	3	20.94
25	4	20.91
25	5	20.58
25	6	22.04
25	7	22.96
25	8	24.0
25	9	24.59
25	10	24.95
25	11	26.18
25	12	25.11
25	13	5.17
25	14	5.68
25	15	15.29
25	16	25.0
25	17	24.78
25	18	25.68
25	19	25.92
25	20	24.99
25	21	24.19
25	22	23.62
25	23	25.0
25	24	24.0
26	1	6.64
26	2	6.5
26	3	6.27
26	4	6.31
26	5	6.64
26	6	6.57
26	7	21.0
26	8	21.0
26	9	9.89
26	10	9.98
26	11	10.0
26	12	9.84
26	13	9.64
26	14	9.93
26	15	9.92
26	16	9.97
26	17	12.06
26	18	22.9
26	19	28.0
26	20	23.5
26	21	11.9
26	22	9.91
26	23	8.24
26	24	4.22
27	1	34.0
27	2	30.45
27	3	28.56
27	4	27.53
27	5	27.13
27	6	29.9
27	7	40.0
27	8	40.0
27	9	40.0
27	10	40.0
27	11	4.39
27	12	1.19
27	13	7.2
27	14	5.0
27	15	4.42
27	16	1.0
27	17	25.41
27	18	31.17
27	19	32.78
27	20	40.0
27	21	40.0
27	22	29.92
27	23	37.0
27	24	37.0
28	1	35.75
28	2	24.46
28	3	12.49
28	4	12.49
28	5	20.6
28	6	50.0
28	7	50.0
28	8	50.0
28	9	45.0
28	10	38.91
28	11	39.09
28	12	38.78
28	13	39.02
28	14	39.68
28	15	41.47
28	16	42.44
28	17	45.61
28	18	47.54
28	19	48.93
28	20	58.6
28	21	59.81
28	22	58.6
28	23	54.52
28	24	45.54
29	1	24.95
29	2	23.79
29	3	23.72
29	4	27.0
29	5	27.0
29	6	26.0
29	7	23.93
29	8	24.51
29	9	24.12
29	10	23.73
29	11	23.44
29	12	23.43
29	13	23.35
29	14	23.4
29	15	23.22
29	16	22.9
29	17	23.52
29	18	23.99
29	19	24.46
29	20	23.72
29	21	23.39
29	22	25.27
29	23	23.83
29	24	22.92
30	1	15.24
30	2	14.45
30	3	13.91
30	4	14.61
30	5	15.24
30	6	20.91
30	7	42.98
30	8	49.99
30	9	39.86
30	10	36.63
30	11	18.17
30	12	4.32
30	13	3.24
30	14	3.03
30	15	3.96
30	16	12.78
30	17	26.79
30	18	42.73
30	19	29.89
30	20	28.88
30	21	28.19
30	22	26.84
30	23	24.74
30	24	14.3
31	1	57.38
31	2	50.53
31	3	48.25
31	4	46.91
31	5	49.08
31	6	58.08
31	7	63.08
31	8	63.99
31	9	67.0
31	10	61.27
31	11	57.28
31	12	52.16
31	13	48.67
31	14	54.0
31	15	54.0
31	16	50.91
31	17	56.95
31	18	60.04
31	19	61.86
31	20	62.2
31	21	62.08
31	22	62.09
31	23	61.19
31	24	60.24
32	1	46.0
32	2	46.0
32	3	46.0
32	4	46.0
32	5	46.0
32	6	47.0
32	7	50.0
32	8	50.0
32	9	40.0
32	10	0.33
32	11	-1.46
32	12	-3.0
32	13	-3.72
32	14	-4.99
32	15	2.31
32	16	6.702
32	17	4.21
32	18	45.0
32	19	46.0
32	20	42.5
32	21	42.5
32	22	32.42
32	23	26.85
32	24	29.62
33	1	-0.02
33	2	-0.33
33	3	-1.0
33	4	-0.92
33	5	-0.43
33	6	-0.05
33	7	-0.01
33	8	-0.06
33	9	1.0
33	10	1.0
33	11	1.0
33	12	-15.5
33	13	-20.01
33	14	-19.83
33	15	-10.15
33	16	2.0
33	17	1.0
33	18	1.01
33	19	1.01
33	20	1.15
33	21	5.0
33	22	5.0
33	23	0.99
33	24	1.0
34	1	50.27
34	2	49.96
34	3	49.56
34	4	49.36
34	5	49.82
34	6	55.36
34	7	85.93
34	8	77.31
34	9	65.78
34	10	50.48
34	11	45.07
34	12	37.53
34	13	30.04
34	14	26.93
34	15	50.0
34	16	55.0
34	17	55.0
34	18	57.0
34	19	58.5
34	20	55.0
34	21	48.22
34	22	45.48
34	23	37.87
34	24	21.21
35	1	35.11
35	2	34.42
35	3	34.83
35	4	33.29
35	5	34.19
35	6	45.0
35	7	44.23
35	8	45.0
35	9	47.0
35	10	50.0
35	11	50.0
35	12	47.0
35	13	39.18
35	14	38.84
35	15	39.16
35	16	42.0
35	17	42.86
35	18	50.69
35	19	57.0
35	20	57.5
35	21	55.93
35	22	47.0
35	23	44.4
35	24	36.69
36	1	30.48
36	2	29.91
36	3	29.98
36	4	29.93
36	5	29.92
36	6	31.29
36	7	39.0
36	8	39.0
36	9	42.0
36	10	42.0
36	11	33.8
36	12	32.9
36	13	32.64
36	14	32.57
36	15	43.0
36	16	46.58
36	17	48.0
36	18	48.0
36	19	50.0
36	20	51.5
36	21	51.5
36	22	48.42
36	23	40.0
36	24	40.0
37	1	14.94
37	2	13.55
37	3	12.88
37	4	12.83
37	5	13.56
37	6	17.37
37	7	28.92
37	8	29.22
37	9	19.99
37	10	18.29
37	11	17.94
37	12	13.8
37	13	12.3
37	14	12.53
37	15	14.14
37	16	18.0
37	17	18.66
37	18	19.33
37	19	19.78
37	20	17.49
37	21	17.24
37	22	14.97
37	23	13.58
37	24	12.47
38	1	-0.03
38	2	-0.06
38	3	-0.07
38	4	-0.05
38	5	0.09
38	6	1.95
38	7	3.68
38	8	6.05
38	9	9.97
38	10	4.41
38	11	4.1
38	12	3.96
38	13	1.18
38	14	2.28
38	15	3.08
38	16	3.6
38	17	4.18
38	18	4.58
38	19	4.21
38	20	3.31
38	21	2.52
38	22	1.11
38	23	0.15
38	24	-0.04
39	1	26.0
39	2	26.0
39	3	25.39
39	4	25.62
39	5	25.29
39	6	25.59
39	7	27.83
39	8	27.82
39	9	28.66
39	10	28.49
39	11	29.11
39	12	28.47
39	13	30.8
39	14	32.16
39	15	29.82
39	16	26.42
39	17	27.82
39	18	27.82
39	19	26.68
39	20	25.97
39	21	25.58
39	22	28.0
39	23	27.61
39	24	26.46
40	1	39.3
40	2	39.19
40	3	39.03
40	4	38.9
40	5	38.69
40	6	38.57
40	7	36.15
40	8	29.97
40	9	9.94
40	10	4.07
40	11	18.0
40	12	7.0
40	13	0.44
40	14	0.09
40	15	1.74
40	16	14.05
40	17	35.46
40	18	39.19
40	19	39.27
40	20	39.35
40	21	39.19
40	22	39.09
40	23	38.83
40	24	38.68
41	1	31.91
41	2	31.52
41	3	31.52
41	4	61.0
41	5	61.0
41	6	64.0
41	7	82.0
41	8	82.0
41	9	82.0
41	10	82.0
41	11	93.0
41	12	93.0
41	13	82.0
41	14	34.45
41	15	75.0
41	16	75.0
41	17	75.0
41	18	32.02
41	19	32.01
41	20	31.32
41	21	32.01
41	22	32.25
41	23	31.52
41	24	30.34
42	1	34.51
42	2	34.24
42	3	34.18
42	4	34.1
42	5	33.96
42	6	36.0
42	7	71.72
