Node	Time	Res_CapacityDownVolume
1	1	470.0
1	2	480.0
1	3	486.0
1	4	480.0
1	5	470.0
1	6	400.0
1	7	250.0
1	8	250.0
1	9	250.0
1	10	250.0
1	11	350.0
1	12	480.0
1	13	486.0
1	14	486.0
1	15	486.0
1	16	200.0
1	17	200.0
1	18	200.0
1	19	300.0
1	20	300.0
1	21	300.0
1	22	300.0
1	23	350.0
1	24	450.0
2	1	20.0
2	2	0.0
2	3	0.0
2	4	0.0
2	5	0.0
2	6	20.0
2	7	20.0
2	8	31.0
2	9	31.0
2	10	20.0
2	11	20.0
2	12	28.0
2	13	28.0
2	14	28.0
2	15	20.0
2	16	20.0
2	17	28.0
2	18	31.0
2	19	30.0
2	20	20.0
2	21	20.0
2	22	20.0
2	23	20.0
2	24	20.0
3	1	348.0
3	2	348.0
3	3	348.0
3	4	348.0
3	5	348.0
3	6	348.0
3	7	250.0
3	8	200.0
3	9	200.0
3	10	200.0
3	11	310.0
3	12	348.0
3	13	348.0
3	14	348.0
3	15	348.0
3	16	210.0
3	17	150.0
3	18	200.0
3	19	300.0
3	20	300.0
3	21	300.0
3	22	300.0
3	23	348.0
3	24	348.0
4	1	426.0
4	2	426.0
4	3	426.0
4	4	426.0
4	5	426.0
4	6	400.0
4	7	250.0
4	8	250.0
4	9	250.0
4	10	250.0
4	11	324.0
4	12	426.0
4	13	426.0
4	14	426.0
4	15	426.0
4	16	250.0
4	17	200.0
4	18	200.0
4	19	300.0
4	20	300.0
4	21	300.0
4	22	300.0
4	23	350.0
4	24	416.0
5	1	450.0
5	2	450.0
5	3	450.0
5	4	450.0
5	5	450.0
5	6	450.0
5	7	415.0
5	8	490.0
5	9	473.0
5	10	473.0
5	11	493.0
5	12	493.0
5	13	493.0
5	14	493.0
5	15	493.0
5	16	470.0
5	17	453.0
5	18	300.0
5	19	250.0
5	20	250.0
5	21	300.0
5	22	337.0
5	23	350.0
5	24	450.0
6	1	250.0
6	2	250.0
6	3	250.0
6	4	250.0
6	5	250.0
6	6	250.0
6	7	240.0
6	8	240.0
6	9	240.0
6	10	250.0
6	11	240.0
6	12	300.0
6	13	300.0
6	14	300.0
6	15	250.0
6	16	200.0
6	17	200.0
6	18	190.0
6	19	190.0
6	20	190.0
6	21	190.0
6	22	190.0
6	23	250.0
6	24	346.0
7	1	407.0
7	2	407.0
7	3	407.0
7	4	407.0
7	5	407.0
7	6	400.0
7	7	250.0
7	8	250.0
7	9	250.0
7	10	250.0
7	11	300.0
7	12	354.0
7	13	422.0
7	14	457.0
7	15	407.0
7	16	200.0
7	17	200.0
7	18	200.0
7	19	295.0
7	20	295.0
7	21	295.0
7	22	300.0
7	23	339.0
7	24	348.0
8	1	115.0
8	2	115.0
8	3	115.0
8	4	115.0
8	5	115.0
8	6	115.0
8	7	208.0
8	8	283.0
8	9	281.0
8	10	318.0
8	11	318.0
8	12	318.0
8	13	318.0
8	14	258.0
8	15	258.0
8	16	191.0
8	17	115.0
8	18	115.0
8	19	50.0
8	20	50.0
8	21	50.0
8	22	50.0
8	23	100.0
8	24	50.0
9	1	370.0
9	2	370.0
9	3	370.0
9	4	370.0
9	5	370.0
9	6	370.0
9	7	250.0
9	8	250.0
9	9	170.0
9	10	170.0
9	11	208.0
9	12	258.0
9	13	308.0
9	14	326.0
9	15	310.0
9	16	170.0
9	17	197.0
9	18	197.0
9	19	297.0
9	20	297.0
9	21	300.0
9	22	300.0
9	23	350.0
9	24	370.0
10	1	276.0
10	2	276.0
10	3	276.0
10	4	276.0
10	5	276.0
10	6	276.0
10	7	250.0
10	8	250.0
10	9	250.0
10	10	250.0
10	11	300.0
10	12	356.0
10	13	356.0
10	14	356.0
10	15	356.0
10	16	200.0
10	17	200.0
10	18	200.0
10	19	276.0
10	20	276.0
10	21	276.0
10	22	276.0
10	23	276.0
10	24	366.0
11	1	0.0
11	2	0.0
11	3	0.0
11	4	0.0
11	5	42.0
11	6	50.0
11	7	79.0
11	8	79.0
11	9	71.0
11	10	79.0
11	11	79.0
11	12	79.0
11	13	79.0
11	14	79.0
11	15	79.0
11	16	79.0
11	17	79.0
11	18	79.0
11	19	50.0
11	20	50.0
11	21	42.0
11	22	0.0
11	23	0.0
11	24	0.0
12	1	277.0
12	2	300.0
12	3	300.0
12	4	300.0
12	5	300.0
12	6	300.0
12	7	250.0
12	8	250.0
12	9	200.0
12	10	160.0
12	11	203.0
12	12	248.0
12	13	300.0
12	14	300.0
12	15	300.0
12	16	160.0
12	17	160.0
12	18	200.0
12	19	300.0
12	20	300.0
12	21	300.0
12	22	300.0
12	23	277.0
12	24	288.0
13	1	260.0
13	2	260.0
13	3	260.0
13	4	260.0
13	5	260.0
13	6	260.0
13	7	250.0
13	8	250.0
13	9	250.0
13	10	250.0
13	11	282.0
13	12	320.0
13	13	320.0
13	14	320.0
13	15	320.0
13	16	211.0
13	17	200.0
13	18	200.0
13	19	260.0
13	20	260.0
13	21	260.0
13	22	260.0
13	23	260.0
13	24	260.0
14	1	348.0
14	2	348.0
14	3	348.0
14	4	348.0
14	5	348.0
14	6	348.0
14	7	250.0
14	8	250.0
14	9	250.0
14	10	250.0
14	11	300.0
14	12	323.0
14	13	323.0
14	14	323.0
14	15	323.0
14	16	200.0
14	17	200.0
14	18	200.0
14	19	283.0
14	20	300.0
14	21	300.0
14	22	300.0
14	23	348.0
14	24	348.0
15	1	279.0
15	2	279.0
15	3	279.0
15	4	279.0
15	5	279.0
15	6	279.0
15	7	279.0
15	8	279.0
15	9	279.0
15	10	279.0
15	11	279.0
15	12	279.0
15	13	279.0
15	14	279.0
15	15	279.0
15	16	279.0
15	17	279.0
15	18	279.0
15	19	250.0
15	20	250.0
15	21	279.0
15	22	279.0
15	23	279.0
15	24	297.0
16	1	50.0
16	2	50.0
16	3	90.0
16	4	90.0
16	5	100.0
16	6	100.0
16	7	100.0
16	8	150.0
16	9	100.0
16	10	100.0
16	11	90.0
16	12	90.0
16	13	100.0
16	14	100.0
16	15	100.0
16	16	128.0
16	17	150.0
16	18	100.0
16	19	50.0
16	20	50.0
16	21	50.0
16	22	50.0
16	23	50.0
16	24	50.0
17	1	0.0
17	2	0.0
17	3	30.0
17	4	30.0
17	5	30.0
17	6	30.0
17	7	100.0
17	8	100.0
17	9	42.0
17	10	30.0
17	11	30.0
17	12	30.0
17	13	30.0
17	14	30.0
17	15	30.0
17	16	30.0
17	17	98.0
17	18	98.0
17	19	50.0
17	20	50.0
17	21	50.0
17	22	50.0
17	23	50.0
17	24	50.0
18	1	301.0
18	2	301.0
18	3	301.0
18	4	301.0
18	5	301.0
18	6	247.0
18	7	250.0
18	8	250.0
18	9	250.0
18	10	250.0
18	11	300.0
18	12	351.0
18	13	351.0
18	14	351.0
18	15	301.0
18	16	200.0
18	17	200.0
18	18	200.0
18	19	217.0
18	20	217.0
18	21	217.0
18	22	247.0
18	23	247.0
18	24	244.0
19	1	470.0
19	2	465.0
19	3	465.0
19	4	465.0
19	5	470.0
19	6	400.0
19	7	250.0
19	8	250.0
19	9	250.0
19	10	250.0
19	11	310.0
19	12	540.0
19	13	583.0
19	14	583.0
19	15	520.0
19	16	220.0
19	17	200.0
19	18	200.0
19	19	300.0
19	20	300.0
19	21	300.0
19	22	300.0
19	23	350.0
19	24	450.0
20	1	115.0
20	2	115.0
20	3	115.0
20	4	115.0
20	5	115.0
20	6	115.0
20	7	208.0
20	8	283.0
20	9	281.0
20	10	318.0
20	11	318.0
20	12	318.0
20	13	318.0
20	14	258.0
20	15	258.0
20	16	191.0
20	17	115.0
20	18	115.0
20	19	50.0
20	20	50.0
20	21	50.0
20	22	50.0
20	23	100.0
20	24	50.0
21	1	407.0
21	2	407.0
21	3	407.0
21	4	407.0
21	5	407.0
21	6	400.0
21	7	250.0
21	8	250.0
21	9	250.0
21	10	250.0
21	11	300.0
21	12	354.0
21	13	422.0
21	14	457.0
21	15	407.0
21	16	200.0
21	17	200.0
21	18	200.0
21	19	295.0
21	20	295.0
21	21	295.0
21	22	300.0
21	23	339.0
21	24	348.0
22	1	550.0
22	2	544.0
22	3	544.0
22	4	544.0
22	5	549.0
22	6	549.0
22	7	523.0
22	8	512.0
22	9	546.0
22	10	546.0
22	11	688.0
22	12	729.0
22	13	729.0
22	14	729.0
22	15	727.0
22	16	522.0
22	17	448.0
22	18	200.0
22	19	250.0
22	20	250.0
22	21	300.0
22	22	350.0
22	23	350.0
22	24	539.0
23	1	140.0
23	2	140.0
23	3	140.0
23	4	140.0
23	5	140.0
23	6	140.0
23	7	140.0
23	8	140.0
23	9	140.0
23	10	133.0
23	11	140.0
23	12	140.0
23	13	140.0
23	14	140.0
23	15	140.0
23	16	140.0
23	17	135.0
23	18	140.0
23	19	140.0
23	20	140.0
23	21	140.0
23	22	140.0
23	23	140.0
23	24	140.0
24	1	0.0
24	2	0.0
24	3	40.0
24	4	40.0
24	5	40.0
24	6	40.0
24	7	40.0
24	8	59.0
24	9	40.0
24	10	40.0
24	11	40.0
24	12	40.0
24	13	40.0
24	14	40.0
24	15	40.0
24	16	55.0
24	17	55.0
24	18	37.0
24	19	0.0
24	20	0.0
24	21	0.0
24	22	0.0
24	23	0.0
24	24	0.0
25	1	359.0
25	2	359.0
25	3	359.0
25	4	359.0
25	5	359.0
25	6	359.0
25	7	250.0
25	8	250.0
25	9	250.0
25	10	250.0
25	11	310.0
25	12	426.0
25	13	439.0
25	14	439.0
25	15	359.0
25	16	210.0
25	17	200.0
25	18	200.0
25	19	300.0
25	20	300.0
25	21	300.0
25	22	300.0
25	23	350.0
25	24	450.0
26	1	260.0
26	2	260.0
26	3	260.0
26	4	260.0
26	5	260.0
26	6	260.0
26	7	250.0
26	8	250.0
26	9	250.0
26	10	250.0
26	11	282.0
26	12	320.0
26	13	320.0
26	14	320.0
26	15	320.0
26	16	211.0
26	17	200.0
26	18	200.0
26	19	260.0
26	20	260.0
26	21	260.0
26	22	260.0
26	23	260.0
26	24	260.0
27	1	392.0
27	2	392.0
27	3	392.0
27	4	392.0
27	5	392.0
27	6	392.0
27	7	250.0
27	8	250.0
27	9	248.0
27	10	248.0
27	11	300.0
27	12	392.0
27	13	392.0
27	14	392.0
27	15	392.0
27	16	199.0
27	17	199.0
27	18	198.0
27	19	298.0
27	20	298.0
27	21	300.0
27	22	300.0
27	23	350.0
27	24	369.0
28	1	450.0
28	2	450.0
28	3	450.0
28	4	450.0
28	5	450.0
28	6	450.0
28	7	300.0
28	8	327.0
28	9	363.0
28	10	365.0
28	11	407.0
28	12	407.0
28	13	458.0
28	14	458.0
28	15	394.0
28	16	327.0
28	17	309.0
28	18	200.0
28	19	250.0
28	20	250.0
28	21	300.0
28	22	350.0
28	23	350.0
28	24	450.0
29	1	339.0
29	2	339.0
29	3	339.0
29	4	339.0
29	5	339.0
29	6	339.0
29	7	304.0
29	8	300.0
29	9	332.0
29	10	339.0
29	11	339.0
29	12	452.0
29	13	452.0
29	14	452.0
29	15	452.0
29	16	439.0
29	17	232.0
29	18	200.0
29	19	250.0
29	20	250.0
29	21	300.0
29	22	339.0
29	23	339.0
29	24	213.0
30	1	301.0
30	2	301.0
30	3	301.0
30	4	301.0
30	5	301.0
30	6	247.0
30	7	250.0
30	8	250.0
30	9	250.0
30	10	250.0
30	11	300.0
30	12	351.0
30	13	351.0
30	14	351.0
30	15	301.0
30	16	200.0
30	17	200.0
30	18	200.0
30	19	217.0
30	20	217.0
30	21	217.0
30	22	247.0
30	23	247.0
30	24	244.0
31	1	295.0
31	2	295.0
31	3	295.0
31	4	295.0
31	5	295.0
31	6	295.0
31	7	347.0
31	8	435.0
31	9	435.0
31	10	398.0
31	11	509.0
31	12	559.0
31	13	559.0
31	14	559.0
31	15	539.0
31	16	355.0
31	17	348.0
31	18	260.0
31	19	250.0
31	20	250.0
31	21	290.0
31	22	295.0
31	23	295.0
31	24	329.0
32	1	450.0
32	2	504.0
32	3	504.0
32	4	500.0
32	5	450.0
32	6	400.0
32	7	250.0
32	8	250.0
32	9	250.0
32	10	250.0
32	11	250.0
32	12	550.0
32	13	610.0
32	14	669.0
32	15	498.0
32	16	200.0
32	17	200.0
32	18	200.0
32	19	300.0
32	20	300.0
