Node	Time	Res_CapacityDownVolume
1	1	50.0
1	2	50.0
1	3	100.0
1	4	100.0
1	5	100.0
1	6	100.0
1	7	170.0
1	8	190.0
1	9	130.0
1	10	190.0
1	11	190.0
1	12	190.0
1	13	186.0
1	14	190.0
1	15	186.0
1	16	190.0
1	17	190.0
1	18	190.0
1	19	50.0
1	20	50.0
1	21	50.0
1	22	50.0
1	23	100.0
1	24	50.0
2	1	185.0
2	2	185.0
2	3	185.0
2	4	185.0
2	5	185.0
2	6	185.0
2	7	185.0
2	8	185.0
2	9	185.0
2	10	185.0
2	11	185.0
2	12	185.0
2	13	185.0
2	14	98.0
2	15	98.0
2	16	65.0
2	17	98.0
2	18	98.0
2	19	98.0
2	20	98.0
2	21	98.0
2	22	131.0
2	23	131.0
2	24	185.0
3	1	457.0
3	2	557.0
3	3	557.0
3	4	507.0
3	5	496.0
3	6	379.0
3	7	196.0
3	8	196.0
3	9	250.0
3	10	250.0
3	11	350.0
3	12	527.0
3	13	613.0
3	14	613.0
3	15	613.0
3	16	250.0
3	17	200.0
3	18	200.0
3	19	264.0
3	20	254.0
3	21	254.0
3	22	264.0
3	23	347.0
3	24	450.0
4	1	270.0
4	2	270.0
4	3	270.0
4	4	270.0
4	5	270.0
4	6	290.0
4	7	250.0
4	8	250.0
4	9	250.0
4	10	250.0
4	11	270.0
4	12	270.0
4	13	270.0
4	14	270.0
4	15	270.0
4	16	216.0
4	17	200.0
4	18	200.0
4	19	290.0
4	20	290.0
4	21	290.0
4	22	290.0
4	23	270.0
4	24	270.0
5	1	344.0
5	2	344.0
5	3	344.0
5	4	344.0
5	5	344.0
5	6	344.0
5	7	344.0
5	8	230.0
5	9	250.0
5	10	250.0
5	11	250.0
5	12	300.0
5	13	424.0
5	14	424.0
5	15	424.0
5	16	424.0
5	17	200.0
5	18	200.0
5	19	195.0
5	20	260.0
5	21	284.0
5	22	300.0
5	23	300.0
5	24	344.0
6	1	341.0
6	2	341.0
6	3	341.0
6	4	341.0
6	5	341.0
6	6	341.0
6	7	341.0
6	8	300.0
6	9	300.0
6	10	300.0
6	11	307.0
6	12	307.0
6	13	307.0
6	14	307.0
6	15	307.0
6	16	307.0
6	17	227.0
6	18	227.0
6	19	227.0
6	20	227.0
6	21	227.0
6	22	227.0
6	23	227.0
6	24	227.0
7	1	450.0
7	2	450.0
7	3	450.0
7	4	442.0
7	5	450.0
7	6	400.0
7	7	250.0
7	8	250.0
7	9	250.0
7	10	250.0
7	11	300.0
7	12	499.0
7	13	545.0
7	14	622.0
7	15	482.0
7	16	200.0
7	17	200.0
7	18	200.0
7	19	300.0
7	20	300.0
7	21	300.0
7	22	300.0
7	23	350.0
7	24	447.0
8	1	115.0
8	2	115.0
8	3	115.0
8	4	115.0
8	5	115.0
8	6	115.0
8	7	208.0
8	8	283.0
8	9	281.0
8	10	318.0
8	11	318.0
8	12	318.0
8	13	318.0
8	14	258.0
8	15	258.0
8	16	191.0
8	17	115.0
8	18	115.0
8	19	50.0
8	20	50.0
8	21	50.0
8	22	50.0
8	23	100.0
8	24	50.0
9	1	237.0
9	2	237.0
9	3	237.0
9	4	237.0
9	5	237.0
9	6	237.0
9	7	223.0
9	8	223.0
9	9	223.0
9	10	223.0
9	11	287.0
9	12	287.0
9	13	287.0
9	14	287.0
9	15	237.0
9	16	200.0
9	17	200.0
9	18	173.0
9	19	173.0
9	20	173.0
9	21	173.0
9	22	237.0
9	23	237.0
9	24	254.0
10	1	265.0
10	2	265.0
10	3	265.0
10	4	265.0
10	5	265.0
10	6	285.0
10	7	250.0
10	8	250.0
10	9	250.0
10	10	250.0
10	11	265.0
10	12	265.0
10	13	265.0
10	14	265.0
10	15	285.0
10	16	200.0
10	17	200.0
10	18	200.0
10	19	285.0
10	20	285.0
10	21	285.0
10	22	285.0
10	23	285.0
10	24	270.0
11	1	0.0
11	2	0.0
11	3	0.0
11	4	0.0
11	5	0.0
11	6	0.0
11	7	0.0
11	8	0.0
11	9	0.0
11	10	0.0
11	11	0.0
11	12	0.0
11	13	0.0
11	14	0.0
11	15	0.0
11	16	0.0
11	17	0.0
11	18	0.0
11	19	0.0
11	20	0.0
11	21	0.0
11	22	0.0
11	23	0.0
11	24	0.0
12	1	0.0
12	2	0.0
12	3	0.0
12	4	10.0
12	5	10.0
12	6	10.0
12	7	10.0
12	8	10.0
12	9	30.0
12	10	10.0
12	11	10.0
12	12	10.0
12	13	10.0
12	14	10.0
12	15	10.0
12	16	10.0
12	17	10.0
12	18	30.0
12	19	10.0
12	20	0.0
12	21	0.0
12	22	0.0
12	23	0.0
12	24	0.0
13	1	277.0
13	2	267.0
13	3	267.0
13	4	267.0
13	5	267.0
13	6	267.0
13	7	220.0
13	8	210.0
13	9	195.0
13	10	90.0
13	11	115.0
13	12	161.0
13	13	210.0
13	14	220.0
13	15	220.0
13	16	220.0
13	17	190.0
13	18	181.0
13	19	25.0
13	20	190.0
13	21	146.0
13	22	201.0
13	23	220.0
13	24	182.0
14	1	246.0
14	2	271.0
14	3	271.0
14	4	271.0
14	5	271.0
14	6	271.0
14	7	231.0
14	8	206.0
14	9	188.0
14	10	172.0
14	11	206.0
14	12	206.0
14	13	246.0
14	14	246.0
14	15	246.0
14	16	246.0
14	17	200.0
14	18	200.0
14	19	174.0
14	20	206.0
14	21	206.0
14	22	206.0
14	23	206.0
14	24	231.0
