Node	Time	Res_CapacityUpVolume
1	1	73.0
1	2	73.0
1	3	73.0
1	4	73.0
1	5	73.0
1	6	73.0
1	7	73.0
1	8	73.0
1	9	70.0
1	10	50.0
1	11	73.0
1	12	50.0
1	13	73.0
1	14	73.0
1	15	73.0
1	16	73.0
1	17	73.0
1	18	73.0
1	19	88.0
1	20	88.0
1	21	88.0
1	22	88.0
1	23	88.0
1	24	0.0
2	1	55.0
2	2	0.0
2	3	0.0
2	4	0.0
2	5	0.0
2	6	55.0
2	7	100.0
2	8	100.0
2	9	100.0
2	10	100.0
2	11	100.0
2	12	100.0
2	13	100.0
2	14	60.0
2	15	40.0
2	16	55.0
2	17	75.0
2	18	100.0
2	19	100.0
2	20	100.0
2	21	100.0
2	22	100.0
2	23	100.0
2	24	90.0
3	1	185.0
3	2	185.0
3	3	185.0
3	4	185.0
3	5	185.0
3	6	218.0
3	7	240.0
3	8	220.0
3	9	200.0
3	10	105.0
3	11	180.0
3	12	180.0
3	13	129.0
3	14	90.0
3	15	74.0
3	16	60.0
3	17	172.0
3	18	172.0
3	19	240.0
3	20	240.0
3	21	240.0
3	22	240.0
3	23	165.0
3	24	210.0
4	1	75.0
4	2	75.0
4	3	75.0
4	4	75.0
4	5	75.0
4	6	75.0
4	7	75.0
4	8	75.0
4	9	75.0
4	10	75.0
4	11	75.0
4	12	75.0
4	13	75.0
4	14	75.0
4	15	75.0
4	16	75.0
4	17	75.0
4	18	75.0
4	19	75.0
4	20	75.0
4	21	75.0
4	22	75.0
4	23	75.0
4	24	16.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	60.0
5	6	131.0
5	7	190.0
5	8	190.0
5	9	190.0
5	10	165.0
5	11	120.0
5	12	120.0
5	13	155.0
5	14	180.0
5	15	180.0
5	16	180.0
5	17	180.0
5	18	180.0
5	19	149.0
5	20	149.0
5	21	149.0
5	22	35.0
5	23	149.0
5	24	167.0
6	1	173.0
6	2	77.0
6	3	76.0
6	4	76.0
6	5	149.0
6	6	174.0
6	7	228.0
6	8	228.0
6	9	228.0
6	10	228.0
6	11	228.0
6	12	228.0
6	13	228.0
6	14	228.0
6	15	228.0
6	16	228.0
6	17	228.0
6	18	228.0
6	19	228.0
6	20	203.0
6	21	203.0
6	22	203.0
6	23	125.0
6	24	35.0
7	1	196.0
7	2	196.0
7	3	196.0
7	4	196.0
7	5	251.0
7	6	276.0
7	7	276.0
7	8	276.0
7	9	276.0
7	10	276.0
7	11	276.0
7	12	276.0
7	13	276.0
7	14	251.0
7	15	251.0
7	16	251.0
7	17	247.0
7	18	276.0
7	19	276.0
7	20	276.0
7	21	276.0
7	22	276.0
7	23	251.0
7	24	243.0
8	1	152.0
8	2	152.0
8	3	152.0
8	4	152.0
8	5	152.0
8	6	215.0
8	7	215.0
8	8	202.0
8	9	52.0
8	10	10.0
8	11	10.0
8	12	10.0
8	13	10.0
8	14	52.0
8	15	52.0
8	16	102.0
8	17	102.0
8	18	215.0
8	19	215.0
8	20	231.0
8	21	231.0
8	22	231.0
8	23	215.0
8	24	140.0
9	1	0.0
9	2	0.0
9	3	0.0
9	4	0.0
9	5	25.0
9	6	83.0
9	7	137.0
9	8	161.0
9	9	161.0
9	10	161.0
9	11	103.0
9	12	79.0
9	13	25.0
9	14	0.0
9	15	0.0
9	16	0.0
9	17	54.0
9	18	137.0
9	19	137.0
9	20	137.0
9	21	137.0
9	22	137.0
9	23	83.0
9	24	0.0
10	1	0.0
10	2	0.0
10	3	70.0
10	4	70.0
10	5	43.0
10	6	85.0
10	7	85.0
10	8	85.0
10	9	85.0
10	10	85.0
10	11	85.0
10	12	85.0
10	13	70.0
10	14	70.0
10	15	70.0
10	16	70.0
10	17	85.0
10	18	85.0
10	19	85.0
10	20	85.0
10	21	85.0
10	22	85.0
10	23	85.0
10	24	160.0
11	1	20.0
11	2	20.0
11	3	40.0
11	4	60.0
11	5	60.0
11	6	44.0
11	7	45.0
11	8	65.0
11	9	65.0
11	10	65.0
11	11	55.0
11	12	55.0
11	13	55.0
11	14	55.0
11	15	55.0
11	16	55.0
11	17	45.0
11	18	65.0
11	19	65.0
11	20	55.0
11	21	45.0
11	22	15.0
11	23	10.0
11	24	10.0
12	1	10.0
12	2	10.0
12	3	0.0
12	4	0.0
12	5	0.0
12	6	35.0
12	7	45.0
12	8	45.0
12	9	55.0
12	10	55.0
12	11	55.0
12	12	45.0
12	13	45.0
12	14	45.0
12	15	45.0
12	16	45.0
12	17	45.0
12	18	55.0
12	19	55.0
12	20	55.0
12	21	45.0
12	22	45.0
12	23	17.0
12	24	0.0
13	1	55.0
13	2	55.0
13	3	55.0
13	4	55.0
13	5	30.0
13	6	30.0
13	7	30.0
13	8	30.0
13	9	55.0
13	10	55.0
13	11	55.0
13	12	55.0
13	13	55.0
13	14	55.0
13	15	25.0
13	16	75.0
13	17	35.0
13	18	25.0
13	19	25.0
13	20	25.0
13	21	25.0
13	22	25.0
13	23	84.0
13	24	35.0
14	1	55.0
14	2	55.0
14	3	55.0
14	4	55.0
14	5	55.0
14	6	55.0
14	7	60.0
14	8	70.0
14	9	70.0
14	10	70.0
14	11	60.0
14	12	60.0
14	13	60.0
14	14	60.0
14	15	60.0
14	16	60.0
14	17	60.0
14	18	70.0
14	19	70.0
14	20	70.0
14	21	60.0
14	22	60.0
14	23	55.0
14	24	55.0
