Node	Time	Res_CapacityUpVolume
1	1	0.0
1	2	0.0
1	3	0.0
1	4	0.0
1	5	25.0
1	6	85.0
1	7	95.0
1	8	85.0
1	9	85.0
1	10	25.0
1	11	25.0
1	12	25.0
1	13	0.0
1	14	0.0
1	15	0.0
1	16	0.0
1	17	85.0
1	18	85.0
1	19	85.0
1	20	85.0
1	21	85.0
1	22	25.0
1	23	25.0
1	24	15.0
2	1	20.0
2	2	20.0
2	3	20.0
2	4	20.0
2	5	45.0
2	6	75.0
2	7	55.0
2	8	55.0
2	9	55.0
2	10	55.0
2	11	25.0
2	12	45.0
2	13	20.0
2	14	20.0
2	15	18.0
2	16	10.0
2	17	45.0
2	18	75.0
2	19	75.0
2	20	75.0
2	21	75.0
2	22	45.0
2	23	45.0
2	24	25.0
3	1	152.0
3	2	152.0
3	3	152.0
3	4	152.0
3	5	152.0
3	6	215.0
3	7	215.0
3	8	202.0
3	9	52.0
3	10	10.0
3	11	10.0
3	12	10.0
3	13	10.0
3	14	52.0
3	15	52.0
3	16	102.0
3	17	102.0
3	18	215.0
3	19	215.0
3	20	231.0
3	21	231.0
3	22	231.0
3	23	215.0
3	24	140.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
4	8	0.0
4	9	0.0
4	10	36.0
4	11	36.0
4	12	36.0
4	13	36.0
4	14	0.0
4	15	0.0
4	16	0.0
4	17	0.0
4	18	15.0
4	19	225.0
4	20	270.0
4	21	270.0
4	22	270.0
4	23	130.0
4	24	126.0
5	1	45.0
5	2	45.0
5	3	45.0
5	4	45.0
5	5	45.0
5	6	159.0
5	7	159.0
5	8	159.0
5	9	159.0
5	10	159.0
5	11	105.0
5	12	45.0
5	13	20.0
5	14	20.0
5	15	20.0
5	16	20.0
5	17	45.0
5	18	159.0
5	19	159.0
5	20	159.0
5	21	159.0
5	22	159.0
5	23	159.0
5	24	45.0
6	1	153.0
6	2	153.0
6	3	128.0
6	4	128.0
6	5	128.0
6	6	128.0
6	7	250.0
6	8	250.0
6	9	250.0
6	10	250.0
6	11	250.0
6	12	250.0
6	13	250.0
6	14	250.0
6	15	250.0
6	16	250.0
6	17	250.0
6	18	250.0
6	19	250.0
6	20	250.0
6	21	225.0
6	22	225.0
6	23	171.0
6	24	163.0
7	1	192.0
7	2	156.0
7	3	156.0
7	4	156.0
7	5	156.0
7	6	167.0
7	7	167.0
7	8	192.0
7	9	192.0
7	10	192.0
7	11	192.0
7	12	222.0
7	13	222.0
7	14	222.0
7	15	222.0
7	16	276.0
7	17	276.0
7	18	276.0
7	19	276.0
7	20	276.0
7	21	276.0
7	22	251.0
7	23	221.0
7	24	221.0
8	1	142.0
8	2	127.0
8	3	169.0
8	4	150.0
8	5	170.0
8	6	195.0
8	7	195.0
8	8	248.0
8	9	248.0
8	10	248.0
8	11	248.0
8	12	248.0
8	13	248.0
8	14	248.0
8	15	248.0
8	16	248.0
8	17	248.0
8	18	248.0
8	19	248.0
8	20	180.0
8	21	170.0
8	22	150.0
8	23	117.0
8	24	142.0
9	1	195.0
9	2	195.0
9	3	195.0
9	4	195.0
9	5	195.0
9	6	195.0
9	7	195.0
9	8	195.0
9	9	195.0
9	10	195.0
9	11	195.0
9	12	195.0
9	13	195.0
9	14	195.0
9	15	195.0
9	16	195.0
9	17	195.0
9	18	195.0
9	19	195.0
9	20	195.0
9	21	195.0
9	22	195.0
9	23	195.0
9	24	195.0
10	1	25.0
10	2	25.0
10	3	25.0
10	4	25.0
10	5	25.0
10	6	139.0
10	7	139.0
10	8	139.0
10	9	131.0
10	10	85.0
10	11	134.0
10	12	114.0
10	13	114.0
10	14	114.0
10	15	114.0
10	16	85.0
10	17	115.0
10	18	131.0
10	19	79.0
10	20	79.0
10	21	79.0
10	22	79.0
10	23	25.0
10	24	103.0
11	1	195.0
11	2	195.0
11	3	206.0
11	4	206.0
11	5	215.0
11	6	215.0
11	7	215.0
11	8	215.0
11	9	200.0
11	10	150.0
11	11	100.0
11	12	100.0
11	13	100.0
11	14	150.0
11	15	150.0
11	16	200.0
11	17	200.0
11	18	215.0
11	19	230.0
11	20	230.0
11	21	230.0
11	22	230.0
11	23	215.0
11	24	206.0
12	1	57.0
12	2	57.0
12	3	57.0
12	4	57.0
12	5	57.0
12	6	147.0
12	7	147.0
12	8	132.0
12	9	10.0
12	10	0.0
12	11	0.0
12	12	0.0
12	13	0.0
12	14	10.0
12	15	10.0
12	16	27.0
12	17	47.0
12	18	54.0
12	19	79.0
12	20	179.0
12	21	169.0
12	22	180.0
12	23	181.0
12	24	45.0
13	1	0.0
13	2	0.0
13	3	0.0
13	4	0.0
13	5	16.0
13	6	16.0
13	7	15.0
13	8	15.0
13	9	16.0
13	10	16.0
13	11	15.0
13	12	16.0
13	13	0.0
13	14	0.0
13	15	0.0
13	16	0.0
13	17	16.0
13	18	16.0
13	19	15.0
13	20	16.0
13	21	16.0
13	22	16.0
13	23	15.0
13	24	16.0
14	1	73.0
14	2	73.0
14	3	73.0
14	4	73.0
14	5	73.0
14	6	73.0
14	7	73.0
14	8	73.0
14	9	70.0
14	10	50.0
14	11	73.0
14	12	50.0
14	13	73.0
14	14	73.0
14	15	73.0
14	16	73.0
14	17	73.0
14	18	73.0
14	19	88.0
14	20	88.0
14	21	88.0
14	22	88.0
14	23	88.0
14	24	0.0
15	1	25.0
15	2	25.0
15	3	25.0
15	4	25.0
15	5	25.0
15	6	25.0
15	7	25.0
15	8	25.0
15	9	25.0
15	10	25.0
15	11	25.0
15	12	0.0
15	13	0.0
15	14	0.0
15	15	0.0
15	16	25.0
15	17	25.0
15	18	25.0
15	19	25.0
15	20	25.0
15	21	25.0
15	22	25.0
15	23	25.0
15	24	25.0
16	1	0.0
16	2	0.0
16	3	0.0
16	4	0.0
16	5	0.0
16	6	0.0
16	7	0.0
16	8	0.0
16	9	0.0
16	10	36.0
16	11	36.0
16	12	36.0
16	13	36.0
16	14	0.0
16	15	0.0
16	16	0.0
16	17	0.0
16	18	15.0
16	19	225.0
16	20	270.0
16	21	270.0
16	22	270.0
16	23	130.0
16	24	126.0
17	1	0.0
17	2	0.0
17	3	0.0
17	4	0.0
17	5	25.0
17	6	79.0
17	7	109.0
17	8	109.0
17	9	109.0
17	10	109.0
17	11	25.0
17	12	25.0
17	13	25.0
17	14	0.0
17	15	0.0
17	16	0.0
17	17	54.0
17	18	109.0
17	19	109.0
17	20	109.0
17	21	79.0
17	22	25.0
17	23	25.0
17	24	25.0
18	1	125.0
18	2	135.0
18	3	135.0
18	4	135.0
18	5	135.0
18	6	135.0
18	7	127.0
18	8	127.0
18	9	127.0
18	10	127.0
18	11	125.0
18	12	125.0
18	13	125.0
18	14	125.0
18	15	25.0
18	16	0.0
18	17	25.0
18	18	0.0
18	19	25.0
18	20	127.0
18	21	127.0
18	22	127.0
18	23	127.0
18	24	127.0
19	1	131.0
19	2	131.0
19	3	131.0
19	4	151.0
19	5	151.0
19	6	131.0
19	7	131.0
19	8	220.0
19	9	220.0
19	10	200.0
19	11	150.0
19	12	106.0
19	13	106.0
19	14	131.0
19	15	131.0
19	16	131.0
19	17	240.0
19	18	240.0
19	19	245.0
19	20	245.0
19	21	191.0
19	22	131.0
19	23	131.0
19	24	131.0
20	1	0.0
20	2	0.0
20	3	0.0
20	4	0.0
20	5	189.0
20	6	326.0
20	7	326.0
20	8	326.0
20	9	326.0
20	10	272.0
20	11	214.0
20	12	189.0
20	13	189.0
20	14	189.0
20	15	189.0
20	16	189.0
20	17	301.0
20	18	326.0
20	19	326.0
20	20	326.0
20	21	326.0
20	22	268.0
20	23	243.0
20	24	55.0
21	1	100.0
21	2	100.0
21	3	100.0
21	4	100.0
21	5	100.0
21	6	100.0
21	7	100.0
21	8	110.0
21	9	110.0
21	10	120.0
21	11	110.0
21	12	110.0
21	13	120.0
21	14	120.0
21	15	120.0
21	16	120.0
21	17	120.0
21	18	110.0
21	19	110.0
21	20	90.0
21	21	30.0
21	22	0.0
21	23	0.0
21	24	0.0
22	1	192.0
22	2	156.0
22	3	156.0
22	4	156.0
22	5	156.0
22	6	167.0
22	7	167.0
22	8	192.0
22	9	192.0
22	10	192.0
22	11	192.0
22	12	222.0
22	13	222.0
22	14	222.0
22	15	222.0
22	16	276.0
22	17	276.0
22	18	276.0
22	19	276.0
22	20	276.0
22	21	276.0
22	22	251.0
22	23	221.0
22	24	221.0
23	1	45.0
23	2	10.0
23	3	10.0
23	4	10.0
23	5	64.0
23	6	142.0
23	7	142.0
23	8	142.0
23	9	142.0
23	10	142.0
23	11	142.0
23	12	142.0
23	13	142.0
23	14	99.0
23	15	99.0
23	16	142.0
23	17	142.0
23	18	89.0
23	19	89.0
23	20	0.0
23	21	0.0
23	22	10.0
23	23	10.0
23	24	45.0
24	1	94.0
24	2	94.0
24	3	94.0
24	4	94.0
24	5	94.0
24	6	94.0
24	7	25.0
24	8	109.0
24	9	109.0
24	10	109.0
24	11	99.0
24	12	99.0
24	13	94.0
24	14	99.0
24	15	94.0
24	16	99.0
24	17	109.0
24	18	109.0
24	19	109.0
24	20	94.0
24	21	94.0
24	22	94.0
24	23	94.0
24	24	94.0
25	1	137.0
25	2	137.0
25	3	112.0
25	4	112.0
25	5	124.0
25	6	127.0
25	7	195.0
25	8	194.0
25	9	172.0
25	10	152.0
25	11	152.0
25	12	152.0
25	13	152.0
25	14	152.0
25	15	152.0
25	16	152.0
25	17	152.0
25	18	152.0
25	19	152.0
25	20	152.0
25	21	127.0
25	22	127.0
25	23	127.0
25	24	124.0
26	1	189.0
26	2	189.0
26	3	189.0
26	4	189.0
26	5	189.0
26	6	189.0
26	7	189.0
26	8	129.0
26	9	129.0
26	10	125.0
26	11	129.0
26	12	75.0
26	13	75.0
26	14	75.0
26	15	75.0
26	16	129.0
26	17	128.0
26	18	0.0
26	19	25.0
26	20	25.0
26	21	35.0
26	22	25.0
26	23	25.0
26	24	99.0
