Node	Time	ActivationDownPrice
3	1	0.0
3	2	-1.0
3	3	-6.0
3	4	-6.0
3	5	-7.0
3	6	-7.0
3	7	-7.0
3	8	-7.0
3	9	-5.0
3	10	1.56
3	11	0.77
3	12	-0.1
3	13	-6.0
3	14	-6.0
3	15	-5.0
3	16	-0.08
3	17	4.93
3	18	29.21
3	19	35.37
3	20	42.73
3	21	44.99
3	22	37.62
3	23	33.99
3	24	30.5
4	1	8.23
4	2	9.2
4	3	9.99
4	4	10.15
4	5	10.27
4	6	10.0
4	7	10.29
4	8	6.87
4	9	5.0
4	10	5.0
4	11	3.0
4	12	6.0
4	13	5.0
4	14	9.53
4	15	9.72
4	16	10.19
4	17	10.46
4	18	10.67
4	19	10.69
4	20	3.5
4	21	3.5
4	22	3.5
4	23	3.5
4	24	6.94
5	1	0.0
5	2	-1.0
5	3	-2.3
5	4	-2.3
5	5	9.0
5	6	20.0
5	7	56.51
5	8	57.07
5	9	35.0
5	10	34.0
5	11	12.0
5	12	2.0
5	13	-2.0
5	14	-2.0
5	15	2.0
5	16	16.0
5	17	32.72
5	18	25.0
5	19	25.0
5	20	34.14
5	21	25.78
5	22	20.65
5	23	10.16
5	24	3.31
6	1	85.43
6	2	84.34
6	3	82.54
6	4	81.7
6	5	83.23
6	6	86.34
6	7	88.98
6	8	94.88
6	9	129.11
6	10	117.16
6	11	109.91
6	12	102.5
6	13	97.11
6	14	82.0
6	15	83.5
6	16	115.69
6	17	123.88
6	18	133.56
6	19	133.53
6	20	126.38
6	21	116.51
6	22	99.96
6	23	91.69
6	24	90.91
7	1	22.0
7	2	20.5
7	3	15.2
7	4	16.66
7	5	17.82
7	6	16.73
7	7	19.72
7	8	24.0
7	9	21.42
7	10	24.0
7	11	23.5
7	12	23.5
7	13	22.0
7	14	24.0
7	15	24.0
7	16	27.44
7	17	23.0
7	18	22.0
7	19	22.0
7	20	22.0
7	21	-5.0
7	22	-5.0
7	23	-5.0
7	24	22.5
8	1	58.0
8	2	58.39
8	3	58.41
8	4	55.84
8	5	54.53
8	6	58.41
8	7	62.7
8	8	64.81
8	9	65.6
8	10	65.94
8	11	66.42
8	12	65.93
8	13	65.6
8	14	65.43
8	15	65.76
8	16	69.38
8	17	73.59
8	18	82.28
8	19	82.97
8	20	79.03
8	21	73.23
8	22	69.2
8	23	65.42
8	24	63.79
9	1	5.0
9	2	1.0
9	3	1.0
9	4	2.92
9	5	5.72
9	6	20.84
9	7	29.96
9	8	31.47
9	9	24.55
9	10	4.38
9	11	0.44
9	12	0.44
9	13	-0.04
9	14	-0.05
9	15	9.42
9	16	26.98
9	17	29.49
9	18	33.63
9	19	33.0
9	20	33.0
9	21	33.0
9	22	29.0
9	23	29.0
9	24	30.5
10	1	25.87
10	2	25.91
10	3	25.39
10	4	25.62
10	5	25.29
10	6	25.59
10	7	27.83
10	8	27.82
10	9	16.0
10	10	17.0
10	11	19.0
10	12	14.1
10	13	2.0
10	14	2.0
10	15	10.0
10	16	26.42
10	17	27.82
10	18	27.82
10	19	26.68
10	20	25.97
10	21	25.58
10	22	28.0
10	23	27.61
10	24	26.46
11	1	36.93
11	2	36.71
11	3	36.55
11	4	22.0
11	5	15.0
11	6	6.13
11	7	5.54
11	8	3.5
11	9	0.33
11	10	-0.04
11	11	-0.02
11	12	-1.0
11	13	-4.0
11	14	-8.0
11	15	-8.0
11	16	-4.2
11	17	0.01
11	18	1.94
11	19	0.44
11	20	6.69
11	21	9.91
11	22	0.0
11	23	0.0
11	24	-0.02
12	1	9.17
12	2	8.91
12	3	8.83
12	4	8.79
12	5	8.76
12	6	9.1
12	7	11.75
12	8	14.99
12	9	17.91
12	10	10.03
12	11	4.82
12	12	0.23
12	13	0.23
12	14	1.6
12	15	8.34
12	16	12.23
12	17	34.92
12	18	35.92
12	19	17.0
12	20	17.0
12	21	17.0
12	22	7.0
12	23	7.0
12	24	13.47
13	1	19.67
13	2	11.0
13	3	11.0
13	4	11.0
13	5	10.0
13	6	12.0
13	7	26.0
13	8	35.0
13	9	26.75
13	10	16.8
13	11	8.93
13	12	-1.0
13	13	-1.0
13	14	-1.0
13	15	-1.0
13	16	10.0
13	17	17.28
13	18	17.54
13	19	10.0
13	20	10.0
13	21	10.0
13	22	12.0
13	23	12.0
13	24	19.59
14	1	36.33
14	2	31.66
14	3	28.86
14	4	22.51
14	5	10.04
14	6	1.79
14	7	0.24
14	8	0.0
14	9	-0.05
14	10	-0.03
14	11	-0.05
14	12	-0.22
14	13	-0.64
14	14	-0.95
14	15	-0.02
14	16	1.19
14	17	9.47
14	18	5.0
14	19	22.5
14	20	28.5
14	21	34.5
14	22	35.0
