Node	Time	Res_CapacityUpVolume
1	1	0.0
1	2	0.0
1	3	0.0
1	4	0.0
1	5	0.0
1	6	133.0
1	7	133.0
1	8	133.0
1	9	133.0
1	10	133.0
1	11	101.0
1	12	133.0
1	13	133.0
1	14	90.0
1	15	5.0
1	16	46.0
1	17	133.0
1	18	133.0
1	19	133.0
1	20	133.0
1	21	133.0
1	22	133.0
1	23	119.0
1	24	15.0
2	1	43.0
2	2	43.0
2	3	43.0
2	4	43.0
2	5	43.0
2	6	68.0
2	7	68.0
2	8	68.0
2	9	68.0
2	10	68.0
2	11	62.0
2	12	68.0
2	13	43.0
2	14	13.0
2	15	13.0
2	16	13.0
2	17	38.0
2	18	68.0
2	19	68.0
2	20	68.0
2	21	68.0
2	22	68.0
2	23	68.0
2	24	0.0
3	1	25.0
3	2	25.0
3	3	25.0
3	4	25.0
3	5	25.0
3	6	139.0
3	7	139.0
3	8	139.0
3	9	131.0
3	10	85.0
3	11	134.0
3	12	114.0
3	13	114.0
3	14	114.0
3	15	114.0
3	16	85.0
3	17	115.0
3	18	131.0
3	19	79.0
3	20	79.0
3	21	79.0
3	22	79.0
3	23	25.0
3	24	103.0
4	1	90.0
4	2	90.0
4	3	240.0
4	4	240.0
4	5	90.0
4	6	260.0
4	7	260.0
4	8	260.0
4	9	260.0
4	10	260.0
4	11	260.0
4	12	260.0
4	13	245.0
4	14	240.0
4	15	240.0
4	16	245.0
4	17	260.0
4	18	260.0
4	19	260.0
4	20	260.0
4	21	260.0
4	22	260.0
4	23	260.0
4	24	170.0
5	1	68.0
5	2	43.0
5	3	43.0
5	4	43.0
5	5	43.0
5	6	68.0
5	7	96.0
5	8	96.0
5	9	96.0
5	10	96.0
5	11	96.0
5	12	96.0
5	13	96.0
5	14	96.0
5	15	43.0
5	16	43.0
5	17	43.0
5	18	43.0
5	19	96.0
5	20	96.0
5	21	96.0
5	22	96.0
5	23	96.0
5	24	68.0
6	1	132.0
6	2	87.0
6	3	87.0
6	4	87.0
6	5	87.0
6	6	112.0
6	7	132.0
6	8	299.0
6	9	299.0
6	10	279.0
6	11	279.0
6	12	269.0
6	13	122.0
6	14	36.0
6	15	39.0
6	16	20.0
6	17	97.0
6	18	299.0
6	19	299.0
6	20	299.0
6	21	299.0
6	22	186.0
6	23	132.0
6	24	132.0
7	1	300.0
7	2	300.0
7	3	300.0
7	4	300.0
7	5	310.0
7	6	260.0
7	7	260.0
7	8	260.0
7	9	260.0
7	10	260.0
7	11	260.0
7	12	201.0
7	13	245.0
7	14	240.0
7	15	240.0
7	16	141.0
7	17	260.0
7	18	260.0
7	19	260.0
7	20	260.0
7	21	260.0
7	22	260.0
7	23	240.0
7	24	90.0
8	1	20.0
8	2	20.0
8	3	20.0
8	4	20.0
8	5	45.0
8	6	45.0
8	7	103.0
8	8	103.0
8	9	81.0
8	10	25.0
8	11	25.0
8	12	0.0
8	13	0.0
8	14	0.0
8	15	0.0
8	16	25.0
8	17	25.0
8	18	25.0
8	19	25.0
8	20	103.0
8	21	103.0
8	22	45.0
8	23	45.0
8	24	58.0
9	1	0.0
9	2	0.0
9	3	0.0
9	4	0.0
9	5	25.0
9	6	25.0
9	7	83.0
9	8	83.0
9	9	83.0
9	10	25.0
9	11	25.0
9	12	25.0
9	13	0.0
9	14	0.0
9	15	0.0
9	16	0.0
9	17	25.0
9	18	83.0
9	19	83.0
9	20	83.0
9	21	83.0
9	22	83.0
9	23	0.0
9	24	0.0
10	1	30.0
10	2	30.0
10	3	30.0
10	4	30.0
10	5	30.0
10	6	30.0
10	7	30.0
10	8	30.0
10	9	30.0
10	10	30.0
10	11	30.0
10	12	30.0
10	13	30.0
10	14	30.0
10	15	30.0
10	16	30.0
10	17	30.0
10	18	30.0
10	19	30.0
10	20	30.0
10	21	30.0
10	22	30.0
10	23	30.0
10	24	30.0
11	1	10.0
11	2	10.0
11	3	0.0
11	4	0.0
11	5	0.0
11	6	35.0
11	7	45.0
11	8	45.0
11	9	55.0
11	10	55.0
11	11	55.0
11	12	45.0
11	13	45.0
11	14	45.0
11	15	45.0
11	16	45.0
11	17	45.0
11	18	55.0
11	19	55.0
11	20	55.0
11	21	45.0
11	22	45.0
11	23	17.0
11	24	0.0
12	1	163.0
12	2	163.0
12	3	163.0
12	4	163.0
12	5	163.0
12	6	163.0
12	7	163.0
12	8	302.0
12	9	302.0
12	10	302.0
12	11	302.0
12	12	188.0
12	13	163.0
12	14	138.0
12	15	138.0
12	16	138.0
12	17	252.0
12	18	302.0
12	19	302.0
12	20	302.0
12	21	223.0
12	22	163.0
12	23	163.0
12	24	163.0
13	1	35.0
13	2	10.0
13	3	10.0
13	4	10.0
13	5	10.0
13	6	78.0
13	7	225.0
13	8	279.0
13	9	246.0
13	10	246.0
13	11	246.0
13	12	192.0
13	13	192.0
13	14	192.0
13	15	192.0
13	16	192.0
13	17	192.0
13	18	192.0
13	19	192.0
13	20	167.0
13	21	167.0
13	22	167.0
13	23	124.0
13	24	35.0
14	1	114.0
14	2	114.0
14	3	114.0
14	4	114.0
14	5	114.0
14	6	114.0
14	7	94.0
14	8	99.0
14	9	109.0
14	10	55.0
14	11	75.0
14	12	65.0
14	13	119.0
14	14	119.0
14	15	99.0
14	16	99.0
14	17	99.0
14	18	109.0
14	19	109.0
14	20	109.0
14	21	99.0
14	22	94.0
14	23	94.0
14	24	94.0
