Node	Time	ActivationUpPrice
3	1	26.0
3	2	26.0
3	3	25.39
3	4	25.62
3	5	25.29
3	6	25.59
3	7	27.83
3	8	27.82
3	9	28.66
3	10	28.49
3	11	29.11
3	12	28.47
3	13	30.8
3	14	32.16
3	15	29.82
3	16	26.42
3	17	27.82
3	18	27.82
3	19	26.68
3	20	25.97
3	21	25.58
3	22	28.0
3	23	27.61
3	24	26.46
4	1	68.64
4	2	60.5
4	3	60.5
4	4	60.5
4	5	60.5
4	6	60.5
4	7	60.5
4	8	60.5
4	9	60.5
4	10	29.0
4	11	19.0
4	12	11.0
4	13	11.0
4	14	9.16
4	15	8.1
4	16	36.82
4	17	65.17
4	18	69.0
4	19	61.5
4	20	51.0
4	21	50.5
4	22	50.22
4	23	47.37
4	24	48.06
5	1	3.32
5	2	3.45
5	3	4.09
5	4	4.72
5	5	5.25
5	6	6.25
5	7	23.27
5	8	25.07
5	9	24.06
5	10	20.36
5	11	20.44
5	12	20.25
5	13	20.14
5	14	18.17
5	15	16.31
5	16	14.0
5	17	9.61
5	18	12.0
5	19	12.0
5	20	9.01
5	21	7.89
5	22	5.59
5	23	4.48
5	24	3.49
6	1	59.0
6	2	59.0
6	3	61.0
6	4	61.0
6	5	61.0
6	6	59.34
6	7	103.19
6	8	169.73
6	9	232.44
6	10	197.18
6	11	166.09
6	12	155.15
6	13	105.24
6	14	129.55
6	15	102.98
6	16	105.24
6	17	104.28
6	18	90.32
6	19	85.99
6	20	65.81
6	21	72.56
6	22	74.7
6	23	86.52
6	24	58.74
7	1	52.23
7	2	50.87
7	3	50.43
7	4	52.26
7	5	53.06
7	6	79.5
7	7	115.51
7	8	106.71
7	9	89.55
7	10	82.75
7	11	77.02
7	12	63.95
7	13	59.95
7	14	60.11
7	15	80.0
7	16	80.0
7	17	72.69
7	18	79.91
7	19	98.43
7	20	83.95
7	21	85.0
7	22	72.45
7	23	70.94
7	24	69.0
8	1	13.5
8	2	13.5
8	3	10.47
8	4	11.71
8	5	25.0
8	6	66.0
8	7	66.0
8	8	90.0
8	9	67.0
8	10	66.0
8	11	55.86
8	12	55.03
8	13	54.62
8	14	54.43
8	15	64.0
8	16	64.0
8	17	69.5
8	18	70.0
8	19	67.0
8	20	65.0
8	21	60.0
8	22	31.5
8	23	25.0
8	24	19.22
9	1	5.0
9	2	5.0
9	3	5.0
9	4	8.58
9	5	9.5
9	6	18.0
9	7	50.0
9	8	89.89
9	9	51.9
9	10	50.3
9	11	11.33
9	12	9.97
9	13	11.07
9	14	9.33
9	15	9.31
9	16	9.99
9	17	14.0
9	18	15.0
9	19	18.0
9	20	18.0
9	21	18.0
9	22	15.0
9	23	12.0
9	24	8.4
10	1	49.65
10	2	47.54
10	3	44.98
10	4	48.1
10	5	51.94
10	6	55.68
10	7	57.17
10	8	56.83
10	9	56.1
10	10	54.11
10	11	49.83
10	12	48.75
10	13	49.0
10	14	48.0
10	15	44.98
10	16	49.0
10	17	50.0
10	18	48.86
10	19	54.0
10	20	59.0
10	21	48.99
10	22	49.0
10	23	49.0
10	24	44.65
11	1	55.98
11	2	55.0
11	3	53.87
11	4	50.3
11	5	51.75
11	6	54.93
11	7	55.12
11	8	65.1
11	9	79.23
11	10	71.54
11	11	64.59
11	12	62.52
11	13	56.61
11	14	56.33
11	15	58.98
11	16	59.35
11	17	62.45
11	18	74.61
11	19	82.67
11	20	78.5
11	21	69.98
11	22	63.65
11	23	59.95
11	24	58.88
12	1	44.0
12	2	44.0
12	3	42.0
12	4	40.0
12	5	40.0
12	6	33.0
12	7	31.58
12	8	45.0
12	9	54.0
12	10	50.0
12	11	50.0
12	12	45.0
12	13	45.0
12	14	45.0
12	15	53.0
12	16	55.0
12	17	57.0
12	18	70.0
12	19	46.0
12	20	45.0
12	21	45.0
12	22	43.0
12	23	43.0
12	24	40.0
13	1	17.4
13	2	11.35
13	3	10.33
13	4	5.17
13	5	25.0
13	6	52.23
13	7	58.99
13	8	61.07
13	9	63.75
13	10	62.93
13	11	61.76
13	12	61.22
13	13	60.91
13	14	61.33
13	15	63.62
13	16	64.64
13	17	66.29
13	18	68.46
13	19	66.78
13	20	63.34
13	21	63.34
13	22	58.04
13	23	59.0
13	24	47.0
14	1	41.26
14	2	40.67
14	3	40.32
14	4	40.0
14	5	40.34
14	6	41.2
14	7	46.94
14	8	49.55
14	9	51.96
14	10	50.5
14	11	50.23
14	12	50.22
14	13	49.13
14	14	46.56
14	15	45.91
14	16	48.15
14	17	49.99
14	18	53.28
14	19	54.66
14	20	53.61
14	21	53.22
14	22	53.16
14	23	53.28
14	24	53.25
