Node	Time	Res_CapacityDownVolume
1	1	225.0
1	2	225.0
1	3	225.0
1	4	225.0
1	5	225.0
1	6	225.0
1	7	201.0
1	8	207.0
1	9	208.0
1	10	209.0
1	11	275.0
1	12	275.0
1	13	275.0
1	14	275.0
1	15	225.0
1	16	200.0
1	17	187.0
1	18	184.0
1	19	225.0
1	20	225.0
1	21	225.0
1	22	225.0
1	23	225.0
1	24	237.0
2	1	330.0
2	2	330.0
2	3	330.0
2	4	330.0
2	5	330.0
2	6	330.0
2	7	330.0
2	8	250.0
2	9	250.0
2	10	250.0
2	11	250.0
2	12	300.0
2	13	360.0
2	14	395.0
2	15	395.0
2	16	400.0
2	17	200.0
2	18	200.0
2	19	200.0
2	20	300.0
2	21	300.0
2	22	300.0
2	23	300.0
2	24	330.0
3	1	276.0
3	2	276.0
3	3	276.0
3	4	276.0
3	5	276.0
3	6	276.0
3	7	250.0
3	8	250.0
3	9	250.0
3	10	250.0
3	11	300.0
3	12	356.0
3	13	356.0
3	14	356.0
3	15	356.0
3	16	200.0
3	17	200.0
3	18	200.0
3	19	276.0
3	20	276.0
3	21	276.0
3	22	276.0
3	23	276.0
3	24	366.0
4	1	499.0
4	2	585.0
4	3	585.0
4	4	535.0
4	5	457.0
4	6	400.0
4	7	250.0
4	8	250.0
4	9	250.0
4	10	250.0
4	11	302.0
4	12	525.0
4	13	594.0
4	14	599.0
4	15	539.0
4	16	200.0
4	17	200.0
4	18	200.0
4	19	300.0
4	20	300.0
4	21	300.0
4	22	300.0
4	23	350.0
4	24	567.0
5	1	372.0
5	2	372.0
5	3	372.0
5	4	372.0
5	5	372.0
5	6	318.0
5	7	307.0
5	8	300.0
5	9	300.0
5	10	250.0
5	11	318.0
5	12	318.0
5	13	318.0
5	14	328.0
5	15	328.0
5	16	200.0
5	17	200.0
5	18	195.0
5	19	230.0
5	20	250.0
5	21	300.0
5	22	328.0
5	23	305.0
5	24	382.0
6	1	382.0
6	2	382.0
6	3	382.0
6	4	382.0
6	5	382.0
6	6	328.0
6	7	328.0
6	8	295.0
6	9	275.0
6	10	235.0
6	11	250.0
6	12	321.0
6	13	318.0
6	14	318.0
6	15	328.0
6	16	195.0
6	17	200.0
6	18	200.0
6	19	245.0
6	20	250.0
6	21	300.0
6	22	285.0
6	23	328.0
6	24	328.0
7	1	281.0
7	2	281.0
7	3	281.0
7	4	281.0
7	5	281.0
7	6	246.0
7	7	246.0
7	8	246.0
7	9	246.0
7	10	246.0
7	11	281.0
7	12	281.0
7	13	281.0
7	14	281.0
7	15	281.0
7	16	200.0
7	17	200.0
7	18	200.0
7	19	166.0
7	20	166.0
7	21	166.0
7	22	166.0
7	23	166.0
7	24	166.0
8	1	311.0
8	2	311.0
8	3	311.0
8	4	311.0
8	5	311.0
8	6	311.0
8	7	250.0
8	8	250.0
8	9	250.0
8	10	250.0
8	11	300.0
8	12	371.0
8	13	371.0
8	14	371.0
8	15	371.0
8	16	200.0
8	17	200.0
8	18	200.0
8	19	300.0
8	20	300.0
8	21	300.0
8	22	300.0
8	23	311.0
8	24	330.0
9	1	408.0
9	2	408.0
9	3	408.0
9	4	408.0
9	5	408.0
9	6	350.0
9	7	250.0
9	8	250.0
9	9	240.0
9	10	240.0
9	11	290.0
9	12	345.0
9	13	408.0
9	14	408.0
9	15	400.0
9	16	200.0
9	17	200.0
9	18	200.0
9	19	300.0
9	20	300.0
9	21	300.0
9	22	300.0
9	23	350.0
9	24	403.0
10	1	50.0
10	2	50.0
10	3	100.0
10	4	100.0
10	5	69.0
10	6	69.0
10	7	69.0
10	8	119.0
10	9	58.0
10	10	58.0
10	11	58.0
10	12	58.0
10	13	58.0
10	14	58.0
10	15	58.0
10	16	108.0
10	17	108.0
10	18	58.0
10	19	8.0
10	20	8.0
10	21	19.0
10	22	19.0
10	23	19.0
10	24	33.0
11	1	50.0
11	2	50.0
11	3	50.0
11	4	79.0
11	5	79.0
11	6	79.0
11	7	79.0
11	8	79.0
11	9	79.0
11	10	79.0
11	11	79.0
11	12	79.0
11	13	79.0
11	14	79.0
11	15	79.0
11	16	79.0
11	17	79.0
11	18	79.0
11	19	50.0
11	20	50.0
11	21	50.0
11	22	50.0
11	23	50.0
11	24	50.0
12	1	287.0
12	2	289.0
12	3	289.0
12	4	289.0
12	5	294.0
12	6	289.0
12	7	245.0
12	8	191.0
12	9	173.0
12	10	157.0
12	11	115.0
12	12	164.0
12	13	302.0
12	14	302.0
12	15	302.0
12	16	302.0
12	17	195.0
12	18	135.0
12	19	120.0
12	20	152.0
12	21	152.0
12	22	147.0
12	23	245.0
12	24	182.0
13	1	400.0
13	2	400.0
13	3	400.0
13	4	400.0
13	5	400.0
13	6	340.0
13	7	158.0
13	8	158.0
13	9	158.0
13	10	158.0
13	11	258.0
13	12	350.0
13	13	400.0
13	14	400.0
13	15	400.0
13	16	200.0
13	17	200.0
13	18	196.0
13	19	290.0
13	20	300.0
13	21	300.0
13	22	300.0
13	23	340.0
13	24	450.0
14	1	265.0
14	2	249.0
14	3	303.0
14	4	360.0
14	5	303.0
14	6	303.0
14	7	400.0
14	8	250.0
14	9	250.0
14	10	205.0
14	11	155.0
14	12	155.0
14	13	155.0
14	14	155.0
14	15	155.0
14	16	105.0
14	17	129.0
14	18	136.0
14	19	129.0
14	20	200.0
14	21	200.0
14	22	200.0
14	23	250.0
14	24	265.0
