Node	Time	Res_CapacityDownVolume
1	1	450.0
1	2	500.0
1	3	486.0
1	4	488.0
1	5	450.0
1	6	400.0
1	7	250.0
1	8	250.0
1	9	250.0
1	10	250.0
1	11	300.0
1	12	500.0
1	13	534.0
1	14	534.0
1	15	500.0
1	16	200.0
1	17	200.0
1	18	200.0
1	19	300.0
1	20	300.0
1	21	300.0
1	22	300.0
1	23	350.0
1	24	500.0
2	1	31.0
2	2	31.0
2	3	31.0
2	4	31.0
2	5	31.0
2	6	31.0
2	7	31.0
2	8	31.0
2	9	31.0
2	10	31.0
2	11	31.0
2	12	31.0
2	13	31.0
2	14	31.0
2	15	31.0
2	16	31.0
2	17	31.0
2	18	31.0
2	19	31.0
2	20	31.0
2	21	31.0
2	22	31.0
2	23	31.0
2	24	31.0
3	1	440.0
3	2	440.0
3	3	440.0
3	4	440.0
3	5	440.0
3	6	440.0
3	7	440.0
3	8	500.0
3	9	500.0
3	10	440.0
3	11	500.0
3	12	500.0
3	13	500.0
3	14	500.0
3	15	500.0
3	16	440.0
3	17	450.0
3	18	220.0
3	19	250.0
3	20	250.0
3	21	300.0
3	22	350.0
3	23	350.0
3	24	444.0
4	1	50.0
4	2	50.0
4	3	90.0
4	4	90.0
4	5	100.0
4	6	100.0
4	7	100.0
4	8	150.0
4	9	100.0
4	10	100.0
4	11	90.0
4	12	90.0
4	13	100.0
4	14	100.0
4	15	100.0
4	16	128.0
4	17	150.0
4	18	100.0
4	19	50.0
4	20	50.0
4	21	50.0
4	22	50.0
4	23	50.0
4	24	50.0
5	1	355.0
5	2	355.0
5	3	355.0
5	4	355.0
5	5	355.0
5	6	355.0
5	7	250.0
5	8	250.0
5	9	250.0
5	10	250.0
5	11	300.0
5	12	386.0
5	13	415.0
5	14	415.0
5	15	415.0
5	16	225.0
5	17	200.0
5	18	200.0
5	19	300.0
5	20	300.0
5	21	300.0
5	22	300.0
5	23	350.0
5	24	311.0
6	1	420.0
6	2	420.0
6	3	420.0
6	4	420.0
6	5	383.0
6	6	400.0
6	7	250.0
6	8	250.0
6	9	250.0
6	10	250.0
6	11	298.0
6	12	523.0
6	13	523.0
6	14	523.0
6	15	443.0
6	16	224.0
6	17	200.0
6	18	200.0
6	19	300.0
6	20	300.0
6	21	300.0
6	22	300.0
6	23	340.0
6	24	399.0
7	1	396.0
7	2	396.0
7	3	396.0
7	4	396.0
7	5	396.0
7	6	396.0
7	7	250.0
7	8	250.0
7	9	250.0
7	10	250.0
7	11	310.0
7	12	428.0
7	13	432.0
7	14	432.0
7	15	428.0
7	16	210.0
7	17	200.0
7	18	160.0
7	19	300.0
7	20	300.0
7	21	300.0
7	22	300.0
7	23	350.0
7	24	417.0
8	1	0.0
8	2	0.0
8	3	0.0
8	4	0.0
8	5	42.0
8	6	50.0
8	7	79.0
8	8	79.0
8	9	71.0
8	10	79.0
8	11	79.0
8	12	79.0
8	13	79.0
8	14	79.0
8	15	79.0
8	16	79.0
8	17	79.0
8	18	79.0
8	19	50.0
8	20	50.0
8	21	42.0
8	22	0.0
8	23	0.0
8	24	0.0
9	1	370.0
9	2	370.0
9	3	370.0
9	4	370.0
9	5	370.0
9	6	370.0
9	7	250.0
9	8	250.0
9	9	170.0
9	10	170.0
9	11	208.0
9	12	258.0
9	13	308.0
9	14	326.0
9	15	310.0
9	16	170.0
9	17	197.0
9	18	197.0
9	19	297.0
9	20	297.0
9	21	300.0
9	22	300.0
9	23	350.0
9	24	370.0
10	1	403.0
10	2	403.0
10	3	403.0
10	4	403.0
10	5	403.0
10	6	345.0
10	7	300.0
10	8	300.0
10	9	345.0
10	10	345.0
10	11	403.0
10	12	403.0
10	13	403.0
10	14	403.0
10	15	403.0
10	16	345.0
10	17	237.0
10	18	250.0
10	19	250.0
10	20	250.0
10	21	300.0
10	22	345.0
10	23	345.0
10	24	339.0
11	1	0.0
11	2	0.0
11	3	10.0
11	4	10.0
11	5	100.0
11	6	100.0
11	7	100.0
11	8	150.0
11	9	100.0
11	10	100.0
11	11	100.0
11	12	100.0
11	13	100.0
11	14	100.0
11	15	100.0
11	16	150.0
11	17	150.0
11	18	100.0
11	19	50.0
11	20	50.0
11	21	50.0
11	22	50.0
11	23	50.0
11	24	50.0
12	1	0.0
12	2	0.0
12	3	0.0
12	4	0.0
12	5	0.0
12	6	0.0
12	7	0.0
12	8	18.0
12	9	0.0
12	10	0.0
12	11	0.0
12	12	0.0
12	13	0.0
12	14	0.0
12	15	0.0
12	16	29.0
12	17	18.0
12	18	0.0
12	19	0.0
12	20	0.0
12	21	0.0
12	22	0.0
12	23	0.0
12	24	0.0
13	1	441.0
13	2	441.0
13	3	441.0
13	4	441.0
13	5	441.0
13	6	400.0
13	7	250.0
13	8	250.0
13	9	250.0
13	10	250.0
13	11	250.0
13	12	334.0
13	13	349.0
13	14	375.0
13	15	334.0
13	16	150.0
13	17	200.0
13	18	200.0
13	19	300.0
13	20	300.0
13	21	300.0
13	22	300.0
13	23	350.0
13	24	450.0
14	1	200.0
14	2	200.0
14	3	200.0
14	4	200.0
14	5	200.0
14	6	200.0
14	7	200.0
14	8	170.0
14	9	160.0
14	10	197.0
14	11	200.0
14	12	200.0
14	13	200.0
14	14	200.0
14	15	200.0
14	16	200.0
14	17	200.0
14	18	200.0
14	19	200.0
14	20	200.0
14	21	200.0
14	22	200.0
14	23	200.0
14	24	200.0
15	1	0.0
15	2	0.0
15	3	0.0
15	4	0.0
15	5	35.0
15	6	0.0
15	7	0.0
15	8	35.0
15	9	0.0
15	10	0.0
15	11	0.0
15	12	0.0
15	13	0.0
15	14	0.0
15	15	0.0
15	16	24.0
15	17	35.0
15	18	35.0
15	19	35.0
15	20	35.0
15	21	0.0
15	22	0.0
15	23	0.0
15	24	35.0
16	1	427.0
16	2	430.0
16	3	422.0
16	4	422.0
16	5	450.0
16	6	400.0
16	7	250.0
16	8	250.0
16	9	250.0
16	10	250.0
16	11	300.0
16	12	472.0
16	13	489.0
16	14	489.0
16	15	387.0
16	16	200.0
16	17	200.0
16	18	200.0
16	19	300.0
16	20	300.0
16	21	300.0
16	22	300.0
16	23	350.0
16	24	378.0
17	1	370.0
17	2	370.0
17	3	370.0
17	4	370.0
17	5	370.0
17	6	370.0
17	7	250.0
17	8	250.0
17	9	250.0
17	10	250.0
17	11	300.0
17	12	350.0
17	13	370.0
17	14	370.0
17	15	370.0
17	16	200.0
17	17	200.0
17	18	200.0
17	19	300.0
17	20	300.0
17	21	300.0
17	22	300.0
17	23	284.0
17	24	370.0
18	1	407.0
18	2	407.0
18	3	407.0
18	4	407.0
18	5	407.0
18	6	400.0
18	7	250.0
18	8	250.0
18	9	250.0
18	10	250.0
18	11	300.0
18	12	354.0
18	13	422.0
18	14	457.0
18	15	407.0
18	16	200.0
18	17	200.0
18	18	200.0
18	19	295.0
18	20	295.0
18	21	295.0
18	22	300.0
18	23	339.0
18	24	348.0
19	1	233.0
19	2	233.0
19	3	233.0
19	4	233.0
19	5	233.0
19	6	233.0
19	7	250.0
19	8	250.0
19	9	250.0
19	10	250.0
19	11	263.0
19	12	263.0
19	13	263.0
19	14	263.0
19	15	263.0
19	16	200.0
19	17	200.0
19	18	200.0
19	19	233.0
19	20	233.0
19	21	233.0
19	22	233.0
19	23	233.0
19	24	260.0
20	1	0.0
20	2	0.0
20	3	0.0
20	4	0.0
20	5	0.0
20	6	0.0
20	7	0.0
20	8	42.0
20	9	0.0
20	10	0.0
20	11	0.0
20	12	65.0
20	13	67.0
20	14	65.0
20	15	65.0
20	16	67.0
20	17	67.0
20	18	0.0
20	19	0.0
20	20	0.0
20	21	0.0
20	22	0.0
20	23	0.0
20	24	0.0
21	1	355.0
21	2	355.0
21	3	355.0
21	4	355.0
21	5	355.0
21	6	350.0
21	7	250.0
21	8	250.0
21	9	250.0
21	10	250.0
21	11	300.0
21	12	415.0
21	13	415.0
21	14	415.0
21	15	415.0
21	16	200.0
21	17	200.0
21	18	200.0
21	19	300.0
21	20	300.0
21	21	300.0
21	22	300.0
21	23	350.0
21	24	365.0
22	1	453.0
22	2	523.0
22	3	523.0
22	4	503.0
22	5	453.0
22	6	400.0
22	7	250.0
22	8	200.0
22	9	250.0
22	10	250.0
22	11	300.0
22	12	523.0
22	13	523.0
22	14	523.0
22	15	523.0
22	16	200.0
22	17	200.0
22	18	200.0
22	19	300.0
22	20	300.0
22	21	300.0
22	22	300.0
22	23	350.0
22	24	450.0
23	1	230.0
23	2	230.0
23	3	230.0
23	4	230.0
23	5	230.0
23	6	230.0
23	7	260.0
23	8	260.0
23	9	260.0
23	10	260.0
23	11	260.0
23	12	260.0
23	13	260.0
23	14	260.0
23	15	260.0
23	16	260.0
23	17	195.0
23	18	250.0
23	19	250.0
23	20	250.0
23	21	260.0
23	22	230.0
23	23	230.0
23	24	314.0
24	1	470.0
24	2	465.0
24	3	465.0
24	4	465.0
24	5	470.0
24	6	400.0
24	7	250.0
24	8	250.0
24	9	250.0
24	10	250.0
24	11	310.0
24	12	540.0
24	13	583.0
24	14	583.0
24	15	520.0
24	16	220.0
24	17	200.0
24	18	200.0
24	19	300.0
24	20	300.0
24	21	300.0
24	22	300.0
24	23	350.0
24	24	450.0
25	1	254.0
25	2	254.0
25	3	254.0
25	4	254.0
25	5	200.0
25	6	140.0
25	7	190.0
25	8	190.0
25	9	190.0
25	10	244.0
25	11	183.0
25	12	304.0
25	13	304.0
25	14	304.0
25	15	254.0
25	16	140.0
25	17	140.0
25	18	140.0
25	19	140.0
25	20	140.0
25	21	140.0
25	22	254.0
25	23	254.0
25	24	271.0
26	1	277.0
26	2	300.0
26	3	300.0
26	4	300.0
26	5	300.0
26	6	300.0
26	7	250.0
26	8	250.0
26	9	200.0
26	10	160.0
26	11	203.0
26	12	248.0
26	13	300.0
26	14	300.0
26	15	300.0
26	16	160.0
26	17	160.0
26	18	200.0
26	19	300.0
26	20	300.0
26	21	300.0
26	22	300.0
26	23	277.0
26	24	288.0
27	1	398.0
27	2	398.0
27	3	398.0
27	4	398.0
27	5	398.0
27	6	320.0
27	7	155.0
27	8	155.0
27	9	155.0
27	10	170.0
27	11	202.0
27	12	248.0
27	13	248.0
27	14	248.0
27	15	398.0
27	16	200.0
27	17	120.0
27	18	55.0
27	19	155.0
27	20	155.0
27	21	248.0
27	22	155.0
27	23	270.0
27	24	450.0
28	1	450.0
28	2	460.0
28	3	457.0
28	4	440.0
28	5	450.0
28	6	448.0
28	7	410.0
28	8	418.0
28	9	486.0
28	10	466.0
28	11	488.0
28	12	488.0
28	13	488.0
28	14	488.0
28	15	488.0
28	16	473.0
28	17	346.0
28	18	210.0
28	19	250.0
28	20	250.0
28	21	300.0
28	22	350.0
28	23	350.0
28	24	396.0
29	1	305.0
29	2	305.0
29	3	305.0
29	4	305.0
29	5	305.0
29	6	263.0
29	7	202.0
29	8	202.0
29	9	195.0
29	10	201.0
29	11	163.0
29	12	347.0
29	13	365.0
29	14	365.0
29	15	305.0
29	16	122.0
29	17	200.0
29	18	200.0
29	19	300.0
29	20	300.0
29	21	300.0
29	22	300.0
29	23	305.0
29	24	305.0
30	1	0.0
30	2	0.0
30	3	0.0
30	4	0.0
30	5	42.0
